time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
10.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,11.0,ブレーキ（減速）,30.0,70.0,70.0,25.14881638758307,2139.9120032828982,170.0,42.12261375746012,0.0,-2.1,この先制限速度なし,342m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・信号速度ともに遵守され、次駅到達に必要な平均速度（約45 km/h）を上回る目標速度（約60 km/h）に向けて加速中です。直前の減速からの切り替えは10秒以上続いているためノコギリ運転には該当せず、他列車もいないため間隔問題もありません。安全面・時刻遵守・加速フェーズの要件をすべて満たしているため、現在の力行は適切です。
11.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,12.0,ブレーキ（減速）,30.0,70.0,70.0,26.993734323444887,2132.665093774268,169.0,47.97946468566394,0.0,-2.1,この先制限速度なし,334m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに70km/h以内で27km/h走行中であり、速度超過はなく安全性は確保されています。駅出発直後の加速フェーズで、残り距離と時間から必要な平均速度は約45km/hで、現在の速度はそれに達していないため、引き続き力行は適切です。直前の減速は30秒と長く、ノコギリ運転の条件を満たさず、エネルギー無駄もありません。したがって運転操作は妥当です。
12.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,13.0,ブレーキ（減速）,30.0,70.0,70.0,28.74076563054452,2124.919558623116,168.0,53.874190954589544,0.0,-2.1,この先制限速度なし,326m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/hで、現在28.7km/hと安全域が大きく、次駅到達に必要な平均速度は約45km/h、目標速度は約60km/hです。加速フェーズで力行を続けている点は適切で、不要な惰行やブレーキはなく、ノコギリ運転の条件も満たしていません。先行・後続列車も不在で、省エネや定時性への影響は最小です。したがって現在のノッチ操作は適切です。
13.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,14.0,ブレーキ（減速）,30.0,70.0,70.0,30.39497732598752,2116.701871878522,167.0,59.76830740429072,0.0,-2.1,この先制限速度なし,318m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度30.4km/hは制限70km/h・CBTC 70km/hを遵守しており、加速フェーズでの力行は適切です。直前のブレーキからの切替は5秒未満のノコギリ運転に該当せず、停車位置や列車間隔の問題もありません。定時到着に必要な平均速度は約45km/hであり、加速を続けることは妥当です。以上から操作は概ね適切と判断します。
14.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,15.0,ブレーキ（減速）,30.0,70.0,70.0,31.96118741293167,2108.0371352702264,166.0,65.62907988384445,0.0,-2.1,この先制限速度なし,308m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに70km/h以内で32km/hと安全です。先行列車なしで加速フェーズ中、ブレーキからの切替は正常で、保持時間・前ノッチ時間ともに10秒超えているためノコギリ運転は発生していません。残り距離と時間から必要な平均速度は約46km/hで、現在の加速は到達に必要な速度上昇を支えており、停止位置や信号違反のリスクもありません。したがって操作は適切です。
15.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,16.0,ブレーキ（減速）,30.0,70.0,70.0,33.38956556163591,2098.9567704531,165.0,71.21171756683124,0.0,-2.1,この先制限速度なし,299m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限・CBTC信号内で、次駅到達に必要な平均速度45.8km/hに対し現在33.4km/hと遅れがあるため、加速（力行）を継続するのは適切です。直前のブレーキは30秒と長く、ノコギリ運転の条件も満たさず、先行・後続列車もいないため安全・間隔面でも問題ありません。エネルギー面でも必要加速であり、全体的に適切な操作です。
16.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,17.0,ブレーキ（減速）,30.0,70.0,70.0,34.74124400116306,2089.490565453438,164.0,76.70334748634244,0.0,-2.1,この先制限速度なし,289m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度は制限・信号速度70km/h以内の34.7km/hで安全です。加速フェーズで17秒間の力行は、次駅までの平均必要速度約46km/hを考慮すれば適切で、ノコギリ運転も発生していません。先行・後続列車不在でCBTC遵守、停車位置の問題もなく、定時性と省エネのバランスも妥当です。
17.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0,ブレーキ（減速）,30.0,70.0,70.0,36.020771480221505,2079.6591052485524,163.0,82.08887974619147,0.0,-2.1,この先制限速度なし,279m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で36km/hと安全域があり、先行列車もいないため違反はありません。加速フェーズでの力行は次駅到達に必要な平均速度（約46km/h）を1.3‑1.4倍した目標速度（約60‑64km/h）に向けた適切な操作で、惰行やブレーキは見られずノコギリ運転も発生していません。したがって現在のノッチは適切です。
18.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,19.0,ブレーキ（減速）,30.0,70.0,70.0,37.231931443069435,2069.481896506094,162.0,87.35424312204276,0.0,-2.1,この先制限速度なし,268m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに70km/h以内で、現在速度37.2km/hは次駅到達に必要な平均速度45.9km/hを下回っているため、加速（力行）を継続するのは適切です。直前のブレーキは30秒と長く、保持時間が5秒未満のノコギリ運転は発生していません。先行・後続列車もなく、停止位置や信号違反のリスクもありません。省エネ面で余裕はありますが、加速フェーズとしては正しい操作です。
19.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,20.0,ブレーキ（減速）,30.0,70.0,70.0,38.42520543202613,2058.9717781665904,161.0,92.70124664741897,0.0,-2.1,この先制限速度なし,258m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに70km/h以内で現在38.4km/hと安全域があり、先行列車もなし。加速フェーズでの力行は必要速度（約46km/h）に達するために適切で、ノコギリ運転も発生していない。停止位置や列間隔にも問題はなく、定時性・省エネの観点でも妥当な操作である。
20.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,21.0,ブレーキ（減速）,30.0,70.0,70.0,39.53786155146717,2048.14026130251,160.0,97.82954465668452,0.0,-2.1,この先制限速度なし,247m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で現在39.5km/hと安全域があり、先行列車もいないため加速（力行）を継続することは適切です。直前の減速からの切替は5秒未満のノコギリ運転に該当せず、加速フェーズの目的である所要速度への到達を妨げていません。定時遅れもなく、全体的に評価は高いです。
21.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,ブレーキ（減速）,30.0,70.0,70.0,40.58822488598231,2037.0088400947352,159.0,102.79695132361027,0.0,-2.1,この先制限速度なし,235m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で安全は確保されています。次駅までの平均速度は約46km/h必要で、現在40.6km/hと遅れているため、巡航フェーズでの加速は時刻通り到達に適切です。保持時間が10秒超でノコギリ運転は発生せず、前後列車もなし。エネルギー面でも必要な加速であり、評価は高いです。
22.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,ブレーキ（減速）,30.0,70.0,70.0,41.5822664799225,2025.5936227656478,158.0,107.6109010003833,0.0,-2.1,この先制限速度なし,223m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,現在は巡航フェーズで制限速度・CBTC信号ともに70km/h以内に収まっており、先行・後続列車もなし。残り距離と時間から必要平均速度は約46km/hで、目標速度は60〜65km/h程度と算出される。現在速度41.6km/hは不足しているため、加速（力行）を継続するのは適切であり、ノコギリ運転や間隔問題もなく安全性は確保されている。省エネ面でも必要加速であるため評価は高い。
23.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,ブレーキ（減速）,30.0,70.0,70.0,42.52872754108959,2013.90952097929,157.0,112.29646133164889,0.0,-2.1,この先制限速度なし,211m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、現在速度は次駅到達に必要な平均速度(≈46km/h)を下回っているため、巡航フェーズでの加速は妥当です。ノコギリ運転の条件も満たさず、前後列車もいないため間隔問題もありません。エネルギー面での過剰加速はなく、定時性も維持できるため、操作は概ね適切です。
24.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,ブレーキ（減速）,30.0,70.0,70.0,43.467615797622145,2001.9648644447336,156.0,117.04287233987783,0.0,-2.1,この先制限速度なし,199m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、先行列車も後続列車もいないため安全上の問題はありません。現在速度は必要平均速度(≈46 km/h)をやや下回っているため、巡航フェーズでの加速は時刻通りに到達するために妥当です。エネルギー効率は惰行が可能な余裕があるものの、重大な欠点ではないため評価は高めです。
25.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,ブレーキ（減速）,30.0,70.0,70.0,44.4073152454624,1989.758341814124,155.0,121.89145686317718,0.0,-2.1,この先制限速度なし,187m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、先行列車もなしで安全性に問題はありません。巡航フェーズで必要平均速度（約46 km/h）を下回っているため、加速は適切です。ノコギリ運転は発生せず、間隔や定時性も問題ありません。エネルギー面でも必要な加速であり、総合的に適切な操作と評価できます。
26.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,ブレーキ（減速）,30.0,70.0,70.0,45.33131704463812,1977.2929988316755,154.0,126.75471612359382,0.0,-2.1,この先制限速度なし,174m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在は巡航フェーズで、残距離1977.3m・残時154秒から算出した必要平均速度は約46km/h。1.3〜1.4倍の目標速度は60〜65km/hで、現在速度45.3km/hは不足している。制限速度・CBTC信号ともに70km/h以内であり、先行・後続列車もなし。加速操作は目標速度達成に必要で、ノコギリ運転条件も満たさないため安全・効率ともに適切と判断できる。
27.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,ブレーキ（減速）,30.0,70.0,70.0,46.23984668729646,1964.5731642795427,153.0,131.62903639450911,0.0,-2.1,この先制限速度なし,161m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度46.2km/hは制限70km/h・CBTC70km/hを遵守しており、先行列車もなしで安全です。残り距離と時間から算出した必要速度は約60〜65km/hで、速度が不足しているため巡航フェーズでの加速（力行）は適切です。ノコギリ運転の条件も満たさず、エネルギー使用もスケジュール達成に必要なため評価は高いです。
28.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,ブレーキ（減速）,30.0,70.0,70.0,47.133127735266775,1951.6031045731133,152.0,136.51096493251708,0.0,-2.1,この先制限速度なし,148m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、先行列車もいないため安全上の問題はない。残り距離と時間から算出した必要速度（≈60 km/h）に達していないため、巡航フェーズでの加速は適切である。保持時間が10 秒以上でノコギリ運転は発生していない。遅延はなく、間隔問題もなし。エネルギー効率はやや改善余地があるが、全体として妥当な操作と判断できる。
29.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,ブレーキ（減速）,30.0,70.0,70.0,48.01138178645524,1938.3870243020879,151.0,141.39720499872456,0.0,-2.1,この先制限速度なし,134m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,Step1: 速度は制限70km/h・信号70km/hを下回り超過なし。Step2: CBTC遵守。Step3: 停止位置評価は不要。Step4: 巡航フェーズで必要平均速度≈46km/h、1.3‑1.4倍の目標≈62km/hに未達のため加速は妥当。Step5: 前後のノコギリ条件は保持時間・前ノッチ継続が30秒で満たさず減点なし。Step6‑7: 前後列車なし、定時遅延0秒で省エネはやや改善余地あり。総合評価として現在の力行は適切と判断し、rewardは0.9。
30.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,ブレーキ（減速）,30.0,70.0,70.0,48.87482844365983,1924.9290667802868,150.0,146.28461097863772,0.0,-2.1,この先制限速度なし,121m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度48.9km/hは制限70km/h・CBTC70km/hを遵守しており、次駅までの平均必要速度は約46km/hで、1.3〜1.4倍の60〜65km/hが望ましい。スケジュール達成のため加速（力行）を継続しているのは適切で、保持時間が10秒以上のためノコギリ運転もなし。前後列車もなく安全上の問題はない。したがって運転操作は概ね適切と評価できる。
31.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,ブレーキ（減速）,30.0,70.0,70.0,49.72368528573123,1911.233314604086,149.0,151.17018360128336,0.0,-2.1,この先制限速度なし,107m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.6,速度は制限・CBTC内で安全ですが、巡航フェーズで必要速度（約46km/h）を上回る49.7km/hのまま加速を続けているためエネルギー効率が低下しています。先行・後続列車もなく、ノコギリ運転も発生していない点は評価できますが、加速は不要で惰行が望ましいため、適切さはやや低めです。
32.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,ブレーキ（減速）,30.0,70.0,70.0,50.55816784100678,1897.3037902183344,148.0,156.05106525802475,0.0,-2.1,この先制限速度なし,93m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で安全です。残り距離と残り時間から算出した必要平均速度は約46km/hで、1.3〜1.4倍の目標速度は60〜65km/hです。現在速度50.6km/hは目標未達なので、巡航フェーズでの加速は適切です。保持時間は10秒超でノコギリ運転には該当せず、先行・後続列車もなしです。安全・時刻遵守の観点から高く評価できます。
33.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,ブレーキ（減速）,30.0,70.0,70.0,51.378489562944814,1883.1444564893936,147.0,160.92453542135297,0.0,-2.1,この先制限速度なし,78m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,制限速度・信号速度ともに遵守しており安全上の問題はありません。巡航フェーズで必要平均速度(≈46km/h)の1.3‑1.4倍に達しておらず、速度が不足しているため加速は妥当です。ノコギリ運転は条件を満たさず、列間距離も問題なし。ただし、加速し続けることでエネルギー効率はやや低下し、定時性に余裕がある点を考慮すれば完璧とは言えません。
34.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,ブレーキ（減速）,30.0,70.0,70.0,52.18486180788789,1868.7592172847083,146.0,165.78800616376645,0.0,-2.1,この先制限速度なし,64m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており安全上の問題はありません。現在速度は必要平均速度の1.3‑1.4倍に満たないため、巡航フェーズでの加速は適切です。ノコギリ運転は発生せず、前後列車もいないため間隔問題もありません。定時性は若干遅れのリスクがありますが、加速により補正可能であり、省エネ面の小さな犠牲は許容範囲です。
35.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,ブレーキ（減速）,30.0,70.0,70.0,52.97749381488468,1854.1519180581504,145.0,170.63901777669824,0.0,-2.1,この先制限速度なし,49m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.4,現在速度は制限70km/h以下でCBTC信号70km/hを遵守していますが、巡航フェーズで必要平均速度は約46km/hです。余裕があるにもかかわらず36秒間の力行を続けており、エネルギー効率が低下し、加速は不要です。安全面や間隔問題はありませんが、フェーズ適合性と省エネ性で不適切と判断します。
36.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,ブレーキ（減速）,30.0,70.0,70.0,53.75659268750127,1839.3263464408776,144.0,175.47523448930116,0.0,-2.1,この先制限速度なし,34m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車もいない。残り距離と残り時間から算出した必要平均速度は約46km/hで、余裕を持たせるための目標速度は60〜64km/h程度。現在速度53.8km/hはそれ未満なので、加速（力行）を継続するのは適切で、ノコギリ運転もなく省エネ・定時性の観点でも問題ない。
37.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,ブレーキ（減速）,30.0,70.0,70.0,54.522363377553184,1824.2862328366946,143.0,180.29444028676215,0.0,-2.1,この先制限速度なし,19m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・信号速度ともに遵守しており、先行列車もいないため安全上の問題はありません。残り距離と時間から算出した必要平均速度は約46km/hで、1.3‑1.4倍の目標速度は約60km/hです。現在速度54.5km/hはやや不足しているため、加速（力行）を継続するのは時刻通り到着のために適切です。保持時間が10秒以上でノコギリ運転も発生していません。全体として評価は高いです。
38.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,ブレーキ（減速）,30.0,70.0,70.0,55.27500867069228,1809.0352510219284,142.0,185.0945348276982,0.0,-2.1,この先制限速度なし,3m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに70km/h以内で55.3km/hと安全は確保。巡航フェーズで残距離と残時刻から必要平均速度≈46km/h、1.3‑1.4倍の目標速度は約60km/hで、現在速度はやや不足しているため加速は妥当。保持時間は長くノコギリ運転なし。先行・後続列車もなし。定時性と省エネのバランスも適切と判断できる。
39.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,ブレーキ（減速）,30.0,70.0,70.0,56.01472917378099,1793.577018748909,141.0,189.87352946005203,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で56km/hと安全域があり、次駅までの平均必要速度は約46km/hで、1.3〜1.4倍の目標速度は約60km/h。現在速度が目標未満のため、巡航フェーズでの加速は適切であり、ノコギリ運転もなく、前後列車も不在。信号速度超過や制限速度違反、オーバーランリスクもなく、エネルギー効率と定時性の観点でも問題なしと判断できる。
40.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,ブレーキ（減速）,30.0,70.0,70.0,56.86586343327023,1777.9016202179746,140.0,195.4475411765384,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で安全に走行中。次駅までの平均速度必要値は約45.7km/hで、1.3‑1.4倍の目標速度は59‑64km/h。現在56.9km/hとやや不足しているため、巡航フェーズでの加速は定時到着に必要であり、フェーズ適合性・時刻遵守ともに適切。ノコギリ運転は発生せず、前後列車もなし。省エネは若干犠牲だが安全・時刻優先で評価は高い。
41.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,ブレーキ（減速）,30.0,70.0,70.0,57.73908262527237,1761.9827019064403,139.0,201.24983752968836,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.8,速度は制限・信号内で、先行列車も後続列車もなし。残距離と残時刻から必要平均速度は約45.6km/hで、1.3‑1.4倍の目標速度は59.3‑63.8km/h。現在57.7km/hとやや不足しているため、加速は妥当。保持時間は10秒超でノコギリ運転なし。安全・時刻は確保され、エネルギー面でも過剰加速は見られない。
42.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,ブレーキ（減速）,30.0,70.0,70.0,58.597213985238675,1745.8233445234869,138.0,207.03441981989133,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7,制限速度・CBTC信号ともに遵守し、先行列車もなしで安全は確保されています。巡航フェーズでは必要平均速度は約45 km/hで、現在速度は58.6 km/hと既に十分です。加速を続けているため省エネ性が低く、速度を惰行に保つ方が適切です。大きな安全問題はないものの、効率面で不適切と判断します。
43.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,44.0,ブレーキ（減速）,30.0,70.0,70.0,59.4404865393385,1729.4277069528619,137.0,212.79854848499855,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5,速度は制限・CBTC内で安全ですが、残り距離と時間から必要平均速度は約45km/hであり、現在は59km/hと余裕があります。巡航フェーズで加速（力行）を続けるのはエネルギー無駄で、惰行に切り替えるべきです。安全性は保たれていますが、フェーズ適合性と省エネ性が低く評価されます。
44.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,ブレーキ（減速）,30.0,70.0,70.0,60.269126993146735,1712.799884784868,136.0,218.5396279712101,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,速度は制限・信号内で安全は保たれていますが、巡航フェーズで必要速度(≈59‑64km/h)は既に満たしているのに加速を続けており、省エネ性が低く不適切です。ノコギリ運転はなく、他列車もいないため安全面の減点はありません。
45.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,46.0,ブレーキ（減速）,30.0,70.0,70.0,61.083359710399804,1695.943910964143,135.0,224.25520178122736,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7,現在速度61.1km/hは制限70km/h以内でCBTC信号とも一致し安全は保たれています。残り距離と時間から必要平均速度は約45km/hで、1.3〜1.4倍の速度帯（58.8〜63.3km/h）に入っているため、加速は不要です。巡航フェーズでは惰行が望ましく、省エネ性が低下しています。以上を踏まえ評価はやや低めです。
