time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
118.0,Train11,巡航フェーズ（駅間走行中）,惰行中,11.0,力行（加速）,1.0,70.0,69.99786376953125,62.543397451573554,519.3747903551191,41.0,234.68853066907585,0.0,6.1,この先制限速度なし,312m先に上り勾配9.2‰あり,前方452.9m先を24.9km/h,後続列車なし,0.9,制限速度・CBTV信号ともに遵守し、必要平均速度45.6km/hに対し62.5km/hで走行、惰行により速度維持が適切。停止距離は十分余裕があり、先行列車との安全距離も確保。ノコギリ運転は条件未満で減点なし。省エネ・定時性も良好なため高評価。
119.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,11.0,70.0,69.99786376953125,62.109637735374434,502.0625065555073,41.0,231.56418268312885,0.0,6.1,この先制限速度なし,294m先に上り勾配9.2‰あり,前方442.3m先を23.6km/h,後続列車なし,0.4,制限速度・CBTCは遵守していますが、巡航フェーズで必要速度(57‑62km/h)を満たす62.1km/hで惰行すべきところをブレーキしており、省エネと定時性を損ねています。ノコギリ運転は条件未満です。
120.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,ブレーキ（減速）,1.0,70.0,69.99786376953125,60.81488442008675,484.991558795894,41.0,222.36247717383017,0.0,6.1,この先制限速度なし,278m先に上り勾配9.2‰あり,前方431.6m先を22.3km/h,後続列車なし,0.9,速度は制限70km/h・信号70km/hを遵守し、次駅までの距離と残り時間から算出した必要速度(約55‑60km/h)にほぼ合致。巡航フェーズで惰行を継続し省エネかつ定時性も維持。前方列車との間隔は十分でCBTC違反もなし。ノコギリ運転は該当せず、全体的に適切な操作と判断できる。
121.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,1.0,70.0,69.99786376953125,60.387128250034465,468.1585741047769,41.0,219.36338330757127,0.0,6.1,この先制限速度なし,261m先に上り勾配9.2‰あり,前方420.8m先を21.0km/h,後続列車なし,0.6,制限速度・信号速度ともに70km/h以下の60.4km/hで安全です。残距離と残時間から必要平均速度は約41km/hで、求められる速度は53〜57km/h程度です。現在速度はやや高く、減速は妥当です。ただし、直前の惰行から1秒でブレーキに切り替えたため、保持時間が5秒未満のノコギリ運転が発生し、効率面で減点対象となります。先行列車は420.8m先で21km/hと遅く、減速により安全距離は確保されています。
122.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,2.0,惰行,1.0,70.0,69.99786376953125,59.09829325452056,451.56526827266316,41.0,210.44998510388407,0.0,6.1,この先制限速度なし,245m先に上り勾配9.2‰あり,前方409.9m先を19.7km/h,後続列車なし,0.8,速度は制限・信号内で安全です。先行列車との間隔も十分で、ブレーキは到着時刻に合わせるために必要です。ノコギリ運転は該当せず、エネルギーはやや無駄ですが大きな問題はありません。
123.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,3.0,惰行,1.0,70.0,69.99786376953125,57.813802064349254,435.32936080637444,41.0,201.75026219208337,0.0,6.1,この先制限速度なし,229m先に上り勾配9.2‰あり,前方399.0m先を18.4km/h,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、現在速度は必要平均速度(約38km/h)の1.3‑1.4倍上回っているため減速は妥当。先行列車が399m先に低速で走行中で、閉塞リスク回避のためのブレーキは安全上適切。ノコギリ運転の条件を満たさないため減点なし。省エネ観点でも速度調整は適切である。
124.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,1.0,70.0,69.99786376953125,56.53356809698955,419.449657262394,41.0,193.2617867923279,0.0,6.1,この先制限速度なし,213m先に上り勾配9.2‰あり,前方388.0m先を17.1km/h,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、速度は必要平均速度を上回っているため減速は適切です。前方列車との間隔はまだ安全域内で、ノコギリ運転も該当せず、エネルギー面で若干の余剰はあるものの安全・時刻遵守に支障はありません。
125.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,5.0,惰行,1.0,70.0,69.99786376953125,55.25750577231164,403.9249871067341,41.0,184.98219294658955,0.0,6.1,この先制限速度なし,198m先に上り勾配9.2‰あり,前方377.1m先を15.8km/h,後続列車なし,0.6,制限速度・CBTCともに遵守しており安全は確保されていますが、巡航フェーズで必要平均速度(約35 km/h)を上回る55 km/hを維持し、直前の惰行から5 秒の減速へ切り替えたため、5秒未満の保持時間での逆操作がノコギリ運転と判定され小減点となります。また、速度が高すぎてエネルギー効率が低下している点も評価を下げます。
126.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,1.0,70.0,69.99786376953125,53.985530487820824,388.7542034399338,41.0,176.9091752494742,0.0,6.1,この先制限速度なし,183m先に上り勾配9.2‰あり,前方366.1m先を14.6km/h,後続列車なし,0.0,Step1: 速度は制限70km/h・信号70km/h以内で安全。Step2: CBTC遵守。Step3: ブレーキ開始でdelta_stop=+211.9m、必要ブレーキ距離より早く停車し駅手前停止が確実。Step4: 次駅減速フェーズでのブレーキは時期尚早。Step5: 直前は惰行→ブレーキでノコギリ運転には該当しない。Step6: 前方列車は366m先で低速だが安全距離は保たれる。Step7‑8: 安全は保たれるが停車位置誤差が大きく、即reward0.0の条件に該当するため評価は0.0。
127.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,7.0,惰行,1.0,70.0,69.99786376953125,52.71755859439988,373.93618272899334,41.0,169.04048761811023,0.0,6.1,この先制限速度なし,169m先に上り勾配9.2‰あり,前方355.2m先を13.3km/h,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、先行列車との車間も安全です。次駅減速フェーズでブレーキをかけている点は停止位置達成に適切で、速度は信号以下なので評価は高いです。ノコギリ運転は条件に該当せず、エネルギー面で若干早めの減速はあるものの、全体的に適切な操作です。
128.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,8.0,惰行,1.0,70.0,69.99786376953125,51.45350737254481,359.46982454576215,41.0,161.37394209995819,0.0,6.1,この先制限速度なし,155m先に上り勾配9.2‰あり,前方344.2m先を12.0km/h,後続列車なし,0.2,制限速度・CBTC信号は遵守していますが、次駅まで約360mあるのにブレーキを8秒間継続し、停止距離との差Δ=198mと大きく離れた状態で減速しているため駅手前で停止する可能性が高く、停止位置達成が不適切です。さらに、惰行→減速というノコギリ運転が発生しており、効率面でも減点対象です。以上を踏まえ評価は低めとなります。
129.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,1.0,70.0,69.99786376953125,50.193295009078604,345.35405131209984,41.0,153.90740771743268,0.0,6.1,この先制限速度なし,141m先に上り勾配9.2‰あり,前方333.2m先を10.7km/h,後続列車なし,0.0,エラー発生: Request timed out.
130.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,1.0,70.0,69.99786376953125,48.936840574328926,331.58780805127105,41.0,146.63880934827392,0.0,6.1,この先制限速度なし,128m先に上り勾配9.2‰あり,前方322.3m先を9.4km/h,後続列車なし,0.7,速度は制限・CBTCともに70km/h以下で安全です。先行列車は322m先にあり十分な間隔が保たれ、衝突リスクはありません。次駅まで331.6mで必要ブレーキ距離は146.6mなので、現在のブレーキはやや早すぎますが停止位置の確保に支障はなく、ノコギリ運転も発生していません。省エネ面で若干の改善余地があります。
131.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.0,惰行,1.0,70.0,69.99786376953125,47.684063999754976,318.1700621457146,41.0,139.56612664063906,0.0,6.1,この先制限速度なし,115m先に上り勾配9.2‰あり,前方311.3m先を8.1km/h,後続列車なし,0.2,制限速度・CBTC信号は遵守しており速度超過はないが、次駅までの残距離は318.2mで必要ブレーキ距離は139.6m。現在ブレーキを継続しているため、駅手前約180mで停止し過早停止となり、停止位置達成可能性が大幅に低下している。先行列車との間隔は安全だが、減速フェーズでのブレーキ過剰は不適切である。
132.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.0,惰行,1.0,70.0,69.99786376953125,46.43488605601004,305.09980310087315,41.0,132.687392961927,0.0,6.1,この先制限速度なし,102m先に上り勾配9.2‰あり,前方300.3m先を6.9km/h,後続列車なし,0.2,制限速度・信号速度は遵守していますが、次駅まで305.1mあるのに必要ブレーキ距離132.69mを大幅に上回る地点でブレーキを開始しており、停止位置が大幅に手前になる可能性があります。先行列車との距離も十分で安全面は確保されていますが、減速開始のタイミングが不適切なため評価は低くなります。
133.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,ブレーキ（減速）,12.0,70.0,69.99786376953125,45.189228331426285,292.376042315194,41.0,126.00069438038398,0.0,6.1,この先制限速度なし,89m先に上り勾配9.2‰あり,前方289.3m先を5.6km/h,後続列車なし,0.9,速度は制限・CBTC内で安全です。先行列車との間隔も十分で、delta_stopが正のためブレーキ未実施でも停止は可能です。ノコギリ運転は条件を満たさず、評価に影響しません。減速フェーズでの惰行は許容範囲です。
134.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,1.0,70.0,69.99786376953125,44.80984086412594,279.8767227479999,42.0,123.99839125494003,0.0,6.1,この先制限速度なし,77m先に上り勾配9.2‰あり,前方278.2m先を4.3km/h,後続列車なし,0.2,速度は制限・信号内で安全ですが、次駅までの残距離に対しブレーキを開始したため停止位置が大幅に早くなる（Δ=155.9m）点と、直前の惰行から1秒で減速へ切り替えたためノコギリ運転（保持時間5秒未満）となり、上位項目で重大な減点が生じます。
135.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,1.0,70.0,69.99786376953125,43.56866082012604,267.6037329561822,42.0,117.55952831998977,0.0,6.1,この先制限速度なし,65m先に上り勾配9.2‰あり,前方266.9m先を3.0km/h,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、速度も安全範囲内です。次駅までの残距離と必要ブレーキ距離を考慮すると、現在の減速は適切で、先行列車との間隔も確保されています。直前の惰行からの切替はノコギリ運転の条件に該当せず、定時性や省エネ面でも大きな問題はありません。
136.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,1.0,70.0,69.99786376953125,42.33082324705115,255.6750447600784,42.0,111.30848405601898,0.0,6.1,この先制限速度なし,54m先に上り勾配9.2‰あり,前方255.6m先を1.7km/h,後続列車なし,0.0,エラー発生: Request timed out.
137.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,1.0,70.0,69.3634033203125,41.0962522877495,244.08974035369724,41.0,105.2435118631724,0.0,6.1,この先制限速度なし,42m先に上り勾配9.2‰あり,前方244.4m先を0.5km/h,後続列車なし,0.2,Step1: 速度は制限70km/h・信号69.4km/hを下回り遵守。Step2: CBTC信号速度より低く安全。Step3: 現在距離244.1mに対し必要停止距離105.24mでδ=+138.9m、ブレーキは早すぎて駅手前で停止リスク。Step4: 次駅減速フェーズでのブレーキ開始は不適切。Step5: 直前の惰行→減速へ5秒未満で切替、ノコギリ運転とみなされ大幅減点。Step6: 先行列車は0.5km/hで244.4m先、間隔十分。Step7: 定時性は問題なしだが省エネ性低下。総合評価は低く、rewardは0.2。
138.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.0,惰行,1.0,70.0,67.291259765625,39.8648728146394,232.84692289972853,40.0,99.3629138111429,0.0,6.1,この先制限速度なし,31m先に上り勾配9.2‰あり,前方233.1m先を0.0km/h,後続列車なし,0.0,エラー発生: Request timed out.
139.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,1.0,70.0,65.2191162109375,38.63661041022507,221.94571632953597,39.0,93.66503978014654,0.0,6.1,この先制限速度なし,21m先に上り勾配9.2‰あり,前方222.2m先を0.0km/h,後続列車なし,0.2,速度は制限70km/h・信号65.2km/hを大きく下回り安全でCBTC遵守も問題ありません。前方に停止列車があるため減速は妥当ですが、現在のブレーキは必要停止距離93.7mに対し残距離221.9mと過剰で、駅手前で早すぎる停止が予測されます。ノコギリ運転は発生していません。停止位置達成可能性の欠如が評価を大きく下げます。
140.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,7.0,惰行,1.0,70.0,63.15338134765625,37.41139134795826,211.38526514868516,38.0,88.14828662943762,0.0,6.1,この先制限速度なし,11m先に上り勾配9.2‰あり,前方211.7m先を0.0km/h,後続列車なし,0.0,Step1で速度は制限70km/h・CBTC63.2km/hを大きく下回り違反なし。Step2でも信号速度以下で安全。Step3で先行列車が211.7m先に停止しており、当列車は211.4m地点にいるため車間は約0.3mで40m未満。衝突リスクが極めて高く、即座にreward0.0の条件に該当する。したがって現在のブレーキ操作は安全面で不適切と判断する。
141.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,8.0,惰行,1.0,70.0,61.08978271484375,36.18914257343505,201.1647342476124,37.0,82.81109739264359,0.0,6.1,この先制限速度なし,1m先に上り勾配9.2‰あり,前方201.5m先を0.0km/h,後続列車なし,0.2,制限速度・信号速度は遵守していますが、次駅まで200m余りあるのにブレーキをかけ続けており、必要停止距離との差は118mと大きく、停車位置の達成可能性が低いです。さらに、直前の惰行からブレーキへの切替が5〜10秒以内でノコギリ運転とみなされ、効率が低下しています。安全は保たれていますが、減速操作は不適切です。
142.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,1.0,70.0,59.0325927734375,34.96979168591696,191.28330871752652,36.0,77.65196049922287,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方191.6m先を0.0km/h,後続列車なし,0.0,Step1: 速度は制限70km/h・CBTC59km/h以下で安全。Step2: 前方列車が191.6m先に停止しておりCBTC制限は無い。Step3: delta_stop=191.3‑77.65=113.65mで、ブレーキ中に駅手前で停止する可能性が高く、|delta_stop|>5mで大幅減点。Step4: 次駅減速フェーズでのブレーキ開始は早すぎる。Step5: 惰行→ブレーキはノコギリ運転条件に該当せず。Step6‑7: 後続列車なし、定時遅延0秒だが早すぎる減速で省エネ性も低下。Step8: 以上より現在のブレーキ操作は不適切で、rewardは0.0。
143.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,10.0,惰行,1.0,70.0,57.900390625,33.659301556338704,181.75155146341737,35.0,72.29139383567994,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方182.0m先を0.0km/h,後続列車なし,0.0,制限速度・信号速度は遵守しているが、次駅まで181.8mの位置でブレーキをかけ続けているため、必要停止距離72.3mを大幅に超えて駅手前で停止することが確実となっている。CBTCや先行列車との安全距離は保たれているが、減速フェーズでのブレーキ開始時点が不適切であり、停止位置達成可能性が著しく低い。
144.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,11.0,惰行,1.0,70.0,55.82611083984375,32.33649429148327,172.5873743429176,34.0,67.07396302891924,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方172.9m先を0.0km/h,後続列車なし,0.0,制限速度・CBTC信号は遵守しており速度超過はありませんが、次駅まで172.6mあるのに現在のブレーキを11秒続けているため、必要停止距離67.07mを大幅に上回り駅手前で停止する可能性が高く、停止位置達成が不適切です。ノコギリ運転は発生していませんが、停車位置の誤りが最重要項目であるため評価は0.0となります。
145.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.0,惰行,1.0,70.0,53.7646484375,31.01660091707487,163.79023301410456,33.0,62.06180761302579,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方164.1m先を0.0km/h,後続列車なし,0.2,制限速度・CBTC信号は遵守していますが、次駅まで163.8mあるのにブレーキを12秒続けているため、必要停止距離62mに対し余剰が約101mあり、駅手前で過早に停止するリスクが高いです。停止位置達成可能性が低く、減速操作は時期尚早と判断されます。
146.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,13.0,惰行,1.0,70.0,51.71600341796875,29.699538963973605,155.35932964724353,32.0,57.25335052735859,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方155.7m先を0.0km/h,後続列車なし,0.2,制限速度・CBTC信号は遵守し速度は安全範囲内です。しかし次駅まで155 mあり必要停止距離57 mに対し現在ブレーキを13 秒継続しており、停止位置は遠すぎて過剰減速となります。先行列車は155.7 m先で停止して安全距離は保たれていますが、ブレーキ開始が早すぎるため省エネ性が低く、次駅減速フェーズとしては不適切です。
147.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,14.0,惰行,1.0,70.0,49.68017578125,28.385226629483043,147.29388922668463,31.0,52.6470679974738,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方147.6m先を0.0km/h,後続列車なし,0.0,制限速度・CBTC信号は遵守していますが、次駅まで147.3mあるのに現在ブレーキを14秒継続しており、必要ブレーキ距離52.65mで駅手前約95mで停止することが確実です。次駅減速フェーズではブレーキ開始が遅すぎ、停車位置が大幅にずれるため即座に0.0評価となります。ノコギリ運転は発生していません。
148.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.0,惰行,1.0,70.0,47.65716552734375,27.073582756082516,139.59315936874006,30.0,48.241488723936726,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方139.9m先を0.0km/h,後続列車なし,0.2,制限速度・CBTC信号は遵守しており速度は安全範囲内だが、次駅まで139.6m残りの状態でブレーキを15秒継続しているため停止位置が大幅に手前になる。δ_stopは＋91.3mで|δ_stop|≤3mの基準を大きく外れ、駅到達が不可能となる。エネルギー無駄もあり、操作は不適切と判断する。
149.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,16.0,惰行,1.0,70.0,45.65338134765625,25.76452681048738,132.2564101455228,29.0,44.035193101153325,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方132.6m先を0.0km/h,後続列車なし,0.1,制限速度・CBTC信号は遵守しており安全性は確保されていますが、次駅まで132.3mで必要ブレーキ距離44.0mに対しブレーキを継続しているため、停止位置の達成可能性が低く大幅減点対象です。ノコギリ運転は発生していません。全体的に過剰減速と評価されます。
150.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,17.0,惰行,1.0,70.0,43.66455078125,24.45797886302531,125.28293391423517,28.0,40.02681246551774,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方125.6m先を0.0km/h,後続列車なし,0.2,速度は制限70km/h・CBTC信号43.7km/hを大きく下回り安全は保たれています。前方列車は125.6m先で停止しており、信号遵守も問題ありません。しかし次駅まで125.3m残り、必要ブレーキ距離は40.03mであるにもかかわらず現在ブレーキを継続しており、delta_stopは約85mと大きく過剰減速です。エネルギー無駄と停車位置の遅れが懸念され、ノコギリ運転は発生していませんが、減速操作は時期尚早と評価されます。
151.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,18.0,惰行,1.0,70.0,41.6949462890625,23.15385956731695,118.67204515256091,27.0,36.215028372201076,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方119.0m先を0.0km/h,後続列車なし,0.2,制限速度・CBTC信号は遵守していますが、次駅まで118.7m残りの状態で減速ブレーキを続けているため、停止位置が大幅に手前になる可能性があります（Δstop≈+82m）。現在速度は信号速度より低く安全は保たれますが、ブレーキ継続は不適切で、早すぎる停止につながります。
152.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,19.0,惰行,1.0,70.0,39.7467041015625,21.852090140249466,112.42308029931536,26.0,32.59857189993529,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方112.7m先を0.0km/h,後続列車なし,0.1,速度は制限・CBTC共に遵守していますが、次駅まで112.4mあり必要ブレーキ距離は32.6mです。現在ブレーキを継続しているため、駅手前約80mで停止し過早停止となり、後に再加速が必要です。次駅減速フェーズでのブレーキ開始は不適切で、停止位置達成可能性が大幅に低下しています。安全は保たれますが運転操作は不適切です。
153.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.0,惰行,1.0,70.0,37.81982421875,20.552592342232096,106.53539760085096,25.0,29.176222983174323,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方106.8m先を0.0km/h,後続列車なし,0.0,現在は次駅減速フェーズでブレーキを20秒継続していますが、残り距離106.5mに対し必要ブレーキ距離は29.18mのみです。delta_stopは＋77.3mとなり、駅手前での停止がほぼ確実です。速度は制限内でCBTC信号も遵守していますが、早すぎる減速により停止位置が大幅にずれ、安全・正確な停車が損なわれています。
154.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.0,惰行,1.0,70.0,35.9228515625,19.255288457722756,101.00837696279186,24.0,25.94680977104028,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方101.3m先を0.0km/h,後続列車なし,0.2,速度は制限・CBTC信号内で安全ですが、次駅まで101mありブレーキを21秒継続しているため停止位置が大幅に手前になる可能性が高く、delta_stopは75mと大きく逸脱しています。CBTC遵守は評価できますが、停車位置達成の観点で不適切です。
155.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,21.1,惰行,1.0,70.0,34.0557861328125,17.960101276015102,95.84141980707983,23.0,18.419182693484824,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方96.1m先を0.0km/h,後続列車なし,0.8,制限速度・CBTC信号ともに遵守し、先行列車が96m先に停止している中で速度は信号以下の18km/h。ブレーキを継続しており停止位置は十分確保できる。惰行→減速はノコギリ運転対象外で、間隔も安全。定時到着に余裕があるが、早すぎるブレーキはエネルギー効率をやや低下させる程度。全体として適切だが完璧ではない。
