time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,reward
62.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,10.0,70.0,55.3,67.63,70.0,1398.3,12.0,237.97,0.0,0.0,この先制限速度なし,408m先に上り勾配12.5‰あり,前方210.4m先を63.0km/h,後続列車なし,10.0,139.0,未発車,22.0,44.4,-0.5
135.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,力行（加速）,36.0,70.0,63.9,68.11,70.0,320.7,23.0,223.29,0.0,6.1,この先制限速度なし,130m先に上り勾配9.2‰あり,前方247.2m先を26.2km/h,後続列車なし,10.0,81.0,未発車,22.0,27.3,-0.5
136.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,36.0,70.0,62.0,67.66,70.0,301.8,23.0,220.4,0.0,6.1,この先制限速度なし,111m先に上り勾配9.2‰あり,前方235.4m先を24.9km/h,後続列車なし,10.0,80.0,未発車,22.0,26.4,-0.5
165.19999999999953,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,4.4,70.0,0.0,20.45,20.4,18.7,12.8,19.86,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方19.1m先を0.0km/h,後続列車なし,10.0,35.8,未発車,22.0,7.5,-0.05
73.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,6.0,70.0,52.7,69.15,70.0,1191.0,12.0,248.49,0.0,0.0,この先制限速度なし,201m先に上り勾配12.5‰あり,前方196.1m先を62.9km/h,後続列車なし,10.0,128.0,未発車,22.0,40.4,-0.5
176.79999999999956,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,1.6000000000000003,70.0,0.0,22.75,70.0,18.6,1.2,24.55,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方19.0m先を0.0km/h,後続列車なし,10.0,11.2,未発車,35.0,7.5,-0.05
146.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,17.0,力行（加速）,19.0,70.0,49.0,54.9,54.9,162.2,32.0,140.94,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方162.6m先を0.0km/h,後続列車なし,10.0,42.0,未発車,35.0,22.4,-0.5
153.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,6.0,70.0,37.9,47.0,47.0,117.2,25.0,103.71,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方117.6m先を0.0km/h,後続列車なし,10.0,57.0,未発車,28.0,18.9,-0.5
175.69999999999985,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.9999999999999999,70.0,18.8,38.73,70.0,66.4,2.3,70.74,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方66.8m先を0.0km/h,後続列車なし,10.0,27.3,未発車,35.0,14.2,-0.05
46.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,46.0,70.0,52.7,61.88,70.0,1678.9,12.0,219.61,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方210.2m先を62.8km/h,後続列車なし,10.0,170.0,未発車,22.0,23.6,-0.5
168.59999999999923,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.4,70.0,0.0,5.78,5.8,0.4,9.4,1.59,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方0.7m先を0.0km/h,後続列車なし,10.0,41.4,未発車,28.0,1.1,-0.05
48.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,46.0,70.0,52.8,61.92,70.0,1644.5,12.0,219.88,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方210.9m先を63.1km/h,後続列車なし,10.0,168.0,未発車,22.0,23.4,-0.5
137.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,力行（加速）,36.0,70.0,59.9,67.2,70.0,283.1,23.0,217.53,0.0,6.1,この先制限速度なし,93m先に上り勾配9.2‰あり,前方223.4m先を23.6km/h,後続列車なし,10.0,79.0,未発車,22.0,25.6,-0.5
63.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,55.1,67.39,70.0,1379.6,12.0,236.35,0.0,0.0,この先制限速度なし,389m先に上り勾配12.5‰あり,前方209.2m先を62.8km/h,後続列車なし,10.0,138.0,未発車,22.0,44.1,-0.5
147.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,18.0,力行（加速）,19.0,70.0,45.6,54.39,54.4,147.1,31.0,138.34,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方147.4m先を0.0km/h,後続列車なし,10.0,41.0,未発車,35.0,21.3,-0.5
180.49999999999935,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,3.2000000000000015,70.0,0.0,12.4,70.0,0.3,0.0,7.33,2.6,9.2,この先制限速度なし,この先目立った勾配なし,前方0.7m先を0.0km/h,後続列車なし,10.0,7.5,未発車,35.0,1.1,-0.05
159.8999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,1.3,70.0,0.0,7.61,7.6,2.2,18.1,2.76,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方2.6m先を0.0km/h,後続列車なし,10.0,41.1,未発車,22.0,2.6,-0.05
146.39999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.5000000000000004,ブレーキ（減速）,6.0,70.0,23.2,29.73,29.7,89.4,23.6,41.84,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方75.4m先を11.5km/h,後続列車なし,10.0,54.6,未発車,22.0,16.5,-0.05
164.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,力行（加速）,11.0,70.0,63.8,68.15,70.0,246.0,14.0,223.53,0.0,6.1,この先制限速度なし,56m先に上り勾配9.2‰あり,前方246.4m先を0.0km/h,後続列車なし,10.0,39.0,未発車,35.0,25.4,-0.5
153.59999999999968,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.5,70.0,0.0,30.42,30.4,40.6,23.4,43.8,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方40.4m先を2.3km/h,後続列車なし,10.0,62.4,未発車,22.0,11.1,-0.05
138.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,力行（加速）,6.0,70.0,40.3,48.71,48.7,179.9,23.0,111.31,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方126.6m先を22.3km/h,後続列車なし,10.0,63.0,未発車,22.0,23.6,-0.5
155.59999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.2,ブレーキ（減速）,1.5000000000000004,70.0,27.2,41.97,42.0,84.6,22.4,82.94,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方85.0m先を0.0km/h,後続列車なし,10.0,54.4,未発車,28.0,16.1,-0.05
60.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,10.0,70.0,55.8,68.11,70.0,1436.0,12.0,241.26,0.0,0.0,この先制限速度なし,446m先に上り勾配12.5‰あり,前方213.0m先を63.5km/h,後続列車なし,10.0,141.0,未発車,22.0,45.2,-0.5
146.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.1,ブレーキ（減速）,6.0,70.0,24.1,29.91,29.9,92.7,23.0,42.35,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方77.5m先を12.0km/h,後続列車なし,10.0,55.0,未発車,22.0,16.8,-0.05
169.29999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.30000000000000004,70.0,28.6,43.71,70.0,88.3,8.7,89.88,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方88.7m先を0.0km/h,後続列車なし,10.0,18.7,未発車,35.0,16.6,-0.05
152.49999999999974,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,1.5000000000000002,70.0,0.0,33.02,33.0,50.3,23.5,51.53,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方49.2m先を3.7km/h,後続列車なし,10.0,63.5,未発車,22.0,12.3,-0.05
145.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,16.0,力行（加速）,19.0,70.0,52.3,55.42,55.4,177.6,33.0,143.58,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方178.0m先を0.0km/h,後続列車なし,10.0,43.0,未発車,35.0,23.4,-0.5
174.29999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,8.299999999999995,70.0,26.2,42.29,70.0,82.2,3.7,84.2,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方82.6m先を0.0km/h,後続列車なし,10.0,28.7,未発車,35.0,15.8,-0.05
49.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,36.0,70.0,57.0,63.44,70.0,1636.2,12.0,210.07,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方220.2m先を62.9km/h,後続列車なし,10.0,152.0,未発車,22.0,48.7,-0.5
154.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.0,力行（加速）,6.0,70.0,41.1,45.42,45.4,129.6,24.0,96.94,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方129.7m先を1.8km/h,後続列車なし,10.0,47.0,未発車,22.0,19.9,-0.5
65.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,10.0,70.0,54.7,66.92,70.0,1342.3,12.0,233.13,0.0,0.0,この先制限速度なし,352m先に上り勾配12.5‰あり,前方206.9m先を63.1km/h,後続列車なし,10.0,136.0,未発車,22.0,43.5,-0.5
165.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,11.0,70.0,60.6,67.69,70.0,227.2,13.0,220.63,0.0,6.1,この先制限速度なし,37m先に上り勾配9.2‰あり,前方227.5m先を0.0km/h,後続列車なし,10.0,38.0,未発車,35.0,24.2,-0.5
153.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,5.0,力行（加速）,15.0,70.0,45.1,48.59,48.6,146.2,24.0,110.79,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方145.6m先を3.0km/h,後続列車なし,10.0,63.0,未発車,22.0,21.2,-0.5
154.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,力行（加速）,15.0,70.0,42.0,48.09,48.1,132.8,24.0,108.56,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方132.8m先を1.8km/h,後続列車なし,10.0,62.0,未発車,22.0,20.2,-0.5
151.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,7.0,力行（加速）,6.0,70.0,44.7,47.99,48.0,143.6,27.0,108.08,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方144.0m先を0.0km/h,後続列車なし,10.0,59.0,未発車,28.0,21.0,-0.5
72.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,6.0,70.0,53.1,69.39,70.0,1210.3,12.0,250.2,0.0,0.0,この先制限速度なし,220m先に上り勾配12.5‰あり,前方197.9m先を63.1km/h,後続列車なし,10.0,129.0,未発車,22.0,40.6,-0.5
156.29999999999953,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.30000000000000004,70.0,0.0,23.84,23.8,20.3,21.7,26.97,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方20.6m先を0.0km/h,後続列車なし,10.0,59.7,未発車,22.0,7.8,-0.05
152.9999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.5,70.0,19.5,39.27,39.3,67.6,25.0,72.69,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方68.0m先を0.0km/h,後続列車なし,10.0,35.0,未発車,35.0,14.3,-0.05
175.09999999999965,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,3.4000000000000017,70.0,0.0,27.5,70.0,30.5,2.9,35.83,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方30.9m先を0.0km/h,後続列車なし,10.0,12.9,未発車,35.0,9.6,-0.05
146.2,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.3000000000000003,ブレーキ（減速）,6.0,70.0,23.6,29.82,29.8,91.0,23.8,42.09,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方76.5m先を11.7km/h,後続列車なし,10.0,54.8,未発車,22.0,16.7,-0.05
148.39999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,7.399999999999999,70.0,27.7,44.58,44.6,94.5,23.6,93.43,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方86.3m先を8.9km/h,後続列車なし,10.0,67.6,未発車,22.0,17.0,-0.05
180.49999999999957,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,4.000000000000002,70.0,0.0,25.29,70.0,23.3,0.0,30.32,2.6,9.2,この先制限速度なし,この先目立った勾配なし,前方23.7m先を0.0km/h,後続列車なし,10.0,22.5,未発車,35.0,8.4,-0.05
146.1,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.2000000000000002,ブレーキ（減速）,6.0,70.0,23.9,29.87,29.9,91.8,23.9,42.22,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方77.0m先を11.9km/h,後続列車なし,10.0,54.9,未発車,22.0,16.7,-0.05
157.69999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,1.7000000000000006,70.0,27.4,42.02,42.0,85.3,20.3,83.14,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方85.7m先を0.0km/h,後続列車なし,10.0,58.3,未発車,22.0,16.1,-0.05
61.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,10.0,70.0,55.5,67.87,70.0,1417.1,12.0,239.61,0.0,0.0,この先制限速度なし,427m先に上り勾配12.5‰あり,前方211.7m先を63.2km/h,後続列車なし,10.0,140.0,未発車,22.0,44.7,-0.5
155.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,7.0,力行（加速）,15.0,70.0,38.5,47.6,47.6,119.5,23.0,106.35,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方119.8m先を0.5km/h,後続列車なし,10.0,61.0,未発車,22.0,19.1,-0.5
155.89999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.1,70.0,0.0,24.77,24.8,23.0,22.1,29.09,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方23.4m先を0.0km/h,後続列車なし,10.0,60.1,未発車,22.0,8.3,-0.05
155.49999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,1.5000000000000004,70.0,27.7,42.02,42.0,85.8,22.5,83.13,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方86.2m先を0.0km/h,後続列車なし,10.0,54.5,未発車,28.0,16.2,-0.05
155.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.0,力行（加速）,6.0,70.0,37.8,44.93,44.9,117.1,23.0,94.89,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方117.4m先を0.5km/h,後続列車なし,10.0,46.0,未発車,22.0,18.9,-0.5
156.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,5.0,力行（加速）,6.0,70.0,34.1,44.44,44.4,104.7,22.0,92.86,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方105.0m先を0.0km/h,後続列車なし,10.0,45.0,未発車,22.0,17.9,-0.5
145.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,ブレーキ（減速）,6.0,70.0,26.1,30.36,30.4,101.0,23.0,43.63,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方82.4m先を13.3km/h,後続列車なし,10.0,56.0,未発車,22.0,17.6,-0.5
177.19999999999953,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.30000000000000004,70.0,0.0,21.82,70.0,16.1,0.8,22.61,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方16.5m先を0.0km/h,後続列車なし,10.0,10.8,未発車,35.0,7.0,-0.05
152.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,8.0,力行（加速）,6.0,70.0,41.4,47.49,47.5,130.4,26.0,105.88,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方130.7m先を0.0km/h,後続列車なし,10.0,58.0,未発車,28.0,20.0,-0.5
138.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.0,力行（加速）,36.0,70.0,57.7,66.75,70.0,264.5,23.0,214.69,0.0,6.1,この先制限速度なし,74m先に上り勾配9.2‰あり,前方211.2m先を22.3km/h,後続列車なし,10.0,78.0,未発車,22.0,24.7,-0.5
47.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,46.0,70.0,52.7,61.9,70.0,1661.7,12.0,219.75,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方210.5m先を63.3km/h,後続列車なし,10.0,169.0,未発車,22.0,23.5,-0.5
