raw_speed,raw_stat_dist,raw_rem_time,raw_hold_time,raw_pre_act,raw_stat_dist_2,raw_fw_dist,raw_cbtc_signal,norm_speed,norm_stat_dist_wide,norm_stat_dist_zoom,norm_rem_time,norm_hold_time,norm_pre_act_c,norm_pre_act_a,norm_pre_act_d,norm_fw_dist,norm_cbtc_signal,norm_speed_limit,norm_req_stop_dist,norm_margin_stop_dist,phase_accel,phase_cruise,phase_limit,phase_decel,phase_stop,norm_fw_speed,norm_gradient,norm_next_grade_dist,norm_next_grade_val,norm_next_limit_dist,norm_next_limit_val,norm_prev_notch_duration,norm_target_no_stop,mode_normal,mode_delay_recovery,mode_anti_mid_stop,mode_spacing,Q_coast,Q_accel,Q_decel,step_reward,llm_reward
21.56866327470923,2.1506411940653614,170.0,8.0,1,2.1506411940653614,2.1506411940653614,70.0,0.2696083,1.3253206,1.0,0.4722222,0.26666668,0.0,1.0,0.0,1.3253206,0.875,0.875,0.025541976,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.72128236,-0.1675,1.0,0.875,0.033333335,0.7013074,1.0,0.0,0.0,0.0,62.792374,68.98323,64.10107,0.5,1.0
23.603143089896804,2.144361948385022,169.0,9.0,1,2.144361948385022,2.144361948385022,70.0,0.2950393,1.322181,1.0,0.46944445,0.3,0.0,1.0,0.0,1.322181,0.875,0.875,0.030565763,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.7087239,-0.1675,1.0,0.875,0.033333335,0.7012475,1.0,0.0,0.0,0.0,62.257233,68.38,63.402122,0.5,1.0
25.52996476057491,2.1375328029639533,168.0,10.0,1,2.1375328029639533,2.1375328029639533,70.0,0.31912455,1.3187664,1.0,0.46666667,0.33333334,0.0,1.0,0.0,1.3187664,0.875,0.875,0.035733838,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.6950656,-0.1675,1.0,0.875,0.033333335,0.7011875,1.0,0.0,0.0,0.0,61.844078,67.768715,62.807495,0.5,1.0
27.354671194384146,2.1301828789299257,167.0,11.0,1,2.1301828789299257,2.1301828789299257,70.0,0.3419334,1.3150915,1.0,0.46388888,0.36666667,0.0,1.0,0.0,1.3150915,0.875,0.875,0.04099452,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.68036574,-0.1675,1.0,0.875,0.033333335,0.70112735,1.0,0.0,0.0,0.0,61.720215,67.363815,62.462955,0.5,1.0
29.082536051392907,2.122339795750051,166.0,12.0,1,2.122339795750051,2.122339795750051,70.0,0.3635317,1.3111699,1.0,0.4611111,0.4,0.0,1.0,0.0,1.3111699,0.875,0.875,0.046303447,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.6646796,-0.1675,1.0,0.875,0.033333335,0.7033547,1.0,0.0,0.0,0.0,61.53453,66.80376,61.90575,0.5,1.0
30.718575115138233,2.1140297444200478,165.0,13.0,1,2.1140297444200478,2.1140297444200478,70.0,0.38398218,1.3070148,1.0,0.45833334,0.43333334,0.0,1.0,0.0,1.3070148,0.875,0.875,0.05162276,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.6480595,-0.1675,1.0,0.875,0.033333335,0.70329463,1.0,0.0,0.0,0.0,61.386444,66.299644,61.46046,0.5,1.0
32.250756666713556,2.1052782828134724,164.0,14.0,1,2.1052782828134724,2.1052782828134724,70.0,0.40313447,1.3026391,1.0,0.45555556,0.46666667,0.0,1.0,0.0,1.3026391,0.875,0.875,0.055623602,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.6305566,-0.1675,1.0,0.875,0.033333335,0.7054118,1.0,0.0,0.0,0.0,61.270344,65.85839,61.106964,0.5,1.0
33.66316615386846,2.09611981892213,163.0,15.0,1,2.09611981892213,2.09611981892213,70.0,0.42078957,1.2980599,1.0,0.45277777,0.5,0.0,1.0,0.0,1.2980599,0.875,0.875,0.06056338,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.61223966,-0.1675,1.0,0.875,0.033333335,0.7050032,1.0,0.0,0.0,0.0,61.151287,65.450615,60.772938,0.5,1.0
35.000246072635285,2.086579679770267,162.0,16.0,1,2.086579679770267,2.086579679770267,70.0,0.43750307,1.2932898,1.0,0.45,0.53333336,0.0,1.0,0.0,1.2932898,0.875,0.875,0.06542906,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.5931594,-0.1675,1.0,0.875,0.033333335,0.70229375,1.0,0.0,0.0,0.0,61.071712,65.07002,60.478085,0.5,1.0
36.265939922274555,2.0766782323458735,161.0,17.0,1,2.0766782323458735,2.0766782323458735,70.0,0.45332426,1.2883391,1.0,0.44722223,0.56666666,0.0,1.0,0.0,1.2883391,0.875,0.875,0.07020412,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.57335645,-0.1675,1.0,0.875,0.033333335,0.7064049,1.0,0.0,0.0,0.0,60.91683,64.593605,60.133392,0.5,1.0
37.47242724909278,2.0664345886257074,160.0,18.0,1,2.0664345886257074,2.0664345886257074,70.0,0.46840534,1.2832173,1.0,0.44444445,0.6,0.0,1.0,0.0,1.2832173,0.875,0.875,0.076571025,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.5528692,-0.1675,1.0,0.875,0.033333335,0.6968377,1.0,0.0,0.0,0.0,60.961258,64.29281,59.989403,0.5,1.0
38.65526579978225,2.0558575185247427,159.0,19.0,1,2.0558575185247427,2.0558575185247427,70.0,0.48319083,1.2779287,1.0,0.44166666,0.6333333,0.0,1.0,0.0,1.2779287,0.875,0.875,0.0805387,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.53171504,-0.1675,1.0,0.875,0.033333335,0.70362127,1.0,0.0,0.0,0.0,57.630795,62.610195,58.390976,0.5,1.0
39.7529205861675,2.0449645695204772,158.0,20.0,1,2.0449645695204772,2.0449645695204772,70.0,0.4969115,1.2724823,1.0,0.43888888,0.6666667,0.0,1.0,0.0,1.2724823,0.875,0.875,0.0851292,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.5099291,-0.1675,1.0,0.875,0.033333335,0.705611,1.0,0.0,0.0,0.0,57.18275,62.19932,57.85289,0.5,1.0
40.79175581863586,2.0337750413070097,157.0,21.0,1,2.0337750413070097,2.0337750413070097,70.0,0.50989693,1.2668875,1.0,0.43611112,0.7,0.0,1.0,0.0,1.2668875,0.875,0.875,0.0895875,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.48755008,-0.1675,1.0,0.875,0.033333335,0.7053112,1.0,0.0,0.0,0.0,56.762024,61.78217,57.342865,0.5,1.0
41.774878695887516,2.0223048329968734,156.0,22.0,1,2.0223048329968734,2.0223048329968734,70.0,0.522186,1.2611524,1.0,0.43333334,0.73333335,0.0,1.0,0.0,1.2611524,0.875,0.875,0.09390834,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.46460965,-0.1675,1.0,0.875,0.033333335,0.70271707,1.0,0.0,0.0,0.0,56.53019,61.42888,56.918037,0.5,1.0
42.7157355394196,2.010568238873855,155.0,23.0,1,2.010568238873855,2.010568238873855,70.0,0.5339467,1.2552841,1.0,0.43055555,0.76666665,0.0,1.0,0.0,1.2552841,0.875,0.875,0.098135725,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.44113648,-0.1675,1.0,0.875,0.033333335,0.69782895,1.0,0.0,0.0,0.0,56.335583,61.07772,56.507114,0.5,1.0
43.6596201017686,1.998570806223892,154.0,24.0,1,1.998570806223892,1.998570806223892,70.0,0.54574525,1.2492855,1.0,0.42777777,0.8,0.0,1.0,0.0,1.2492855,0.875,0.875,0.10360032,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.41714162,-0.1675,1.0,0.875,0.033333335,0.70460534,1.0,0.0,0.0,0.0,55.982418,60.574703,55.964783,0.5,1.0
44.59611518663503,1.9863113996326085,153.0,25.0,1,1.9863113996326085,1.9863113996326085,70.0,0.5574514,1.2431557,1.0,0.425,0.8333333,0.0,1.0,0.0,1.2431557,0.875,0.875,0.108035065,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.3926228,-0.1675,1.0,0.875,0.033333335,0.7045869,1.0,0.0,0.0,0.0,55.802883,60.150578,55.555275,0.5,1.0
45.51695854367632,1.9737940563397025,152.0,26.0,1,1.9737940563397025,1.9737940563397025,70.0,0.568962,1.236897,1.0,0.42222223,0.8666667,0.0,1.0,0.0,1.236897,0.875,0.875,0.11248311,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.3675881,-0.1675,1.0,0.875,0.033333335,0.70456845,1.0,0.0,0.0,0.0,55.704445,59.72701,55.216846,0.5,1.0
46.422375276095735,1.9610230924259398,151.0,27.0,1,1.9610230924259398,1.9610230924259398,70.0,0.5802797,1.2305115,1.0,0.41944444,0.9,0.0,1.0,0.0,1.2305115,0.875,0.875,0.116940916,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.34204617,-0.1675,1.0,0.875,0.033333335,0.7045499,1.0,0.0,0.0,0.0,55.618473,59.304077,54.883865,0.5,1.0
47.31258854975868,1.9480027617143811,150.0,28.0,1,1.9480027617143811,1.9480027617143811,70.0,0.59140736,1.2240014,1.0,0.41666666,0.93333334,0.0,1.0,0.0,1.2240014,0.875,0.875,0.12140513,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.31600553,-0.1675,1.0,0.875,0.033333335,0.7045314,1.0,0.0,0.0,0.0,55.539528,58.880386,54.552963,0.5,1.0
48.187819560084726,1.9347372563132552,149.0,29.0,1,1.9347372563132552,1.9347372563132552,70.0,0.60234773,1.2173686,1.0,0.4138889,0.96666664,0.0,1.0,0.0,1.2173686,0.875,0.875,0.12587257,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.28947452,-0.1675,1.0,0.875,0.033333335,0.6999377,1.0,0.0,0.0,0.0,55.533623,58.513176,54.302742,0.5,1.0
49.04828750134446,1.9212307071676271,148.0,30.0,1,1.9212307071676271,1.9212307071676271,70.0,0.61310357,1.2106154,1.0,0.41111112,1.0,0.0,1.0,0.0,1.2106154,0.875,0.875,0.13034016,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.26246142,-0.1675,1.0,0.875,0.033333335,0.7044942,1.0,0.0,0.0,0.0,55.355133,58.022915,53.906155,0.5,1.0
49.89420953828802,1.9074871846193133,147.0,31.0,1,1.9074871846193133,1.9074871846193133,70.0,0.6236776,1.2037436,1.0,0.40833333,1.0,0.0,1.0,0.0,1.2037436,0.875,0.875,0.13480502,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.23497437,-0.1675,1.0,0.875,0.033333335,0.7067483,1.0,0.0,0.0,0.0,55.22922,57.59011,53.597816,0.5,1.0
50.725800780031065,1.8935106989744064,146.0,32.0,1,1.8935106989744064,1.8935106989744064,70.0,0.6340725,1.1967553,1.0,0.40555555,1.0,0.0,1.0,0.0,1.1967553,0.875,0.875,0.13926442,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.2070214,-0.1675,1.0,0.875,0.033333335,0.6998812,1.0,0.0,0.0,0.0,55.22602,57.24807,53.426388,0.5,1.0
51.54327425612715,1.8793052010776883,145.0,33.0,1,1.8793052010776883,1.8793052010776883,70.0,0.6442909,1.1896526,1.0,0.4027778,1.0,0.0,1.0,0.0,1.1896526,0.875,0.875,0.14371572,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.1786104,-0.1675,1.0,0.875,0.033333335,0.6998623,1.0,0.0,0.0,0.0,55.11677,56.84397,53.148933,0.5,1.0
52.34684089475442,1.8648745828932611,144.0,34.0,1,1.8648745828932611,1.8648745828932611,70.0,0.6543355,1.1824373,1.0,0.4,1.0,0.0,1.0,0.0,1.1824373,0.875,0.875,0.14815646,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.14974916,-0.1675,1.0,0.875,0.033333335,0.7066923,1.0,0.0,0.0,0.0,54.902294,56.370308,52.77429,0.4,0.9
53.13670950294689,1.8502226780912814,143.0,35.0,1,1.8502226780912814,1.8502226780912814,70.0,0.6642089,1.1751113,1.0,0.39722222,1.0,0.0,1.0,0.0,1.1751113,0.875,0.875,0.15258431,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.120445356,-0.1675,1.0,0.875,0.033333335,0.70667356,1.0,0.0,0.0,0.0,54.787685,55.969147,52.486397,0.4,0.9
53.913086748800936,1.8353532626395328,142.0,36.0,1,1.8353532626395328,1.8353532626395328,70.0,0.6739136,1.1676767,1.0,0.39444444,1.0,0.0,1.0,0.0,1.1676767,0.875,0.875,0.15699705,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.09070653,-0.1675,1.0,0.875,0.033333335,0.7066547,1.0,0.0,0.0,0.0,54.693542,55.61313,52.238163,0.4,0.9
54.67617714558933,1.820270055399952,141.0,37.0,1,1.820270055399952,1.820270055399952,70.0,0.6834522,1.160135,1.0,0.39166668,1.0,0.0,1.0,0.0,1.160135,0.875,0.875,0.1613926,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.06054011,-0.1675,1.0,0.875,0.033333335,0.69978625,1.0,0.0,0.0,0.0,54.667156,55.353596,52.064793,0.4,0.9
55.426183037715965,1.804976718729197,140.0,38.0,1,1.804976718729197,1.804976718729197,70.0,0.6928273,1.1524884,1.0,0.3888889,1.0,0.0,1.0,0.0,1.1524884,0.875,0.875,0.16576894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.029953437,-0.1675,1.0,0.875,0.033333335,0.70661706,1.0,0.0,0.0,0.0,54.423103,54.94323,51.70533,0.30000000000000004,0.8
56.168172383558755,1.789476832037927,139.0,39.0,1,1.789476832037927,1.789476832037927,70.0,0.7021022,1.1447384,1.0,0.3861111,1.0,0.0,1.0,0.0,1.1447384,0.875,0.875,0.18161027,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.29895365,0.0,1.0,0.875,0.033333335,0.7021022,1.0,0.0,0.0,0.0,54.50422,53.815693,51.300087,0.09999999999999998,0.6
56.206770735630656,1.7738691445382742,138.0,1.0,0,1.7738691445382742,1.7738691445382742,70.0,0.7025846,1.1369345,1.0,0.38333333,0.033333335,1.0,0.0,0.0,1.1369345,0.875,0.875,0.18185495,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.26773828,0.0,1.0,0.875,1.0,0.7025846,0.0,1.0,0.0,0.0,53.972115,50.394466,50.599915,0.19999999999999996,0.7
56.245243877293575,1.7582507528462976,137.0,2.0,0,1.7582507528462976,1.7582507528462976,70.0,0.7030656,1.1291254,1.0,0.38055557,0.06666667,1.0,0.0,0.0,1.1291254,0.875,0.875,0.18209901,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.2365015,0.0,1.0,0.875,1.0,0.7030656,0.0,1.0,0.0,0.0,53.766605,50.65949,50.030838,0.19999999999999996,0.7
56.283592150174584,1.7426216916947475,136.0,3.0,0,1.7426216916947475,1.7426216916947475,70.0,0.7035449,1.1213108,1.0,0.37777779,0.1,1.0,0.0,0.0,1.1213108,0.875,0.875,0.18234242,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.20524338,0.0,1.0,0.875,1.0,0.7035449,0.0,1.0,0.0,0.0,53.66528,50.75579,49.625988,0.19999999999999996,0.7
56.32181589542024,1.7269819957215269,135.0,4.0,0,1.7269819957215269,1.7269819957215269,70.0,0.7040227,1.1134909,1.0,0.375,0.13333334,1.0,0.0,0.0,1.1134909,0.875,0.875,0.18258521,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.173964,0.0,1.0,0.875,1.0,0.7040227,0.0,1.0,0.0,0.0,53.536137,50.6529,49.29415,0.19999999999999996,0.7
56.35991545369428,1.7113316994698415,134.0,5.0,0,1.7113316994698415,1.7113316994698415,70.0,0.70449895,1.1056658,1.0,0.37222221,0.16666667,1.0,0.0,0.0,1.1056658,0.875,0.875,0.18282734,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.1426634,0.0,1.0,0.875,1.0,0.70449895,0.0,1.0,0.0,0.0,53.420994,50.546017,49.038776,0.19999999999999996,0.7
56.397891165174485,1.6956708373883522,133.0,6.0,0,1.6956708373883522,1.6956708373883522,70.0,0.70497364,1.0978354,1.0,0.36944443,0.2,1.0,0.0,0.0,1.0978354,0.875,0.875,0.18306884,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.11134168,0.0,1.0,0.875,1.0,0.70497364,0.0,1.0,0.0,0.0,53.290085,50.37704,48.83465,0.19999999999999996,0.7
56.43574336955022,1.6799994438312673,132.0,7.0,0,1.6799994438312673,1.6799994438312673,70.0,0.7054468,1.0899997,1.0,0.36666667,0.23333333,1.0,0.0,0.0,1.0899997,0.875,0.875,0.18330972,0.99779314,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.07999889,0.0,1.0,0.875,1.0,0.7054468,0.0,1.0,0.0,0.0,53.163017,50.198418,48.656715,0.19999999999999996,0.7
56.47347240601959,1.6643175530585346,131.0,8.0,0,1.6643175530585346,1.6643175530585346,70.0,0.70591843,1.0821588,1.0,0.3638889,0.26666668,1.0,0.0,0.0,1.0821588,0.875,0.875,0.18354996,0.9871784,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.048635107,0.0,1.0,0.875,1.0,0.70591843,0.0,1.0,0.0,0.0,53.038654,49.99154,48.488277,0.19999999999999996,0.7
56.511078613287005,1.6486251992359477,130.0,9.0,0,1.6486251992359477,1.6486251992359477,70.0,0.7063885,1.0743126,1.0,0.3611111,0.3,1.0,0.0,0.0,1.0743126,0.875,0.875,0.18378955,0.9765571,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.017250398,0.0,1.0,0.875,1.0,0.7063885,0.0,1.0,0.0,0.0,52.87219,49.78517,48.286713,0.30000000000000004,0.8
56.44226943186311,1.6329292089948169,129.0,10.0,0,1.6329292089948169,1.6329292089948169,70.0,0.7055284,1.0664647,1.0,0.35833332,0.33333334,1.0,0.0,0.0,1.0664647,0.875,0.875,0.16697824,0.97730064,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.7351659,1.0,0.0,0.0,0.0,52.24097,51.531425,49.2974,0.30000000000000004,0.8
56.24398191598634,1.6172786310913416,128.0,11.0,0,1.6172786310913416,1.6172786310913416,70.0,0.7030498,1.0586393,1.0,0.35555556,0.36666667,1.0,0.0,0.0,1.0586393,0.875,0.875,0.1658284,0.9676335,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.73284435,1.0,0.0,0.0,0.0,51.783726,51.185345,48.816956,0.30000000000000004,0.8
56.04633796430756,1.601683042687501,127.0,12.0,0,1.601683042687501,1.601683042687501,70.0,0.7005792,1.0508416,1.0,0.35277778,0.4,1.0,0.0,0.0,1.0508416,0.875,0.875,0.16468605,0.957998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.72664917,1.0,0.0,0.0,0.0,51.380898,50.745087,48.36413,0.30000000000000004,0.8
55.84933378461548,1.586142265548098,126.0,13.0,0,1.586142265548098,1.586142265548098,70.0,0.69811666,1.0430712,1.0,0.35,0.43333334,1.0,0.0,0.0,1.0430712,0.875,0.875,0.16355114,0.94839406,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.7243222,1.0,0.0,0.0,0.0,50.87742,50.21445,47.78165,0.30000000000000004,0.8
55.65296561351682,1.5706561224873212,125.0,14.0,0,1.5706561224873212,1.5706561224873212,70.0,0.6956621,1.035328,1.0,0.3472222,0.46666667,1.0,0.0,0.0,1.035328,0.875,0.875,0.1624236,0.9388217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.72200274,1.0,0.0,0.0,0.0,50.364952,49.669064,47.15355,0.30000000000000004,0.8
55.45722971616039,1.5552244373606463,124.0,15.0,0,1.5552244373606463,1.5552244373606463,70.0,0.69321537,1.0276122,1.0,0.34444445,0.5,1.0,0.0,0.0,1.0276122,0.875,0.875,0.16130337,0.9292807,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.7216658,1.0,0.0,0.0,0.0,49.76493,49.0801,46.3851,0.30000000000000004,0.8
55.26212238596401,1.5398470350571252,123.0,16.0,0,1.5398470350571252,1.5398470350571252,70.0,0.6907765,1.0199236,1.0,0.34166667,0.53333336,1.0,0.0,0.0,1.0199236,0.875,0.875,0.16019043,0.9197711,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.7193711,1.0,0.0,0.0,0.0,49.221123,48.545254,45.681046,0.30000000000000004,0.8
55.06763994434499,1.5245237414914072,122.0,17.0,0,1.5245237414914072,1.5245237414914072,70.0,0.6883455,1.0122619,1.0,0.33888888,0.56666666,1.0,0.0,0.0,1.0122619,0.875,0.875,0.1590847,0.9102927,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.7170837,1.0,0.0,0.0,0.0,48.65568,48.001705,44.974545,0.30000000000000004,0.8
54.87377874045329,1.5092543835961045,121.0,18.0,0,1.5092543835961045,1.5092543835961045,70.0,0.6859222,1.0046272,1.0,0.3361111,0.6,1.0,0.0,0.0,1.0046272,0.875,0.875,0.15798612,0.9008455,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.7148036,1.0,0.0,0.0,0.0,48.05885,47.502975,44.34704,0.19999999999999996,0.7
54.68053515090789,1.4940387893141036,120.0,19.0,0,1.4940387893141036,1.4940387893141036,70.0,0.68350667,0.9970194,1.0,0.33333334,0.6333333,1.0,0.0,0.0,0.9970194,0.875,0.875,0.15689464,0.8914294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.7145369,1.0,0.0,0.0,0.0,47.40006,46.99709,43.71187,0.30000000000000004,0.8
54.48790557953637,1.4788767875909201,119.0,20.0,0,1.4788767875909201,1.4788767875909201,70.0,0.6810988,0.9894384,1.0,0.33055556,0.6666667,1.0,0.0,0.0,0.9894384,0.875,0.875,0.1558102,0.8820444,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9777536,0.3125,1.0,0.875,1.0,0.7142883,1.0,0.0,0.0,0.0,47.24352,46.026356,42.426636,0.30000000000000004,0.8
