raw_speed,raw_stat_dist,raw_rem_time,raw_hold_time,raw_pre_act,raw_stat_dist_2,raw_fw_dist,raw_cbtc_signal,norm_speed,norm_stat_dist_wide,norm_stat_dist_zoom,norm_rem_time,norm_hold_time,norm_pre_act_c,norm_pre_act_a,norm_pre_act_d,norm_fw_dist,norm_cbtc_signal,norm_speed_limit,norm_req_stop_dist,norm_margin_stop_dist,phase_accel,phase_cruise,phase_limit,phase_decel,phase_stop,norm_fw_speed,norm_gradient,norm_next_grade_dist,norm_next_grade_val,norm_next_limit_dist,norm_next_limit_val,norm_prev_notch_duration,Q_coast,Q_accel,Q_decel,step_reward,llm_reward
25.14881638758307,2.139912003282898,170.0,10.0,1,2.139912003282898,2.139912003282898,70.0,0.3143602,1.319956,1.0,0.4722222,0.33333334,0.0,1.0,0.0,1.319956,0.875,0.875,0.03467994,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.69982404,-0.1675,1.0,0.875,1.0,135.99261,143.51688,134.81247,1.0,1.0
26.993734323444887,2.1326650937742677,169.0,11.0,1,2.1326650937742677,2.1326650937742677,70.0,0.3374217,1.3163326,1.0,0.46944445,0.36666667,0.0,1.0,0.0,1.3163326,0.875,0.875,0.03992571,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.6853302,-0.1675,1.0,0.875,1.0,136.06189,143.45009,134.7734,1.0,1.0
28.74076563054452,2.124919558623116,168.0,12.0,1,2.124919558623116,2.124919558623116,70.0,0.35925958,1.3124598,1.0,0.46666667,0.4,0.0,1.0,0.0,1.3124598,0.875,0.875,0.045228127,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.66983914,-0.1675,1.0,0.875,1.0,135.97354,143.23529,134.59883,1.0,1.0
30.39497732598752,2.116701871878522,167.0,13.0,1,2.116701871878522,2.116701871878522,70.0,0.3799372,1.3083509,1.0,0.46388888,0.43333334,0.0,1.0,0.0,1.3083509,0.875,0.875,0.050548103,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.65340376,-0.1675,1.0,0.875,1.0,135.74403,142.87775,134.29321,1.0,1.0
31.96118741293167,2.1080371352702265,166.0,14.0,1,2.1080371352702265,2.1080371352702265,70.0,0.39951485,1.3040186,1.0,0.4611111,0.46666667,0.0,1.0,0.0,1.3040186,0.875,0.875,0.0558524,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.63607424,-0.1675,1.0,0.875,1.0,135.56894,142.57806,134.04428,1.0,1.0
33.38956556163591,2.0989567704531,165.0,15.0,1,2.0989567704531,2.0989567704531,70.0,0.41736957,1.2994784,1.0,0.45833334,0.5,0.0,1.0,0.0,1.2994784,0.875,0.875,0.059590418,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.61791354,-0.1675,1.0,0.875,1.0,135.21404,142.08824,133.62509,1.0,1.0
34.74124400116306,2.0894905654534384,164.0,16.0,1,2.0894905654534384,2.0894905654534384,70.0,0.43426555,1.2947453,1.0,0.45555556,0.53333336,0.0,1.0,0.0,1.2947453,0.875,0.875,0.06447219,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.59898114,-0.1675,1.0,0.875,1.0,134.8354,141.56754,133.1918,1.0,1.0
36.020771480221505,2.0796591052485525,163.0,17.0,1,2.0796591052485525,2.0796591052485525,70.0,0.45025966,1.2898296,1.0,0.45277777,0.56666666,0.0,1.0,0.0,1.2898296,0.875,0.875,0.06926636,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.5793182,-0.1675,1.0,0.875,1.0,134.4333,141.01997,132.74132,1.0,1.0
37.231931443069435,2.069481896506094,162.0,18.0,1,2.069481896506094,2.069481896506094,70.0,0.46539915,1.2847409,1.0,0.45,0.6,0.0,1.0,0.0,1.2847409,0.875,0.875,0.073958874,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.5589638,-0.1675,1.0,0.875,1.0,133.93353,140.37796,132.20056,1.0,1.0
38.42520543202613,2.0589717781665904,161.0,19.0,1,2.0589717781665904,2.0589717781665904,70.0,0.48031506,1.279486,1.0,0.44722223,0.6333333,0.0,1.0,0.0,1.279486,0.875,0.875,0.08047503,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.53794354,-0.1675,1.0,0.875,1.0,133.41539,139.71921,131.6353,1.0,1.0
39.53786155146717,2.0481402613025104,160.0,20.0,1,2.0481402613025104,2.0481402613025104,70.0,0.49422327,1.2740701,1.0,0.44444445,0.6666667,0.0,1.0,0.0,1.2740701,0.875,0.875,0.08422006,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.51628053,-0.1675,1.0,0.875,1.0,132.83237,139.01161,130.99371,1.0,1.0
40.58822488598231,2.0370088400947353,159.0,21.0,1,2.0370088400947353,2.0370088400947353,70.0,0.5073528,1.2685044,1.0,0.44166666,0.7,0.0,1.0,0.0,1.2685044,0.875,0.875,0.08870532,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.4940177,-0.1675,1.0,0.875,1.0,133.85927,138.25865,132.5322,1.0,1.0
41.5822664799225,2.0255936227656477,158.0,22.0,1,2.0255936227656477,2.0255936227656477,70.0,0.5197783,1.2627968,1.0,0.43888888,0.73333335,0.0,1.0,0.0,1.2627968,0.875,0.875,0.09305404,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.47118723,-0.1675,1.0,0.875,1.0,133.05048,137.3045,131.62848,1.0,1.0
42.52872754108959,2.01390952097929,157.0,23.0,1,2.01390952097929,2.01390952097929,70.0,0.5316091,1.2569548,1.0,0.43611112,0.76666665,0.0,1.0,0.0,1.2569548,0.875,0.875,0.0972883,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.44781905,-0.1675,1.0,0.875,1.0,132.29988,136.41739,130.78334,1.0,1.0
43.467615797622145,2.0019648644447336,156.0,24.0,1,2.0019648644447336,2.0019648644447336,70.0,0.5433452,1.2509824,1.0,0.43333334,0.8,0.0,1.0,0.0,1.2509824,0.875,0.875,0.10270219,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.42392972,-0.1675,1.0,0.875,1.0,131.64586,135.62793,130.03705,1.0,1.0
44.4073152454624,1.9897583418141238,155.0,25.0,1,1.9897583418141238,1.9897583418141238,70.0,0.55509144,1.2448791,1.0,0.43055555,0.8333333,0.0,1.0,0.0,1.2448791,0.875,0.875,0.10713378,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.39951667,-0.1675,1.0,0.875,1.0,131.0858,134.93314,129.38669,1.0,1.0
45.33131704463812,1.9772929988316754,154.0,26.0,1,1.9772929988316754,1.9772929988316754,70.0,0.56664145,1.2386465,1.0,0.42777777,0.8666667,0.0,1.0,0.0,1.2386465,0.875,0.875,0.11157942,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.374586,-0.1675,1.0,0.875,1.0,130.65334,134.38916,128.8587,1.0,1.0
46.23984668729646,1.9645731642795425,153.0,27.0,1,1.9645731642795425,1.9645731642795425,70.0,0.5779981,1.2322866,1.0,0.425,0.9,0.0,1.0,0.0,1.2322866,0.875,0.875,0.11603552,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.34914634,-0.1675,1.0,0.875,1.0,130.21866,133.88094,128.3326,1.0,1.0
47.133127735266775,1.9516031045731133,152.0,28.0,1,1.9516031045731133,1.9516031045731133,70.0,0.5891641,1.2258016,1.0,0.42222223,0.93333334,0.0,1.0,0.0,1.2258016,0.875,0.875,0.1204987,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.32320622,-0.1675,1.0,0.875,1.0,129.80635,133.394,127.83002,1.0,1.0
48.01138178645524,1.938387024302088,151.0,29.0,1,1.938387024302088,1.938387024302088,70.0,0.6001423,1.2191935,1.0,0.41944444,0.96666664,0.0,1.0,0.0,1.2191935,0.875,0.875,0.124965735,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.29677406,-0.1675,1.0,0.875,1.0,129.4502,132.95856,127.3793,1.0,1.0
48.87482844365983,1.9249290667802867,150.0,30.0,1,1.9249290667802867,1.9249290667802867,70.0,0.61093533,1.2124646,1.0,0.41666666,1.0,0.0,1.0,0.0,1.2124646,0.875,0.875,0.12943353,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.26985812,-0.1675,1.0,0.875,1.0,129.06425,132.50514,126.90861,1.0,1.0
49.72368528573123,1.911233314604086,149.0,31.0,1,1.911233314604086,1.911233314604086,70.0,0.6215461,1.2056167,1.0,0.4138889,1.0,0.0,1.0,0.0,1.2056167,0.875,0.875,0.13389918,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.24246663,-0.1675,1.0,0.875,1.0,128.54248,131.9613,126.32821,1.0,1.0
50.55816784100678,1.8973037902183343,148.0,32.0,1,1.8973037902183343,1.8973037902183343,70.0,0.6319771,1.1986519,1.0,0.41111112,1.0,0.0,1.0,0.0,1.1986519,0.875,0.875,0.1383599,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.21460758,-0.1675,1.0,0.875,1.0,128.01321,131.40874,125.740906,1.0,1.0
51.378489562944814,1.8831444564893935,147.0,33.0,1,1.8831444564893935,1.8831444564893935,70.0,0.6422311,1.1915722,1.0,0.40833333,1.0,0.0,1.0,0.0,1.1915722,0.875,0.875,0.14281304,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.18628891,-0.1675,1.0,0.875,1.0,127.6134,130.96968,125.32824,1.0,1.0
52.18486180788789,1.8687592172847083,146.0,34.0,1,1.8687592172847083,1.8687592172847083,70.0,0.6523108,1.1843796,1.0,0.40555555,1.0,0.0,1.0,0.0,1.1843796,0.875,0.875,0.14725614,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.15751843,-0.1675,1.0,0.875,1.0,127.27503,130.58882,124.97858,1.0,1.0
52.97749381488468,1.8541519180581503,145.0,35.0,1,1.8541519180581503,1.8541519180581503,70.0,0.6622187,1.177076,1.0,0.4027778,1.0,0.0,1.0,0.0,1.177076,0.875,0.875,0.15168679,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.12830384,-0.1675,1.0,0.875,1.0,126.9671,130.24625,124.662315,1.0,1.0
53.75659268750127,1.8393263464408776,144.0,36.0,1,1.8393263464408776,1.8393263464408776,70.0,0.67195743,1.1696632,1.0,0.4,1.0,0.0,1.0,0.0,1.1696632,0.875,0.875,0.15610276,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.09865269,-0.1675,1.0,0.875,1.0,126.64334,129.89005,124.32991,1.0,1.0
54.522363377553184,1.8242862328366947,143.0,37.0,1,1.8242862328366947,1.8242862328366947,70.0,0.6815295,1.1621431,1.0,0.39722222,1.0,0.0,1.0,0.0,1.1621431,0.875,0.875,0.16050196,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.06857247,-0.1675,1.0,0.875,1.0,126.30069,129.50737,123.9797,1.0,1.0
55.27500867069228,1.8090352510219283,142.0,38.0,1,1.8090352510219283,1.8090352510219283,70.0,0.6909376,1.1545177,1.0,0.39444444,1.0,0.0,1.0,0.0,1.1545177,0.875,0.875,0.16488235,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.038070504,-0.1675,1.0,0.875,1.0,125.956245,129.12245,123.62737,1.0,1.0
56.01472917378099,1.793577018748909,141.0,39.0,1,1.793577018748909,1.793577018748909,70.0,0.7001841,1.1467885,1.0,0.39166668,1.0,0.0,1.0,0.0,1.1467885,0.875,0.875,0.16924207,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.0071540377,-0.1675,1.0,0.875,1.0,125.57578,128.68993,123.218636,0.5,0.5
56.86586343327023,1.7779016202179747,140.0,40.0,1,1.7779016202179747,1.7779016202179747,70.0,0.7108233,1.1389508,1.0,0.3888889,1.0,0.0,1.0,0.0,1.1389508,0.875,0.875,0.18605725,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.27580324,0.0,1.0,0.875,1.0,125.7476,127.960625,122.66198,0.5,0.5
57.73908262527237,1.7619827019064402,139.0,41.0,1,1.7619827019064402,1.7619827019064402,70.0,0.7217385,1.1309913,1.0,0.3861111,1.0,0.0,1.0,0.0,1.1309913,0.875,0.875,0.1916945,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.2439654,0.0,1.0,0.875,1.0,125.33605,127.50142,122.24464,0.5,0.5
58.597213985238675,1.7458233445234868,138.0,42.0,1,1.7458233445234868,1.7458233445234868,70.0,0.73246515,1.1229117,1.0,0.38333333,1.0,0.0,1.0,0.0,1.1229117,0.875,0.875,0.19731149,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.21164669,0.0,1.0,0.875,1.0,124.94077,127.056305,121.83629,0.5,0.5
59.4404865393385,1.7294277069528619,137.0,43.0,1,1.7294277069528619,1.7294277069528619,70.0,0.7430061,1.1147139,1.0,0.38055557,1.0,0.0,1.0,0.0,1.1147139,0.875,0.875,0.20290552,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.17885542,0.0,1.0,0.875,1.0,124.58544,126.65585,121.46785,0.5,0.5
60.269126993146735,1.712799884784868,136.0,44.0,1,1.712799884784868,1.712799884784868,70.0,0.7533641,1.1063999,1.0,0.37777779,1.0,0.0,1.0,0.0,1.1063999,0.875,0.875,0.20847397,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.14559977,0.0,1.0,0.875,1.0,124.20671,126.23804,121.07943,0.5,0.5
61.083359710399804,1.695943910964143,135.0,45.0,1,1.695943910964143,1.695943910964143,70.0,0.763542,1.0979719,1.0,0.375,1.0,0.0,1.0,0.0,1.0979719,0.875,0.875,0.21401438,0.987953,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.11188782,0.0,1.0,0.875,1.0,124.43543,126.45175,121.25914,0.5,0.5
61.883406693976156,1.6788637564428122,134.0,46.0,1,1.6788637564428122,1.6788637564428122,70.0,0.7735426,1.0894319,1.0,0.37222221,1.0,0.0,1.0,0.0,1.0894319,0.875,0.875,0.21952449,0.9728928,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.07772751,0.0,1.0,0.875,1.0,124.78632,126.78683,121.530365,0.5,0.5
62.66948756902297,1.6615633308387032,133.0,47.0,1,1.6615633308387032,1.6615633308387032,70.0,0.7833686,1.0807817,1.0,0.36944443,1.0,0.0,1.0,0.0,1.0807817,0.875,0.875,0.22500212,0.95770746,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.04312666,0.0,1.0,0.875,1.0,125.045845,127.02458,121.66402,0.5,0.5
63.44181956815132,1.6440464830979877,132.0,48.0,1,1.6440464830979877,1.6440464830979877,70.0,0.79302275,1.0720233,1.0,0.36666667,1.0,0.0,1.0,0.0,1.0720233,0.875,0.875,0.23044528,0.9424008,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.008092966,0.0,1.0,0.875,1.0,125.207115,127.144714,121.698006,0.5,0.5
64.01982676502095,1.6263366317579049,131.0,49.0,1,1.6263366317579049,1.6263366317579049,70.0,0.80024785,1.0631683,1.0,0.3638889,1.0,0.0,1.0,0.0,1.0631683,0.875,0.875,0.21372074,0.9417439,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,128.10698,128.66501,124.21923,0.5,0.5
64.53416485320778,1.6084809854409734,130.0,50.0,1,1.6084809854409734,1.6084809854409734,70.0,0.80667704,1.0542405,1.0,0.3611111,1.0,0.0,1.0,0.0,1.0542405,0.875,0.875,0.2170894,0.92759436,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,128.04108,128.52475,124.089325,0.5,0.5
65.03946568219119,1.5904837386042523,129.0,51.0,1,1.5904837386042523,1.5904837386042523,70.0,0.81299335,1.0452418,1.0,0.35833332,1.0,0.0,1.0,0.0,1.0452418,0.875,0.875,0.22042288,0.9133739,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,127.993576,128.40167,123.97508,0.5,0.5
65.5358770655747,1.5723473808156463,128.0,52.0,1,1.5723473808156463,1.5723473808156463,70.0,0.8191985,1.0361737,1.0,0.35555556,1.0,0.0,1.0,0.0,1.0361737,0.875,0.875,0.22372083,0.8990844,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,127.95102,128.28662,123.86338,0.5,0.5
66.02354479594342,1.5540743608675065,127.0,53.0,1,1.5540743608675065,1.5540743608675065,70.0,0.8252943,1.0270371,1.0,0.35277778,1.0,0.0,1.0,0.0,1.0270371,0.875,0.875,0.22698297,0.8847276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,127.92609,128.19505,123.76981,0.5,0.5
66.50261265776794,1.5356670873362397,126.0,54.0,1,1.5356670873362397,1.5356670873362397,70.0,0.8312827,1.0178336,1.0,0.35,1.0,0.0,1.0,0.0,1.0178336,0.875,0.875,0.23020901,0.87030536,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,127.8337,128.02238,123.59779,0.5,0.5
66.97322244084468,1.5171279291382582,125.0,55.0,1,1.5171279291382582,1.5171279291382582,70.0,0.8371653,1.008564,1.0,0.3472222,1.0,0.0,1.0,0.0,1.008564,0.875,0.875,0.23339878,0.8558194,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,127.69155,127.795525,123.37556,0.5,0.5
67.43551395424122,1.4984592160821109,124.0,56.0,1,1.4984592160821109,1.4984592160821109,70.0,0.8429439,0.9992296,1.0,0.34444445,1.0,0.0,1.0,0.0,0.9992296,0.875,0.875,0.23655206,0.84127146,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,127.475,127.48941,123.0767,0.6,0.6
67.88962504071506,1.4796632394166238,123.0,57.0,1,1.4796632394166238,1.4796632394166238,70.0,0.8486203,0.9898316,1.0,0.34166667,1.0,0.0,1.0,0.0,0.9898316,0.875,0.875,0.23966873,0.826663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9793265,0.3125,1.0,0.875,1.0,124.50122,123.95662,120.341484,1.0,1.0
67.65128261726727,1.4608384651000001,122.0,1.0,0,1.4608384651000001,1.4608384651000001,70.0,0.845641,0.9804192,1.0,0.33888888,0.033333335,1.0,0.0,0.0,0.9804192,0.875,0.875,0.23803055,0.8152053,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9416769,0.3125,1.0,0.875,1.0,123.57533,120.57181,117.72429,1.0,1.0
67.41383229351753,1.4420797717356102,121.0,2.0,0,1.4420797717356102,1.4420797717356102,70.0,0.8426729,0.9710399,1.0,0.3361111,0.06666667,1.0,0.0,0.0,0.9710399,0.875,0.875,0.23640373,0.803784,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.90415955,0.3125,1.0,0.875,1.0,123.21113,120.12261,117.33285,1.0,1.0
67.17726827288467,1.4233869123322513,120.0,3.0,0,1.4233869123322513,1.4233869123322513,70.0,0.83971584,0.96169347,1.0,0.33333334,0.1,1.0,0.0,0.0,0.96169347,0.875,0.875,0.23478815,0.79239917,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.86677384,0.3125,1.0,0.875,1.0,122.5348,119.35363,116.67045,1.0,1.0
66.94158480794309,1.4047596415019932,119.0,4.0,0,1.4047596415019932,1.4047596415019932,70.0,0.8367698,0.9523798,1.0,0.33055556,0.13333334,1.0,0.0,0.0,0.9523798,0.875,0.875,0.2331837,0.7810506,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8295193,0.3125,1.0,0.875,1.0,121.76047,118.493576,115.91089,1.0,1.0
66.70677619989983,1.3861977154465563,118.0,5.0,0,1.3861977154465563,1.3861977154465563,70.0,0.8338347,0.94309884,1.0,0.32777777,0.16666667,1.0,0.0,0.0,0.94309884,0.875,0.875,0.23159032,0.76973826,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7923954,0.3125,1.0,0.875,1.0,120.99768,117.64385,115.14807,1.0,1.0
66.4728367980786,1.3677008919439153,117.0,6.0,0,1.3677008919439153,1.3677008919439153,70.0,0.83091044,0.93385047,1.0,0.325,0.2,1.0,0.0,0.0,0.93385047,0.875,0.875,0.23000789,0.758462,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7554018,0.3125,1.0,0.875,1.0,120.34146,116.91706,114.48556,1.0,1.0
66.23976099940954,1.3492689303349685,116.0,7.0,0,1.3492689303349685,1.3492689303349685,70.0,0.827997,0.92463446,1.0,0.32222223,0.23333333,1.0,0.0,0.0,0.92463446,0.875,0.875,0.22843634,0.7472217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.71853787,0.3125,1.0,0.875,1.0,119.79838,116.318275,113.94457,1.0,1.0
66.00754324792635,1.3309015915104219,115.0,8.0,0,1.3309015915104219,1.3309015915104219,70.0,0.8250943,0.9154508,1.0,0.31944445,0.26666668,1.0,0.0,0.0,0.9154508,0.875,0.875,0.22687557,0.73601735,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.68180317,0.3125,1.0,0.875,1.0,119.272194,115.735435,113.43614,1.0,1.0
65.77617803426897,1.312598637897736,114.0,9.0,0,1.312598637897736,1.312598637897736,70.0,0.8222022,0.9062993,1.0,0.31666666,0.3,1.0,0.0,0.0,0.9062993,0.875,0.875,0.22532551,0.72484875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6451973,0.3125,1.0,0.875,1.0,118.749405,115.15065,112.92356,1.0,1.0
65.54565989519324,1.2943598334483006,113.0,10.0,0,1.2943598334483006,1.2943598334483006,70.0,0.81932074,0.8971799,1.0,0.31388888,0.33333334,1.0,0.0,0.0,0.8971799,0.875,0.875,0.22378604,0.71371585,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.60871965,0.3125,1.0,0.875,1.0,118.141556,114.49207,112.33153,1.0,1.0
65.31598341308613,1.2761849436246422,112.0,11.0,0,1.2761849436246422,1.2761849436246422,70.0,0.8164498,0.88809246,1.0,0.31111112,0.36666667,1.0,0.0,0.0,0.88809246,0.875,0.875,0.22225712,0.70261854,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5723699,0.3125,1.0,0.875,1.0,117.512726,113.81024,111.73968,1.0,1.0
65.08714321548754,1.2580737353878284,111.0,12.0,0,1.2580737353878284,1.2580737353878284,70.0,0.8135893,0.87903684,1.0,0.30833334,0.4,1.0,0.0,0.0,0.87903684,0.875,0.875,0.22073863,0.69155675,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5361475,0.3125,1.0,0.875,1.0,116.69648,112.91661,110.93616,1.0,1.0
64.85913397461789,1.240025977185013,110.0,13.0,0,1.240025977185013,1.240025977185013,70.0,0.81073916,0.870013,1.0,0.30555555,0.43333334,1.0,0.0,0.0,0.870013,0.875,0.875,0.2192305,0.6805303,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.500052,0.3125,1.0,0.875,1.0,115.888405,112.0333,110.12477,1.0,1.0
