time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,reward
33.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,ブレーキ（減速）,30,70.0,70.0,51.38,70.0,1883.1,40.0,142.89,0.0,-2.1,この先制限速度なし,93m先に下り勾配6.7‰あり,前方677.7m先を63.2km/h,後続列車なし,0.0,124.0,未発車,40.0,59.8,0.0,-0.5
151.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,ブレーキ（減速）,4.0,70.0,70.0,37.81,70.0,432.7,27.0,70.05,0.0,6.1,この先制限速度なし,242m先に上り勾配9.2‰あり,前方433.1m先を0.0km/h,後続列車なし,0.0,6.0,未発車,40.0,70.0,0.0,-0.5
122.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,5.0,力行（加速）,1.0,70.0,70.0,40.51,50.0,613.1,56.0,86.86,0.0,0.0,この先制限速度なし,23m先に上り勾配6.1‰あり,前方613.5m先を0.0km/h,後続列車なし,0.0,15.0,未発車,85.0,50.0,10.0,-0.5
103.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,9.0,70.0,70.0,66.18,66.2,685.1,75.0,228.13,0.0,0.0,この先制限速度なし,95m先に上り勾配6.1‰あり,前方685.5m先を0.0km/h,後続列車なし,5.0,29.0,未発車,70.0,66.2,0.0,-0.5
134.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,6.0,70.0,70.0,42.63,52.1,477.1,44.0,88.8,0.0,6.1,この先制限速度なし,287m先に上り勾配9.2‰あり,前方477.4m先を0.0km/h,後続列車なし,0.0,23.0,未発車,40.0,52.1,0.0,-0.5
134.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,ブレーキ（減速）,6.0,70.0,70.0,41.28,70.0,645.2,44.0,90.19,0.0,0.0,この先制限速度なし,55m先に上り勾配6.1‰あり,前方645.6m先を0.0km/h,後続列車なし,0.0,23.0,未発車,40.0,70.0,0.0,-0.5
32.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,31.0,70.0,70.0,49.62,70.0,1897.4,40.0,133.42,0.0,-2.1,この先制限速度なし,107m先に下り勾配6.7‰あり,前方674.4m先を63.5km/h,後続列車なし,0.0,125.0,未発車,40.0,59.5,0.0,-0.5
116.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,5.0,惰行,12.0,70.0,70.0,42.89,42.9,516.8,62.0,89.88,0.0,6.1,この先制限速度なし,326m先に上り勾配9.2‰あり,前方517.2m先を0.0km/h,後続列車なし,0.0,15.0,未発車,85.0,42.9,4.0,-0.5
118.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,5.0,惰行,9.0,70.0,70.0,37.43,44.9,615.5,60.0,74.31,0.0,0.0,この先制限速度なし,25m先に上り勾配6.1‰あり,前方615.9m先を0.0km/h,後続列車なし,10.0,15.0,未発車,100.0,44.9,11.0,-0.5
46.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,9.0,70.0,70.0,44.2,70.0,1746.6,35.0,113.42,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方681.5m先を63.0km/h,後続列車なし,5.0,116.0,未発車,40.0,48.8,0.0,-0.5
111.0,Train11,巡航フェーズ（駅間走行中）,惰行中,47.0,力行（加速）,6.0,70.0,70.0,52.14,52.1,568.2,67.0,132.2,0.0,6.1,この先制限速度なし,378m先に上り勾配9.2‰あり,前方568.6m先を0.0km/h,後続列車なし,5.0,6.0,未発車,85.0,52.1,0.0,-0.5
142.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,16.0,ブレーキ（減速）,6.0,70.0,70.0,55.66,70.0,495.6,36.0,150.33,0.0,6.1,この先制限速度なし,305m先に上り勾配9.2‰あり,前方496.0m先を0.0km/h,後続列車なし,10.0,10.0,未発車,55.0,70.0,0.0,-0.5
111.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,力行（加速）,6.0,70.0,70.0,56.76,56.8,657.3,67.0,168.93,0.0,0.0,この先制限速度なし,67m先に上り勾配6.1‰あり,前方657.6m先を0.0km/h,後続列車なし,0.0,16.0,未発車,70.0,56.8,0.0,-0.5
24.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,ブレーキ（減速）,30,70.0,70.0,43.47,70.0,2002.0,40.0,102.76,0.0,-2.1,この先制限速度なし,211m先に下り勾配6.7‰あり,前方638.5m先を63.0km/h,後続列車なし,0.0,133.0,未発車,40.0,60.0,0.0,-0.5
112.0,Train11,巡航フェーズ（駅間走行中）,惰行中,48.0,力行（加速）,6.0,70.0,70.0,51.74,51.7,553.8,66.0,130.21,0.0,6.1,この先制限速度なし,363m先に上り勾配9.2‰あり,前方554.1m先を0.0km/h,後続列車なし,5.0,5.0,未発車,85.0,51.7,0.0,-0.5
109.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,16.0,70.0,70.0,64.28,69.6,737.4,51.0,215.54,0.0,0.0,この先制限速度なし,147m先に上り勾配6.1‰あり,前方677.8m先を23.6km/h,後続列車なし,0.0,48.0,未発車,40.0,53.5,0.0,-0.5
23.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,14.0,惰行,6.0,70.0,70.0,35.89,70.0,2060.7,40.0,70.35,0.0,-2.1,この先制限速度なし,270m先に下り勾配6.7‰あり,前方679.8m先を63.2km/h,後続列車なし,0.0,134.0,未発車,40.0,61.0,0.0,-0.5
128.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,惰行,6.0,70.0,70.0,52.57,53.8,561.3,50.0,134.34,0.0,6.1,この先制限速度なし,371m先に上り勾配9.2‰あり,前方561.7m先を0.0km/h,後続列車なし,5.0,15.0,未発車,85.0,53.8,11.0,-0.5
131.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,17.0,ブレーキ（減速）,6.0,70.0,70.0,52.8,54.8,531.8,47.0,135.48,0.0,6.1,この先制限速度なし,341m先に上り勾配9.2‰あり,前方532.2m先を0.0km/h,後続列車なし,0.0,26.0,未発車,40.0,54.8,0.0,-0.5
131.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,5.0,70.0,70.0,57.6,57.6,448.7,47.0,160.79,0.0,6.1,この先制限速度なし,258m先に上り勾配9.2‰あり,前方449.1m先を0.0km/h,後続列車なし,0.0,15.0,未発車,70.0,57.6,4.0,-0.5
119.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,25.0,70.0,70.0,51.48,51.5,678.2,59.0,139.41,0.0,0.0,この先制限速度なし,88m先に上り勾配6.1‰あり,前方678.6m先を0.0km/h,後続列車なし,5.0,28.0,未発車,55.0,51.5,0.0,-0.5
135.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,6.0,70.0,70.0,46.64,70.0,561.0,43.0,106.1,0.0,6.1,この先制限速度なし,370m先に上り勾配9.2‰あり,前方561.3m先を0.0km/h,後続列車なし,0.0,22.0,未発車,40.0,70.0,0.0,-0.5
139.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,ブレーキ（減速）,6.0,70.0,70.0,48.98,70.0,507.8,39.0,116.85,0.0,6.1,この先制限速度なし,317m先に上り勾配9.2‰あり,前方508.2m先を0.0km/h,後続列車なし,0.0,18.0,未発車,40.0,70.0,0.0,-0.5
120.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,ブレーキ（減速）,6.0,70.0,70.0,45.16,70.0,682.7,51.0,107.69,0.0,0.0,この先制限速度なし,92m先に上り勾配6.1‰あり,前方673.5m先を9.4km/h,後続列車なし,0.0,37.0,未発車,40.0,64.4,0.0,-0.5
114.0,Train11,巡航フェーズ（駅間走行中）,惰行中,50.0,力行（加速）,6.0,70.0,70.0,50.95,50.9,525.2,64.0,126.3,0.0,6.1,この先制限速度なし,335m先に上り勾配9.2‰あり,前方525.6m先を0.0km/h,後続列車なし,5.0,3.0,未発車,85.0,50.9,0.0,-0.5
126.0,Train11,巡航フェーズ（駅間走行中）,惰行中,22.0,力行（加速）,6.0,70.0,70.0,51.58,51.6,430.3,52.0,129.38,0.0,6.1,この先制限速度なし,240m先に上り勾配9.2‰あり,前方430.6m先を0.0km/h,後続列車なし,0.0,1.0,未発車,70.0,51.6,0.0,-0.5
122.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,6.0,70.0,70.0,50.27,50.3,414.6,56.0,123.02,0.0,6.1,この先制限速度なし,224m先に上り勾配9.2‰あり,前方415.0m先を0.0km/h,後続列車なし,0.0,5.0,未発車,70.0,50.3,0.0,-0.5
52.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,53.0,ブレーキ（減速）,30,70.0,70.0,65.54,70.0,1572.3,35.0,223.81,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方612.4m先を62.4km/h,後続列車なし,5.0,110.0,未発車,40.0,59.0,0.0,-0.5
133.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,17.0,70.0,70.0,52.89,54.5,502.3,45.0,135.95,0.0,6.1,この先制限速度なし,312m先に上り勾配9.2‰あり,前方502.7m先を0.0km/h,後続列車なし,0.0,24.0,未発車,40.0,54.5,0.0,-0.5
52.0,Train11,巡航フェーズ（駅間走行中）,惰行中,9.0,力行（加速）,32.0,70.0,70.0,55.63,70.0,1659.2,35.0,178.32,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方699.2m先を62.4km/h,後続列車なし,5.0,110.0,未発車,40.0,49.7,0.0,-0.5
37.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,ブレーキ（減速）,1.0,70.0,70.0,49.37,70.0,1827.1,40.0,132.11,0.0,-2.1,この先制限速度なし,37m先に下り勾配6.7‰あり,前方691.8m先を63.1km/h,後続列車なし,0.0,120.0,未発車,40.0,59.2,0.0,-0.5
136.0,Train11,巡航フェーズ（駅間走行中）,惰行中,13.0,力行（加速）,20.0,70.0,70.0,47.03,47.0,404.1,42.0,107.85,0.0,6.1,この先制限速度なし,214m先に上り勾配9.2‰あり,前方404.5m先を0.0km/h,後続列車なし,0.0,21.0,未発車,40.0,47.0,0.0,-0.5
124.0,Train11,巡航フェーズ（駅間走行中）,惰行中,21.0,力行（加速）,6.0,70.0,70.0,51.6,51.6,418.4,54.0,129.5,0.0,6.1,この先制限速度なし,228m先に上り勾配9.2‰あり,前方418.7m先を0.0km/h,後続列車なし,5.0,15.0,未発車,85.0,51.6,7.0,-0.5
124.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,惰行,27.0,70.0,70.0,59.05,59.0,417.2,54.0,168.82,0.0,6.1,この先制限速度なし,227m先に上り勾配9.2‰あり,前方417.6m先を0.0km/h,後続列車なし,0.0,18.0,未発車,55.0,59.0,0.0,-0.5
112.0,Train11,巡航フェーズ（駅間走行中）,惰行中,8.0,力行（加速）,11.0,70.0,70.0,48.41,48.4,689.8,66.0,123.54,0.0,0.0,この先制限速度なし,99m先に上り勾配6.1‰あり,前方690.2m先を0.0km/h,後続列車なし,10.0,15.0,未発車,100.0,48.4,5.0,-0.5
111.0,Train11,巡航フェーズ（駅間走行中）,惰行中,8.0,力行（加速）,6.0,70.0,70.0,58.81,58.8,675.9,67.0,181.11,0.0,0.0,この先制限速度なし,85m先に上り勾配6.1‰あり,前方676.3m先を0.0km/h,後続列車なし,10.0,26.0,未発車,70.0,58.8,0.0,-0.5
29.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,惰行,6.0,70.0,70.0,42.36,70.0,1967.5,40.0,97.64,0.0,-2.1,この先制限速度なし,177m先に下り勾配6.7‰あり,前方691.8m先を63.4km/h,後続列車なし,0.0,128.0,未発車,40.0,61.1,0.0,-0.5
134.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,37.0,70.0,70.0,64.4,70.0,630.1,42.0,216.3,0.0,0.0,この先制限速度なし,40m先に上り勾配6.1‰あり,前方628.5m先を4.3km/h,後続列車なし,10.0,33.0,未発車,40.0,62.9,0.0,-0.5
129.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,2.0,70.0,70.0,65.95,65.9,630.6,49.0,226.56,0.0,0.0,この先制限速度なし,40m先に上り勾配6.1‰あり,前方631.0m先を0.0km/h,後続列車なし,0.0,28.0,未発車,40.0,65.9,0.0,-0.5
25.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,惰行,6.0,70.0,70.0,38.22,70.0,2024.7,40.0,79.69,0.0,-2.1,この先制限速度なし,234m先に下り勾配6.7‰あり,前方678.9m先を63.5km/h,後続列車なし,0.0,132.0,未発車,40.0,61.2,0.0,-0.5
118.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,6.0,70.0,70.0,64.96,65.0,412.2,60.0,203.57,0.0,6.1,この先制限速度なし,222m先に上り勾配9.2‰あり,前方412.5m先を0.0km/h,後続列車なし,5.0,14.0,未発車,70.0,65.0,0.0,-0.5
115.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,6.0,70.0,70.0,59.27,59.3,610.3,63.0,183.85,0.0,0.0,この先制限速度なし,20m先に上り勾配6.1‰あり,前方610.7m先を0.0km/h,後続列車なし,5.0,2.0,未発車,85.0,59.3,0.0,-0.5
123.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,3.0,70.0,70.0,50.22,51.7,632.4,55.0,132.78,0.0,0.0,この先制限速度なし,42m先に上り勾配6.1‰あり,前方632.7m先を0.0km/h,後続列車なし,5.0,15.0,未発車,85.0,51.7,6.0,-0.5
119.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,2.0,70.0,70.0,50.86,50.9,510.5,59.0,125.87,0.0,6.1,この先制限速度なし,320m先に上り勾配9.2‰あり,前方510.9m先を0.0km/h,後続列車なし,5.0,28.0,未発車,55.0,50.9,0.0,-0.5
117.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,惰行,6.0,70.0,70.0,65.83,65.8,536.2,61.0,208.94,0.0,6.1,この先制限速度なし,346m先に上り勾配9.2‰あり,前方536.6m先を0.0km/h,後続列車なし,10.0,15.0,未発車,100.0,65.8,10.0,-0.5
21.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,惰行,6.0,70.0,70.0,33.2,70.0,2079.9,40.0,60.28,0.0,-2.1,この先制限速度なし,289m先に下り勾配6.7‰あり,前方663.9m先を62.9km/h,後続列車なし,0.0,136.0,未発車,40.0,61.4,0.0,-0.5
61.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,6.0,70.0,70.0,59.5,70.0,1436.8,36.0,185.27,0.0,0.0,この先制限速度なし,446m先に上り勾配12.5‰あり,前方633.5m先を62.6km/h,後続列車なし,5.0,101.0,未発車,40.0,57.0,0.0,-0.5
122.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,6.0,70.0,70.0,34.61,47.5,577.6,56.0,58.78,0.0,6.1,この先制限速度なし,387m先に上り勾配9.2‰あり,前方578.0m先を0.0km/h,後続列車なし,10.0,15.0,未発車,100.0,47.5,15.0,-0.5
121.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,6.0,70.0,70.0,55.96,56.0,532.9,57.0,151.94,0.0,6.1,この先制限速度なし,342m先に上り勾配9.2‰あり,前方533.3m先を0.0km/h,後続列車なし,10.0,15.0,未発車,100.0,56.0,14.0,-0.5
113.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,12.0,70.0,70.0,60.13,60.1,493.3,46.0,174.92,0.0,6.1,この先制限速度なし,303m先に上り勾配9.2‰あり,前方426.9m先を24.9km/h,後続列車なし,5.0,49.0,未発車,40.0,39.7,0.0,-0.5
114.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,9.0,70.0,70.0,48.07,48.1,663.0,64.0,121.8,0.0,0.0,この先制限速度なし,72m先に上り勾配6.1‰あり,前方663.4m先を0.0km/h,後続列車なし,10.0,15.0,未発車,100.0,48.1,7.0,-0.5
124.0,Train11,巡航フェーズ（駅間走行中）,惰行中,16.0,力行（加速）,11.0,70.0,70.0,49.88,51.2,569.7,54.0,121.13,0.0,6.1,この先制限速度なし,379m先に上り勾配9.2‰あり,前方570.0m先を0.0km/h,後続列車なし,0.0,15.0,未発車,100.0,51.2,27.0,-0.5
132.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,2.0,力行（加速）,7.0,70.0,70.0,47.05,47.0,438.5,46.0,107.94,0.0,6.1,この先制限速度なし,248m先に上り勾配9.2‰あり,前方438.8m先を0.5km/h,後続列車なし,5.0,30.0,未発車,40.0,47.0,0.0,-0.5
126.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,2.0,70.0,70.0,37.26,52.7,571.9,52.0,68.02,0.0,6.1,この先制限速度なし,381m先に上り勾配9.2‰あり,前方572.3m先を0.0km/h,後続列車なし,0.0,15.0,未発車,85.0,52.7,14.0,-0.5
135.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,2.0,70.0,70.0,43.33,51.2,478.0,43.0,91.72,0.0,6.1,この先制限速度なし,287m先に上り勾配9.2‰あり,前方478.4m先を0.0km/h,後続列車なし,5.0,15.0,未発車,70.0,51.2,3.0,-0.5
33.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,力行（加速）,30.0,70.0,70.0,41.1,70.0,1887.5,35.0,92.02,0.0,-2.1,この先制限速度なし,97m先に下り勾配6.7‰あり,前方594.3m先を62.9km/h,後続列車なし,5.0,129.0,未発車,40.0,57.6,0.0,-0.5
120.0,Train11,巡航フェーズ（駅間走行中）,惰行中,11.0,力行（加速）,6.0,70.0,70.0,57.57,57.6,625.3,58.0,173.67,0.0,0.0,この先制限速度なし,35m先に上り勾配6.1‰あり,前方625.7m先を0.0km/h,後続列車なし,0.0,7.0,未発車,70.0,57.6,0.0,-0.5
116.0,Train11,巡航フェーズ（駅間走行中）,惰行中,13.0,力行（加速）,6.0,70.0,70.0,57.79,57.8,594.9,62.0,174.98,0.0,0.0,この先制限速度なし,4m先に上り勾配6.1‰あり,前方595.3m先を0.0km/h,後続列車なし,10.0,21.0,未発車,70.0,57.8,0.0,-0.5
128.0,Train11,巡航フェーズ（駅間走行中）,惰行中,50.0,力行（加速）,21.0,70.0,70.0,50.18,50.2,411.0,50.0,122.55,0.0,6.1,この先制限速度なし,221m先に上り勾配9.2‰あり,前方411.4m先を0.0km/h,後続列車なし,5.0,4.0,未発車,70.0,50.2,0.0,-0.5
34.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,16.0,70.0,70.0,40.19,70.0,1962.7,30.0,88.03,0.0,-2.1,この先制限速度なし,172m先に下り勾配6.7‰あり,前方599.3m先を63.0km/h,後続列車なし,10.0,133.0,未発車,40.0,58.3,0.0,-0.5
111.0,Train11,巡航フェーズ（駅間走行中）,惰行中,13.0,力行（加速）,6.0,70.0,70.0,58.01,58.0,690.6,67.0,176.27,0.0,0.0,この先制限速度なし,100m先に上り勾配6.1‰あり,前方691.0m先を0.0km/h,後続列車なし,5.0,6.0,未発車,85.0,58.0,0.0,-0.5
125.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,2.0,惰行,2.0,70.0,70.0,50.92,59.2,688.7,53.0,136.44,0.0,0.0,この先制限速度なし,98m先に上り勾配6.1‰あり,前方689.1m先を0.0km/h,後続列車なし,0.0,17.0,未発車,55.0,59.2,0.0,-0.5
116.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,4.0,70.0,70.0,43.97,44.1,542.9,62.0,94.42,0.0,6.1,この先制限速度なし,352m先に上り勾配9.2‰あり,前方543.2m先を0.0km/h,後続列車なし,5.0,15.0,未発車,100.0,44.1,14.0,-0.5
115.0,Train11,巡航フェーズ（駅間走行中）,惰行中,17.0,力行（加速）,6.0,70.0,70.0,57.2,57.2,626.6,63.0,171.47,0.0,0.0,この先制限速度なし,36m先に上り勾配6.1‰あり,前方627.0m先を0.0km/h,後続列車なし,5.0,2.0,未発車,85.0,57.2,0.0,-0.5
105.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,9.0,70.0,70.0,65.72,65.7,648.5,73.0,225.02,0.0,0.0,この先制限速度なし,58m先に上り勾配6.1‰あり,前方648.9m先を0.0km/h,後続列車なし,5.0,27.0,未発車,70.0,65.7,0.0,-0.5
71.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,6.0,70.0,70.0,69.36,70.0,1215.0,39.0,249.96,0.0,0.0,この先制限速度なし,224m先に上り勾配12.5‰あり,前方586.4m先を62.3km/h,後続列車なし,5.0,91.0,未発車,40.0,52.2,0.0,-0.5
117.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,6.0,70.0,70.0,58.69,58.7,577.5,61.0,166.82,0.0,6.1,この先制限速度なし,387m先に上り勾配9.2‰あり,前方577.9m先を0.0km/h,後続列車なし,5.0,0.0,未発車,85.0,58.7,0.0,-0.5
110.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,9.0,70.0,70.0,56.12,56.1,690.5,68.0,165.18,0.0,0.0,この先制限速度なし,100m先に上り勾配6.1‰あり,前方690.9m先を0.0km/h,後続列車なし,5.0,7.0,未発車,85.0,56.1,0.0,-0.5
47.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,9.0,70.0,70.0,44.28,70.0,1734.3,35.0,113.8,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方686.7m先を63.5km/h,後続列車なし,5.0,115.0,未発車,40.0,49.7,0.0,-0.5
28.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,15.0,惰行,6.0,70.0,70.0,41.45,70.0,1991.5,40.0,93.53,0.0,-2.1,この先制限速度なし,201m先に下り勾配6.7‰あり,前方698.3m先を62.9km/h,後続列車なし,0.0,129.0,未発車,40.0,61.3,0.0,-0.5
110.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,6.0,70.0,70.0,57.96,58.0,650.2,68.0,176.0,0.0,0.0,この先制限速度なし,60m先に上り勾配6.1‰あり,前方650.6m先を0.0km/h,後続列車なし,5.0,22.0,未発車,70.0,58.0,0.0,-0.5
132.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,5.0,70.0,70.0,43.43,52.2,514.4,46.0,92.13,0.0,6.1,この先制限速度なし,324m先に上り勾配9.2‰あり,前方514.8m先を0.0km/h,後続列車なし,5.0,0.0,未発車,70.0,52.2,0.0,-0.5
118.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,6.0,70.0,70.0,58.27,58.3,561.3,60.0,164.48,0.0,6.1,この先制限速度なし,371m先に上り勾配9.2‰あり,前方561.7m先を0.0km/h,後続列車なし,5.0,15.0,未発車,85.0,58.3,1.0,-0.5
112.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,12.0,70.0,70.0,60.55,60.6,510.0,46.0,177.37,0.0,6.1,この先制限速度なし,320m先に上り勾配9.2‰あり,前方436.5m先を26.2km/h,後続列車なし,5.0,50.0,未発車,40.0,40.7,0.0,-0.5
127.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,28.0,70.0,70.0,66.41,66.4,667.4,51.0,229.69,0.0,0.0,この先制限速度なし,77m先に上り勾配6.1‰あり,前方667.7m先を0.5km/h,後続列車なし,0.0,30.0,未発車,40.0,66.4,0.0,-0.5
