time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward
10.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,11.0,ブレーキ（減速）,30,70.0,70.0,25.14881638758307,2139.9120032828982,170.0,42.12261375746012,0.0,-2.1,この先制限速度なし,342m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
11.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,12.0,ブレーキ（減速）,30,70.0,70.0,26.993734323444887,2132.665093774268,169.0,47.97946468566394,0.0,-2.1,この先制限速度なし,334m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
12.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,13.0,ブレーキ（減速）,30,70.0,70.0,28.74076563054452,2124.919558623116,168.0,53.874190954589544,0.0,-2.1,この先制限速度なし,326m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
13.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,14.0,ブレーキ（減速）,30,70.0,70.0,30.39497732598752,2116.701871878522,167.0,59.76830740429072,0.0,-2.1,この先制限速度なし,318m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
14.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,15.0,ブレーキ（減速）,30,70.0,70.0,31.96118741293167,2108.0371352702264,166.0,65.62907988384445,0.0,-2.1,この先制限速度なし,308m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
15.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,16.0,ブレーキ（減速）,30,70.0,70.0,33.38956556163591,2098.9567704531,165.0,71.21171756683124,0.0,-2.1,この先制限速度なし,299m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
16.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,17.0,ブレーキ（減速）,30,70.0,70.0,34.74124400116306,2089.490565453438,164.0,76.70334748634244,0.0,-2.1,この先制限速度なし,289m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
17.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0,ブレーキ（減速）,30,70.0,70.0,36.020771480221505,2079.6591052485524,163.0,82.08887974619147,0.0,-2.1,この先制限速度なし,279m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
18.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,19.0,ブレーキ（減速）,30,70.0,70.0,37.231931443069435,2069.481896506094,162.0,87.35424312204276,0.0,-2.1,この先制限速度なし,268m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
19.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,20.0,ブレーキ（減速）,30,70.0,70.0,38.42520543202613,2058.9717781665904,161.0,92.70124664741897,0.0,-2.1,この先制限速度なし,258m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
20.0,Train11,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,21.0,ブレーキ（減速）,30,70.0,70.0,39.53786155146717,2048.14026130251,160.0,97.82954465668452,0.0,-2.1,この先制限速度なし,247m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
21.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,ブレーキ（減速）,30,70.0,70.0,40.58822488598231,2037.0088400947352,159.0,102.79695132361027,0.0,-2.1,この先制限速度なし,235m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
22.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,ブレーキ（減速）,30,70.0,70.0,41.5822664799225,2025.5936227656478,158.0,107.6109010003833,0.0,-2.1,この先制限速度なし,223m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
23.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,ブレーキ（減速）,30,70.0,70.0,42.52872754108959,2013.90952097929,157.0,112.29646133164889,0.0,-2.1,この先制限速度なし,211m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9
24.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,ブレーキ（減速）,30,70.0,70.0,43.467615797622145,2001.9648644447336,156.0,117.04287233987783,0.0,-2.1,この先制限速度なし,199m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
25.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,ブレーキ（減速）,30,70.0,70.0,44.4073152454624,1989.758341814124,155.0,121.89145686317718,0.0,-2.1,この先制限速度なし,187m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
26.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,ブレーキ（減速）,30,70.0,70.0,45.33131704463812,1977.2929988316755,154.0,126.75471612359382,0.0,-2.1,この先制限速度なし,174m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
27.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,ブレーキ（減速）,30,70.0,70.0,46.23984668729646,1964.5731642795427,153.0,131.62903639450911,0.0,-2.1,この先制限速度なし,161m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
28.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,ブレーキ（減速）,30,70.0,70.0,47.133127735266775,1951.6031045731133,152.0,136.51096493251708,0.0,-2.1,この先制限速度なし,148m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
29.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,ブレーキ（減速）,30,70.0,70.0,48.01138178645524,1938.3870243020879,151.0,141.39720499872456,0.0,-2.1,この先制限速度なし,134m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
30.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,ブレーキ（減速）,30,70.0,70.0,48.87482844365983,1924.9290667802868,150.0,146.28461097863772,0.0,-2.1,この先制限速度なし,121m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
31.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,ブレーキ（減速）,30,70.0,70.0,49.72368528573123,1911.233314604086,149.0,151.17018360128336,0.0,-2.1,この先制限速度なし,107m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
32.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,ブレーキ（減速）,30,70.0,70.0,50.55816784100678,1897.3037902183344,148.0,156.05106525802475,0.0,-2.1,この先制限速度なし,93m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
33.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,ブレーキ（減速）,30,70.0,70.0,51.378489562944814,1883.1444564893936,147.0,160.92453542135297,0.0,-2.1,この先制限速度なし,78m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
34.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,ブレーキ（減速）,30,70.0,70.0,52.18486180788789,1868.7592172847083,146.0,165.78800616376645,0.0,-2.1,この先制限速度なし,64m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
35.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,ブレーキ（減速）,30,70.0,70.0,52.97749381488468,1854.1519180581504,145.0,170.63901777669824,0.0,-2.1,この先制限速度なし,49m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
36.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,ブレーキ（減速）,30,70.0,70.0,53.75659268750127,1839.3263464408776,144.0,175.47523448930116,0.0,-2.1,この先制限速度なし,34m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
37.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,ブレーキ（減速）,30,70.0,70.0,54.522363377553184,1824.2862328366946,143.0,180.29444028676215,0.0,-2.1,この先制限速度なし,19m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
38.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,ブレーキ（減速）,30,70.0,70.0,55.27500867069228,1809.0352510219284,142.0,185.0945348276982,0.0,-2.1,この先制限速度なし,3m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8
39.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,ブレーキ（減速）,30,70.0,70.0,56.01472917378099,1793.577018748909,141.0,189.87352946005203,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7
40.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,ブレーキ（減速）,30,70.0,70.0,56.86586343327023,1777.9016202179746,140.0,195.4475411765384,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7
41.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,ブレーキ（減速）,30,70.0,70.0,57.73908262527237,1761.9827019064403,139.0,201.24983752968836,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7
42.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,ブレーキ（減速）,30,70.0,70.0,58.597213985238675,1745.8233445234869,138.0,207.03441981989133,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7
43.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,44.0,ブレーキ（減速）,30,70.0,70.0,59.4404865393385,1729.4277069528619,137.0,212.79854848499855,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7
44.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,ブレーキ（減速）,30,70.0,70.0,60.269126993146735,1712.799884784868,136.0,218.5396279712101,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7
45.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,46.0,ブレーキ（減速）,30,70.0,70.0,61.083359710399804,1695.943910964143,135.0,224.25520178122736,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7
46.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,47.0,ブレーキ（減速）,30,70.0,70.0,61.883406693976156,1678.8637564428122,134.0,229.94294764010738,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7
47.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,48.0,ブレーキ（減速）,30,70.0,70.0,62.66948756902297,1661.5633308387032,133.0,235.60067277827997,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.7
48.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,49.0,ブレーキ（減速）,30,70.0,70.0,63.44181956815132,1644.0464830979877,132.0,241.22630933103463,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6
49.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,50.0,ブレーキ（減速）,30,70.0,70.0,64.01982676502095,1626.3366317579048,131.0,245.47985293602213,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6
50.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,51.0,ブレーキ（減速）,30,70.0,70.0,64.53416485320778,1608.4809854409734,130.0,249.29606986483543,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6
51.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,52.0,ブレーキ（減速）,30,70.0,70.0,65.03946568219119,1590.4837386042523,129.0,253.07385692421562,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6
52.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,53.0,ブレーキ（減速）,30,70.0,70.0,65.5358770655747,1572.3473808156464,128.0,256.8128093378885,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6
53.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,54.0,ブレーキ（減速）,30,70.0,70.0,66.02354479594342,1554.0743608675066,127.0,260.5125661889814,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6
54.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,55.0,ブレーキ（減速）,30,70.0,70.0,66.50261265776794,1535.6670873362398,126.0,264.1728085332198,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6
55.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,56.0,ブレーキ（減速）,30,70.0,70.0,66.97322244084468,1517.1279291382582,125.0,267.7932575730602,0.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6
56.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,57.0,ブレーキ（減速）,30,70.0,70.0,67.43551395424122,1498.4592160821107,124.0,271.373672891326,0.0,0.0,この先制限速度なし,489m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6
57.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,58.0,ブレーキ（減速）,30,70.0,70.0,67.88962504071506,1479.6632394166238,123.0,274.91385074291446,0.0,0.0,この先制限速度なし,470m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6
58.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,59.0,ブレーキ（減速）,30,70.0,70.0,68.33703074066928,1460.7421574620466,122.0,278.42416245302917,0.0,0.0,この先制限速度なし,451m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5
59.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,60.0,ブレーキ（減速）,30,70.0,70.0,68.7810865040963,1441.6972838972627,121.0,281.9301829558033,0.0,0.0,この先制限速度なし,432m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5
60.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,61.0,ブレーキ（減速）,30,70.0,70.0,69.22195793481993,1422.5295085325947,120.0,285.43273611133765,0.0,0.0,この先制限速度なし,413m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5
61.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,62.0,ブレーキ（減速）,30,70.0,70.0,69.65965942481216,1403.2397138878955,119.0,288.9314693502713,0.0,0.0,この先制限速度なし,393m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5
62.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,62.0,70.0,70.0,70.0942054446789,1383.8287784741326,118.0,292.42603689690276,0.0,0.0,この先制限速度なし,374m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.4
63.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,68.98513324063988,1364.513842422781,117.0,283.5485708017798,0.0,0.0,この先制限速度なし,355m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
64.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,1.0,70.0,70.0,69.42453858629167,1345.2895932223328,116.0,287.0494028250533,0.0,0.0,この先制限速度なし,336m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0
65.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,68.3180183741061,1326.160316779685,115.0,278.2745403575127,0.0,0.0,この先制限速度なし,317m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
66.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,1.0,70.0,70.0,68.76221028506141,1307.1207053152561,114.0,281.7807008173507,0.0,0.0,この先制限速度なし,297m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
67.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,1.0,70.0,70.0,69.20321725121333,1287.958154317966,113.0,285.2834091208165,0.0,0.0,この先制限速度なし,278m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
68.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,ブレーキ（減速）,1.0,70.0,70.0,69.64105366111292,1268.6735464781832,112.0,288.7823124075319,0.0,0.0,この先制限速度なし,259m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
69.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,4.0,70.0,70.0,70.07573398207306,1249.2677604783112,111.0,292.27706461314636,0.0,0.0,この先制限速度なし,239m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0
70.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,68.96673243140118,1229.9579454507282,110.0,283.40243580119386,0.0,0.0,この先制限速度なし,220m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
71.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,1.0,70.0,70.0,69.4062700616285,1210.7387890156574,109.0,286.9034263431029,0.0,0.0,この先制限速度なし,201m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
72.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,1.0,70.0,70.0,69.84264382242004,1191.3979829497662,108.0,290.4004508454183,0.0,0.0,この先制限速度なし,181m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
73.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,3.0,70.0,70.0,70.27586821653381,1171.9364040730404,107.0,293.89316637057203,0.0,0.0,この先制限速度なし,162m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0
74.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,69.16610036143203,1152.5711039904713,106.0,284.9877745008249,0.0,0.0,この先制限速度なし,143m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
75.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,1.0,70.0,70.0,69.60420394229598,1133.2967688914373,105.0,288.4870125640117,0.0,0.0,この先制限速度なし,123m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
76.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,2.0,70.0,70.0,70.03915020959624,1113.9011815897852,104.0,291.98212850724263,0.0,0.0,この先制限速度なし,104m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0
77.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,68.93028854809263,1094.6015090444766,103.0,283.1131178924319,0.0,0.0,この先制限速度なし,85m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
78.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,1.0,70.0,70.0,69.37008813243628,1075.3924391363973,102.0,286.6144204535643,0.0,0.0,この先制限速度なし,66m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
79.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,1.0,70.0,70.0,69.80672265296091,1056.061646999872,101.0,290.1117856006784,0.0,0.0,この先制限速度なし,46m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
80.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,3.0,70.0,70.0,70.24020660614643,1036.610009787541,100.0,293.6048698391594,0.0,0.0,この先制限速度なし,27m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.0
81.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,69.13057542521553,1017.2545964833511,99.0,284.7049630970828,0.0,0.0,この先制限速度なし,7m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3
82.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,1.0,70.0,70.0,69.56893466216323,997.9900935322448,98.0,288.2045190743974,0.0,12.5,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
83.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,1.0,70.0,70.0,69.74888267092204,978.6251984673022,97.0,289.6472803998144,0.0,12.5,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
84.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,ブレーキ（減速）,1.0,70.0,70.0,69.74336229923124,959.2512841469372,96.0,289.60296646099914,0.0,12.5,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3
85.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,ブレーキ（減速）,1.0,70.0,70.0,69.73788174563715,939.878897670841,95.0,289.55897550536986,0.0,12.5,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5
86.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,ブレーキ（減速）,1.0,70.0,70.0,69.73244072162964,920.5080280189968,94.0,289.51530514465225,0.0,12.5,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5
87.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,ブレーキ（減速）,1.0,70.0,70.0,69.72703894080777,901.1386642511532,93.0,289.47195300872016,0.0,12.5,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5
88.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,1.0,70.0,70.0,69.72167611886405,881.7707955063661,92.0,289.42891674544995,0.0,12.5,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5
89.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,9.0,ブレーキ（減速）,1.0,70.0,70.0,69.71635197356886,862.4044110023376,91.0,289.3861940205768,0.0,12.5,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5
90.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,10.0,ブレーキ（減速）,1.0,70.0,70.0,69.71106622475509,843.03950003493,90.0,289.34378251755356,0.0,12.5,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.5
91.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,11.0,ブレーキ（減速）,1.0,70.0,70.0,69.70581859430283,823.6760519775004,89.0,289.3016799374093,0.0,12.5,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6
92.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,ブレーキ（減速）,1.0,70.0,70.0,69.70060880612397,804.3140562804183,88.0,289.2598839986081,0.0,0.0,この先制限速度なし,194m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.5
93.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,12.0,70.0,70.0,69.80999290703461,784.9492053125822,87.0,290.1380596786331,0.0,0.0,この先制限速度なし,175m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.0
94.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,68.70200617362445,765.713064506393,86.0,281.30420461938087,0.0,0.0,この先制限速度なし,156m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.3
95.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,1.0,70.0,70.0,69.14344531558262,746.5671762034702,85.0,284.807403149271,0.0,0.0,この先制限速度なし,137m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.0
96.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,68.03799049151446,727.5158313667766,84.0,276.07545014338797,0.0,0.0,この先制限速度なし,118m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.3
97.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,1.0,70.0,70.0,68.48418586945333,708.5537241762161,83.0,279.58359130828313,0.0,0.0,この先制限速度なし,99m先に上り勾配6.1‰あり,先行列車なし,後続列車なし,0.0
