time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
32.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,ブレーキ（減速）,30.0,70.0,70.0,50.55816784100678,1897.3037902183344,148.0,156.05106525802475,0.0,-2.1,この先制限速度なし,93m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・信号速度70km/hを大幅に下回る50.6km/hで走行しており、残り距離と残り時間から算出される必要速度（約60〜65km/h）に未達のため、加速（力行）を継続するのは適切です。前方に列車なし、ノコギリ運転条件も満たさず、安全・CBTC面でも問題ありません。エネルギー面ではやや余裕がありますが、時刻通りに到達するため妥当です。
33.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,ブレーキ（減速）,30.0,70.0,70.0,51.378489562944814,1883.1444564893936,147.0,160.92453542135297,0.0,-2.1,この先制限速度なし,78m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・信号速度ともに70km/h以内で安全は確保されています。残り距離と時間から算出した必要速度（約60〜65km/h）に対し現在速度は51.4km/hと不足しているため、巡航フェーズでの加速は妥当です。保持時間は10秒超でノコギリ運転は発生せず、前後列車もいないため間隔問題もありません。時刻通りの運行を維持するための適切な操作です。
34.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,ブレーキ（減速）,30.0,70.0,70.0,52.18486180788789,1868.7592172847083,146.0,165.78800616376645,0.0,-2.1,この先制限速度なし,64m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに遵守し、先行列車も後続列車もなし。次駅までの平均速度要件（約60 km/h）に対し現在速度は不足しているため、巡航フェーズでの加速は適切であり、ノコギリ運転も発生していない。安全性・時刻遵守・省エネの観点からも問題はなく、評価は高い。
35.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,ブレーキ（減速）,30.0,70.0,70.0,52.97749381488468,1854.1519180581504,145.0,170.63901777669824,0.0,-2.1,この先制限速度なし,49m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で安全に走行しています。残り距離と残り時間から算出した必要平均速度は約46km/hで、余裕を持たせた目標速度は60〜64km/hです。現在53km/hと目標未達のため、巡航フェーズでの加速は適切であり、ノコギリ運転や列車間隔の問題もありません。エネルギー面でも過剰加速はなく、全体的に適切な操作です。
36.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,ブレーキ（減速）,30.0,70.0,70.0,53.75659268750127,1839.3263464408776,144.0,175.47523448930116,0.0,-2.1,この先制限速度なし,34m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で安全です。残り距離と残り時間から算出した必要平均速度は約46km/hで、1.3‑1.4倍の目標速度は60‑64km/hです。現在53.8km/hと不足しているため、加速（力行）は適切であり、先行・後続列車もなくノコギリ運転も発生していません。安全性とスケジュール遵守の観点から妥当です。
37.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,ブレーキ（減速）,30.0,70.0,70.0,54.522363377553184,1824.2862328366946,143.0,180.29444028676215,0.0,-2.1,この先制限速度なし,19m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で遵守しており、現在速度54.5km/hは残距離と残時刻から算出される必要平均速度(≈45.9km/h)の1.3‑1.4倍(≈60‑64km/h)に未達のため、加速は妥当です。ノコギリ運転の条件も満たさず、前後列車もいないため間隔問題はありません。エネルギー面で若干余裕はあるものの、安全性・定時性は確保されているため評価は高めです。
38.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,ブレーキ（減速）,30.0,70.0,70.0,55.27500867069228,1809.0352510219284,142.0,185.0945348276982,0.0,-2.1,この先制限速度なし,3m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,現在速度は制限70km/h以内でCBTC信号も遵守していますが、巡航フェーズで加速（力行）を続けている点が問題です。必要平均速度は約46km/hであり、惰行で十分であり省エネ性が低下します。安全面は問題ありませんが、効率的な運転とは言えません。
39.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,ブレーキ（減速）,30.0,70.0,70.0,56.01472917378099,1793.577018748909,141.0,189.87352946005203,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.6,速度は制限70km/h以内でCBTC信号70km/hも遵守していますが、巡航フェーズで必要平均速度は約45km/h。現在56km/hと余裕があるため惰行でエネルギー節約すべきところを、40秒間の力行を継続しており、効率が低下しています。安全面は問題ありませんが、フェーズ適合性と省エネ性が不十分です。
40.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,ブレーキ（減速）,30.0,70.0,70.0,56.86586343327023,1777.9016202179746,140.0,195.4475411765384,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,速度は制限70km/h以内でCBTC信号70km/hを遵守しています。残距離と残時刻から必要な平均速度は約45.7km/hで、1.3〜1.4倍の目標速度は59〜64km/hです。現在56.9km/hと目標未満のため、巡航フェーズでの加速はスケジュール達成に必要であり、無駄な力行やノコギリ運転は見られません。安全性・定時性・省エネの観点から適切です。
41.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,ブレーキ（減速）,30.0,70.0,70.0,57.73908262527237,1761.9827019064403,139.0,201.24983752968836,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.9,速度は制限・CBTC内で安全です。残距離と残時刻から算出した必要平均速度は約45.6km/hで、1.3‑1.4倍の目標速度は59‑64km/hです。現在57.7km/hとやや不足しているため、加速（力行）を継続するのは適切で、ノコギリ運転もなく、列車間隔の問題もありません。定時性と省エネの観点でも妥当です。
42.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,42.0,70.0,70.0,58.597213985238675,1745.8233445234869,138.0,207.03441981989133,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3,制限速度・CBTCは遵守していますが、巡航フェーズで必要平均速度は約45.5km/h（1.3‑1.4倍で59‑64km/h）です。現在速度は58.6km/hで下限に近く、むしろ微加速が望ましいところをブレーキで減速しているため、効率と定時性が損なわれます。安全上の問題はないものの、フェーズ適合性が低く不適切です。
43.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,57.76523409283704,1729.6631131655822,137.0,201.42491334802486,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3,制限速度・CBTCは遵守していますが、巡航フェーズで必要速度は約16km/hと低く、57.8km/hは過剰です。加速を続けている点は省エネ性に欠け、直前の減速から1秒で加速へ切り替えたため保持時間が5秒未満のノコギリ運転とみなされます。安全は保たれていますが、フェーズ適合性とエネルギー効率の観点で不適切です。
44.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,1.0,70.0,70.0,58.62291309591765,1713.4965551018909,136.0,207.20891696283894,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3,速度は制限・CBTC内で巡航フェーズに必要な速度(約59‑64km/h)にやや不足しており、加速は妥当です。しかし直前の減速から2秒で再加速へ切り替え、保持時間・前回継続時間ともに5秒未満の逆転操作となり、ノコギリ運転（大きな減点対象）です。安全は保たれますが、快適性と効率性が著しく低下しています。
45.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,1.0,70.0,70.0,59.465740177977544,1697.0938415377645,135.0,212.97238643359006,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.2,速度は制限内でCBTC違反もなく安全は保たれていますが、巡航フェーズで必要平均速度45km/hを大きく上回る59.5km/hで加速を続けており、エネルギー効率が低下しています。さらに直前の減速から3秒で力行へ切り替えるノコギリ運転（保持時間3秒＜5秒）も発生しており、快適性が損なわれます。以上を踏まえ、現在のノッチ操作は不適切と評価します。
46.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,ブレーキ（減速）,1.0,70.0,70.0,60.2939419741244,1680.459066160978,134.0,218.712730480539,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0.3,制限速度・CBTCは遵守していますが、残り134秒で必要な平均速度は約45km/hで、1.3〜1.4倍の目標速度は58〜63km/hです。現在60.3km/hで十分であり、巡航フェーズでは惰行が望ましいところ、直前のブレーキから4秒間の加速に切り替えており、保持時間が5秒未満のノコギリ運転となります。エネルギー効率が低く、快適性も損なわれるため評価は低めです。
