time,position,speed,action,source
105.0,22.479465,53.9659,0,DQN
106.0,22.494367,53.3352,0,DQN
107.0,22.509118,52.9752,0,DQN
108.0,22.523807,52.7879,0,DQN
109.0,22.538444,52.6012,0,DQN
110.0,22.553029,52.4151,0,DQN
111.0,22.567563,52.2296,0,DQN
112.0,22.582045,52.0446,0,DQN
113.0,22.596476,51.8602,0,DQN
114.0,22.610856,51.6763,0,DQN
115.0,22.625185,51.493,0,DQN
116.0,22.639463,51.3103,0,DQN
117.0,22.65369,51.1281,0,DQN
118.0,22.667867,50.9465,0,DQN
119.0,22.681993,50.7654,0,DQN
120.0,22.696069,50.5848,0,DQN
121.0,22.71008,50.2501,0,DQN
122.0,22.723983,49.8562,0,DQN
123.0,22.737776,49.4634,0,DQN
124.0,22.751461,49.0719,0,DQN
125.0,22.765038,48.6815,0,DQN
126.0,22.778506,48.2922,0,DQN
127.0,22.791866,47.904,0,DQN
128.0,22.805118,47.517,0,DQN
129.0,22.818263,47.1311,0,DQN
130.0,22.831301,46.7463,0,DQN
131.0,22.844232,46.3626,0,DQN
132.0,22.857057,45.9799,0,DQN
133.0,22.869776,45.5983,0,DQN
134.0,22.882388,45.2178,0,DQN
135.0,22.894896,44.8383,0,DQN
136.0,22.907298,44.4599,0,DQN
137.0,22.919595,44.0825,0,DQN
138.0,22.931787,43.7062,0,DQN
139.0,22.943875,43.3308,0,DQN
140.0,22.955859,42.9565,0,DQN
141.0,22.967739,42.5831,0,DQN
142.0,22.979515,42.2108,0,DQN
143.0,22.991188,41.8394,0,DQN
144.0,23.002758,41.469,0,DQN
145.0,23.014226,41.0996,0,DQN
146.0,23.02559,40.7311,0,DQN
147.0,23.036853,40.3635,0,DQN
148.0,23.048014,39.9969,0,DQN
149.0,23.059073,39.6313,0,DQN
150.0,23.07003,39.2665,0,DQN
151.0,23.080886,38.9027,0,DQN
152.0,23.091642,38.5398,0,DQN
153.0,23.102296,38.1548,0,DQN
154.0,23.112828,37.6844,0,DQN
155.0,23.12323,37.2153,0,DQN
156.0,23.133502,36.7472,0,DQN
157.0,23.143644,36.2803,0,DQN
158.0,23.153657,35.8145,0,DQN
159.0,23.16354,35.3498,0,DQN
160.0,23.173294,34.8862,0,DQN
161.0,23.18292,34.4236,0,DQN
162.0,23.192417,33.9621,0,DQN
162.1,23.19336,33.916,0,DQN
162.2,23.194301,33.8699,0,DQN
162.3,23.195242,33.8239,0,DQN
162.4,23.19618,33.7778,0,DQN
162.5,23.197118,33.7317,0,DQN
162.6,23.198054,33.6857,0,DQN
162.7,23.198989,33.6397,0,DQN
162.8,23.199923,33.5937,0,DQN
162.9,23.200856,33.5476,0,DQN
163.0,23.201787,33.5017,0,DQN
163.1,23.202717,33.4557,0,DQN
163.2,23.203645,33.4097,0,DQN
163.3,23.204573,33.3637,0,DQN
163.4,23.205499,33.3178,0,DQN
163.5,23.206423,33.2718,0,DQN
163.6,23.207347,33.2259,0,DQN
163.7,23.208269,33.18,0,DQN
163.8,23.20919,33.134,0,DQN
163.9,23.21011,33.0881,0,DQN
164.0,23.211028,33.0422,0,DQN
164.1,23.211945,32.9964,0,DQN
164.2,23.212861,32.9505,0,DQN
164.3,23.213776,32.9046,0,DQN
164.4,23.214689,32.8588,0,DQN
164.5,23.215601,32.8129,0,DQN
164.6,23.216512,32.7671,0,DQN
164.7,23.217421,32.7213,0,DQN
164.8,23.21833,32.6755,0,DQN
164.9,23.219237,32.6297,0,DQN
165.0,23.220142,32.5839,0,DQN
165.1,23.221047,32.5381,0,DQN
165.2,23.22195,32.4923,0,DQN
165.3,23.222852,32.4465,0,DQN
165.4,23.223752,32.4008,0,DQN
165.5,23.224652,32.355,0,DQN
165.6,23.22555,32.3093,0,DQN
165.7,23.226446,32.2636,0,DQN
165.8,23.227342,32.2179,0,DQN
165.9,23.228236,32.1722,0,DQN
166.0,23.229129,32.1265,0,DQN
166.1,23.230021,32.0808,2,DQN
166.2,23.230908,31.7852,0,DQN
166.3,23.23179,31.7396,2,DQN
166.4,23.232667,31.444,2,DQN
166.5,23.233536,31.1485,2,DQN
166.6,23.234397,30.853,2,DQN
166.7,23.235249,30.5576,2,DQN
166.8,23.236093,30.2623,2,DQN
166.9,23.236929,29.9671,2,DQN
167.0,23.237757,29.6719,2,DQN
167.1,23.238577,29.3767,2,DQN
167.2,23.239389,29.0817,2,DQN
167.3,23.240192,28.7867,2,DQN
167.4,23.240987,28.4917,2,DQN
167.5,23.241774,28.1968,2,DQN
167.6,23.242553,27.902,2,DQN
167.7,23.243323,27.6072,2,DQN
167.8,23.244086,27.3125,2,DQN
167.9,23.24484,27.0179,2,DQN
168.0,23.245586,26.7233,2,DQN
168.1,23.246324,26.4287,2,DQN
168.2,23.247053,26.1342,2,DQN
168.3,23.247775,25.8398,2,DQN
168.4,23.248488,25.5455,2,DQN
168.5,23.249193,25.2511,2,DQN
168.6,23.24989,24.9569,2,DQN
168.7,23.250579,24.6627,2,DQN
168.8,23.251259,24.3685,2,DQN
168.9,23.251932,24.0745,2,DQN
169.0,23.252596,23.7804,2,DQN
169.1,23.253252,23.4864,2,DQN
169.2,23.2539,23.1925,1,DQN
169.3,23.254547,23.3524,2,DQN
169.4,23.255191,23.0585,1,DQN
169.5,23.255834,23.2191,1,DQN
169.6,23.256481,23.3789,2,DQN
169.7,23.257126,23.085,2,DQN
169.8,23.257763,22.7911,2,DQN
169.9,23.258392,22.4973,2,DQN
170.0,23.259012,22.2035,2,DQN
170.1,23.259624,21.9098,2,DQN
170.2,23.260228,21.6162,2,DQN
170.3,23.260824,21.3226,2,DQN
170.4,23.261412,21.0291,2,DQN
170.5,23.261992,20.7356,2,DQN
170.6,23.262563,20.4421,1,DQN
170.7,23.263134,20.6169,2,DQN
170.8,23.263702,20.3235,2,DQN
170.9,23.264262,20.0301,2,DQN
171.0,23.264814,19.7368,2,DQN
171.1,23.265358,19.4435,2,DQN
171.2,23.265893,19.1503,2,DQN
171.3,23.266421,18.8571,2,DQN
171.4,23.26694,18.5639,2,DQN
171.5,23.267451,18.2708,2,DQN
171.6,23.267954,17.9778,1,DQN
171.7,23.268457,18.1659,2,DQN
171.8,23.268957,17.8729,2,DQN
171.9,23.269449,17.5799,2,DQN
172.0,23.269933,17.287,2,DQN
172.1,23.270408,16.9941,2,DQN
172.2,23.270876,16.7012,2,DQN
172.3,23.271335,16.4084,2,DQN
172.4,23.271787,16.1157,2,DQN
172.5,23.27223,15.823,2,DQN
172.6,23.272665,15.5303,2,DQN
172.7,23.273092,15.2377,2,DQN
172.8,23.273511,14.9451,1,DQN
172.9,23.273929,15.1495,2,DQN
173.0,23.274345,14.857,2,DQN
173.1,23.274753,14.5644,2,DQN
173.2,23.275154,14.2719,2,DQN
173.3,23.275546,13.9795,1,DQN
173.4,23.275937,14.1892,2,DQN
173.5,23.276327,13.8967,2,DQN
173.6,23.276708,13.6043,1,DQN
173.7,23.277089,13.816,2,DQN
173.8,23.277469,13.5236,2,DQN
173.9,23.27784,13.2313,1,DQN
174.0,23.278211,13.4449,2,DQN
174.1,23.27858,13.1526,2,DQN
174.2,23.278941,12.8603,2,DQN
174.3,23.279293,12.5681,2,DQN
174.4,23.279638,12.2759,2,DQN
174.5,23.279975,11.9837,2,DQN
174.6,23.280303,11.6916,2,DQN
174.7,23.280623,11.3995,1,DQN
174.8,23.280943,11.623,2,DQN
174.9,23.281262,11.3309,2,DQN
175.0,23.281572,11.0388,2,DQN
175.1,23.281874,10.7468,1,DQN
175.2,23.282176,10.9739,2,DQN
175.3,23.282477,10.6818,2,DQN
175.4,23.282769,10.3899,1,DQN
175.5,23.283061,10.6188,2,DQN
175.6,23.283351,10.3269,2,DQN
175.7,23.283634,10.0349,1,DQN
175.8,23.283916,10.2658,2,DQN
175.9,23.284197,9.9739,2,DQN
176.0,23.284469,9.682,2,DQN
176.1,23.284734,9.3901,1,DQN
176.2,23.284998,9.6244,2,DQN
176.3,23.285261,9.3326,2,DQN
176.4,23.285516,9.0408,2,DQN
176.5,23.285763,8.749,2,DQN
176.6,23.286001,8.4573,2,DQN
176.7,23.286232,8.1656,2,DQN
176.8,23.286454,7.8739,2,DQN
176.9,23.286668,7.5823,1,DQN
177.0,23.286883,7.8263,2,DQN
177.1,23.287096,7.5346,2,DQN
177.2,23.2873,7.2431,2,DQN
177.3,23.287497,6.9515,2,DQN
177.4,23.287686,6.66,2,DQN
177.5,23.287866,6.3685,2,DQN
177.6,23.288039,6.077,2,DQN
177.7,23.288203,5.7856,2,DQN
177.8,23.288359,5.4942,2,DQN
177.9,23.288508,5.2028,2,DQN
178.0,23.288648,4.9114,2,DQN
178.1,23.28878,4.6201,2,DQN
178.2,23.288904,4.3288,2,DQN
178.3,23.289019,4.0376,2,DQN
178.4,23.289127,3.7463,2,DQN
178.5,23.289227,3.4551,2,DQN
178.6,23.289318,3.1639,2,DQN
178.7,23.289402,2.8728,2,DQN
178.8,23.289477,2.5817,2,DQN
178.9,23.289544,2.2906,2,DQN
179.0,23.289603,1.9995,2,DQN
179.1,23.289655,1.7085,2,DQN
179.2,23.289698,1.4174,2,DQN
179.3,23.289732,1.1265,1,DQN
179.4,23.289768,1.4049,2,DQN
179.5,23.289803,1.1139,2,DQN
179.6,23.289829,0.8229,1,DQN
179.7,23.289856,1.103,2,DQN
179.8,23.289882,0.812,2,DQN
179.9,23.289901,0.5211,1,DQN
180.0,23.289919,0.8028,2,DQN
180.1,23.289937,0.5118,1,DQN
180.2,23.289956,0.7935,2,DQN
180.3,23.289973,0.5026,0,TASC
180.4,23.289987,0.4617,0,TASC
180.41,23.289988,0.4576,0,TASC
180.42,23.289989,0.4535,0,TASC
180.43,23.28999,0.4494,2,TASC
180.44,23.289992,0.4203,2,TASC
180.45,23.289993,0.3912,2,TASC
180.46,23.289994,0.3621,2,TASC
180.47,23.289995,0.333,2,TASC
180.48,23.289995,0.3039,0,TASC
180.49,23.289996,0.2998,2,TASC
180.5,23.289997,0.2707,2,TASC
180.51,23.289998,0.2416,2,TASC
180.52,23.289998,0.2126,2,TASC
180.53,23.289999,0.1835,2,TASC
180.54,23.289999,0.1544,2,TASC
180.55,23.29,0.1253,2,TASC
180.56,23.29,0.0962,2,TASC
180.57,23.29,0.0671,2,TASC
180.58,23.29,0.038,2,TASC
180.59,23.29,0.0089,2,TASC
180.6,23.29,0,2,TASC
