time,position,speed,action,source
105.0,22.539679,45.89,0,DQN
106.0,22.552403,45.7236,0,DQN
107.0,22.565081,45.5576,0,DQN
108.0,22.577713,45.3921,0,DQN
109.0,22.590298,45.2271,0,DQN
110.0,22.602838,45.0625,0,DQN
111.0,22.615333,44.8984,0,DQN
112.0,22.627781,44.7347,0,DQN
113.0,22.640185,44.5715,0,DQN
114.0,22.652543,44.4087,0,DQN
115.0,22.664856,44.2464,0,DQN
116.0,22.677124,44.0845,0,DQN
117.0,22.689347,43.923,0,DQN
118.0,22.701525,43.7362,0,DQN
119.0,22.713621,43.3608,0,DQN
120.0,22.725613,42.9863,0,DQN
121.0,22.737501,42.6129,0,DQN
122.0,22.749286,42.2405,0,DQN
123.0,22.760967,41.869,0,DQN
124.0,22.772546,41.4985,0,DQN
125.0,22.784021,41.129,0,DQN
126.0,22.795394,40.7605,0,DQN
127.0,22.806665,40.3929,0,DQN
128.0,22.817834,40.0262,0,DQN
129.0,22.828901,39.6604,0,DQN
130.0,22.839866,39.2956,0,DQN
131.0,22.850731,38.9317,0,DQN
132.0,22.861494,38.5687,0,DQN
133.0,22.872157,38.2066,1,DQN
134.0,22.882893,39.0742,1,DQN
135.0,22.893863,39.8953,1,DQN
136.0,22.905055,40.6725,1,DQN
137.0,22.916457,41.4079,1,DQN
138.0,22.928058,42.1042,1,DQN
139.0,22.939848,42.7797,1,DQN
140.0,22.951825,43.444,0,DQN
141.0,22.96384,43.0693,0,DQN
142.0,22.975751,42.6957,0,DQN
143.0,22.987559,42.3231,0,DQN
144.0,22.999263,41.9514,0,DQN
145.0,23.010864,41.5807,0,DQN
146.0,23.022363,41.211,0,DQN
147.0,23.033758,40.8422,0,DQN
148.0,23.045052,40.4744,0,DQN
149.0,23.056243,40.1075,0,DQN
150.0,23.067333,39.7415,0,DQN
151.0,23.078321,39.3765,0,DQN
152.0,23.089208,39.0124,0,DQN
153.0,23.099994,38.6492,0,DQN
154.0,23.110664,38.1788,0,DQN
155.0,23.121203,37.7084,0,DQN
156.0,23.131611,37.2391,0,DQN
157.0,23.14189,36.771,0,DQN
158.0,23.152039,36.3041,0,DQN
159.0,23.162058,35.8382,0,DQN
160.0,23.171948,35.3734,0,DQN
161.0,23.181708,34.9097,0,DQN
162.0,23.191341,34.4471,0,DQN
162.1,23.192297,34.4009,0,DQN
162.2,23.193252,34.3547,0,DQN
162.3,23.194205,34.3086,0,DQN
162.4,23.195158,34.2624,0,DQN
162.5,23.196109,34.2162,0,DQN
162.6,23.197058,34.1701,0,DQN
162.7,23.198007,34.1239,0,DQN
162.8,23.198954,34.0778,0,DQN
162.9,23.1999,34.0317,0,DQN
163.0,23.200845,33.9856,0,DQN
163.1,23.201788,33.9395,0,DQN
163.2,23.20273,33.8934,0,DQN
163.3,23.203671,33.8473,0,DQN
163.4,23.20461,33.8013,0,DQN
163.5,23.205548,33.7552,0,DQN
163.6,23.206485,33.7092,0,DQN
163.7,23.207421,33.6631,0,DQN
163.8,23.208355,33.6171,0,DQN
163.9,23.209289,33.5711,0,DQN
164.0,23.21022,33.5251,0,DQN
164.1,23.211151,33.4791,0,DQN
164.2,23.21208,33.4331,0,DQN
164.3,23.213008,33.3871,0,DQN
164.4,23.213935,33.3412,0,DQN
164.5,23.21486,33.2952,0,DQN
164.6,23.215785,33.2493,0,DQN
164.7,23.216707,33.2034,0,DQN
164.8,23.217629,33.1574,0,DQN
164.9,23.218549,33.1115,0,DQN
165.0,23.219468,33.0656,0,DQN
165.1,23.220386,33.0197,0,DQN
165.2,23.221303,32.9739,0,DQN
165.3,23.222218,32.928,0,DQN
165.4,23.223132,32.8821,0,DQN
165.5,23.224045,32.8363,0,DQN
165.6,23.224956,32.7904,0,DQN
165.7,23.225866,32.7446,0,DQN
165.8,23.226775,32.6988,0,DQN
165.9,23.227683,32.653,0,DQN
166.0,23.228589,32.6072,0,DQN
166.1,23.229494,32.5614,0,DQN
166.2,23.230398,32.5156,0,DQN
166.3,23.2313,32.4699,0,DQN
166.4,23.232202,32.4241,0,DQN
166.5,23.233102,32.3784,0,DQN
166.6,23.234,32.3326,0,DQN
166.7,23.234898,32.2869,0,DQN
166.8,23.235794,32.2412,0,DQN
166.9,23.236689,32.1955,0,DQN
167.0,23.237582,32.1498,2,DQN
167.1,23.238471,31.8541,2,DQN
167.2,23.239351,31.5585,2,DQN
167.3,23.240223,31.263,2,DQN
167.4,23.241087,30.9675,2,DQN
167.5,23.241943,30.6721,0,DQN
167.6,23.242794,30.6267,1,DQN
167.7,23.243647,30.7462,0,DQN
167.8,23.2445,30.7008,0,TASC
167.9,23.245352,30.6555,0,TASC
167.91,23.245437,30.6509,0,TASC
167.92,23.245523,30.6464,0,TASC
167.93,23.245608,30.6418,2,TASC
167.94,23.245693,30.6123,2,TASC
167.95,23.245778,30.5828,2,TASC
167.96,23.245863,30.5532,2,TASC
167.97,23.245947,30.5237,2,TASC
167.98,23.246032,30.4942,2,TASC
167.99,23.246117,30.4646,2,TASC
168.0,23.246201,30.4351,2,TASC
168.01,23.246286,30.4056,2,TASC
168.02,23.24637,30.376,2,TASC
168.03,23.246454,30.3465,2,TASC
168.04,23.246539,30.317,2,TASC
168.05,23.246623,30.2874,2,TASC
168.06,23.246707,30.2579,2,TASC
168.07,23.246791,30.2284,2,TASC
168.08,23.246875,30.1989,2,TASC
168.09,23.246958,30.1693,2,TASC
168.1,23.247042,30.1398,2,TASC
168.11,23.247126,30.1103,2,TASC
168.12,23.247209,30.0808,2,TASC
168.13,23.247293,30.0512,2,TASC
168.14,23.247376,30.0217,2,TASC
168.15,23.247459,29.9922,2,TASC
168.16,23.247543,29.9627,2,TASC
168.17,23.247626,29.9331,2,TASC
168.18,23.247709,29.9036,2,TASC
168.19,23.247792,29.8741,2,TASC
168.2,23.247875,29.8446,2,TASC
168.21,23.247958,29.8151,2,TASC
168.22,23.24804,29.7855,2,TASC
168.23,23.248123,29.756,2,TASC
168.24,23.248206,29.7265,2,TASC
168.25,23.248288,29.697,2,TASC
168.26,23.24837,29.6675,2,TASC
168.27,23.248453,29.638,2,TASC
168.28,23.248535,29.6084,2,TASC
168.29,23.248617,29.5789,2,TASC
168.3,23.248699,29.5494,2,TASC
168.31,23.248781,29.5199,2,TASC
168.32,23.248863,29.4904,2,TASC
168.33,23.248945,29.4609,2,TASC
168.34,23.249027,29.4314,2,TASC
168.35,23.249108,29.4018,2,TASC
168.36,23.24919,29.3723,2,TASC
168.37,23.249272,29.3428,2,TASC
168.38,23.249353,29.3133,2,TASC
168.39,23.249434,29.2838,2,TASC
168.4,23.249516,29.2543,2,TASC
168.41,23.249597,29.2248,2,TASC
168.42,23.249678,29.1953,2,TASC
168.43,23.249759,29.1658,2,TASC
168.44,23.24984,29.1363,2,TASC
168.45,23.249921,29.1068,2,TASC
168.46,23.250001,29.0773,2,TASC
168.47,23.250082,29.0478,2,TASC
168.48,23.250163,29.0183,2,TASC
168.49,23.250243,28.9888,2,TASC
168.5,23.250324,28.9593,2,TASC
168.51,23.250404,28.9298,2,TASC
168.52,23.250484,28.9003,2,TASC
168.53,23.250565,28.8708,2,TASC
168.54,23.250645,28.8413,2,TASC
168.55,23.250725,28.8118,2,TASC
168.56,23.250805,28.7823,2,TASC
168.57,23.250885,28.7528,2,TASC
168.58,23.250964,28.7233,2,TASC
168.59,23.251044,28.6938,2,TASC
168.6,23.251124,28.6643,2,TASC
168.61,23.251203,28.6348,2,TASC
168.62,23.251283,28.6053,2,TASC
168.63,23.251362,28.5758,2,TASC
168.64,23.251441,28.5463,2,TASC
168.65,23.251521,28.5168,2,TASC
168.66,23.2516,28.4873,2,TASC
168.67,23.251679,28.4578,2,TASC
168.68,23.251758,28.4283,2,TASC
168.69,23.251837,28.3988,2,TASC
168.7,23.251915,28.3693,2,TASC
168.71,23.251994,28.3399,2,TASC
168.72,23.252073,28.3104,2,TASC
168.73,23.252151,28.2809,2,TASC
168.74,23.25223,28.2514,2,TASC
168.75,23.252308,28.2219,2,TASC
168.76,23.252386,28.1924,2,TASC
168.77,23.252465,28.1629,2,TASC
168.78,23.252543,28.1334,2,TASC
168.79,23.252621,28.104,2,TASC
168.8,23.252699,28.0745,2,TASC
168.81,23.252777,28.045,2,TASC
168.82,23.252855,28.0155,2,TASC
168.83,23.252932,27.986,2,TASC
168.84,23.25301,27.9566,2,TASC
168.85,23.253088,27.9271,2,TASC
168.86,23.253165,27.8976,2,TASC
168.87,23.253243,27.8681,2,TASC
168.88,23.25332,27.8386,2,TASC
168.89,23.253397,27.8092,2,TASC
168.9,23.253474,27.7797,2,TASC
168.91,23.253551,27.7502,2,TASC
168.92,23.253628,27.7207,2,TASC
168.93,23.253705,27.6912,2,TASC
168.94,23.253782,27.6618,2,TASC
168.95,23.253859,27.6323,2,TASC
168.96,23.253936,27.6028,2,TASC
168.97,23.254012,27.5733,2,TASC
168.98,23.254089,27.5439,2,TASC
168.99,23.254165,27.5144,2,TASC
169.0,23.254241,27.4849,2,TASC
169.01,23.254318,27.4555,2,TASC
169.02,23.254394,27.426,2,TASC
169.03,23.25447,27.3965,2,TASC
169.04,23.254546,27.367,2,TASC
169.05,23.254622,27.3376,2,TASC
169.06,23.254698,27.3081,2,TASC
169.07,23.254774,27.2786,2,TASC
169.08,23.254849,27.2492,2,TASC
169.09,23.254925,27.2197,2,TASC
169.1,23.255,27.1902,2,TASC
169.11,23.255076,27.1608,2,TASC
169.12,23.255151,27.1313,2,TASC
169.13,23.255226,27.1018,2,TASC
169.14,23.255302,27.0724,2,TASC
169.15,23.255377,27.0429,2,TASC
169.16,23.255452,27.0135,2,TASC
169.17,23.255527,26.984,2,TASC
169.18,23.255602,26.9545,2,TASC
169.19,23.255676,26.9251,2,TASC
169.2,23.255751,26.8956,2,TASC
169.21,23.255826,26.8662,2,TASC
169.22,23.2559,26.8367,2,TASC
169.23,23.255975,26.8072,2,TASC
169.24,23.256049,26.7778,2,TASC
169.25,23.256123,26.7483,2,TASC
169.26,23.256198,26.7189,2,TASC
169.27,23.256272,26.6894,2,TASC
169.28,23.256346,26.66,2,TASC
169.29,23.25642,26.6305,2,TASC
169.3,23.256494,26.601,2,TASC
169.31,23.256568,26.5716,2,TASC
169.32,23.256641,26.5421,2,TASC
169.33,23.256715,26.5127,2,TASC
169.34,23.256788,26.4832,2,TASC
169.35,23.256862,26.4538,2,TASC
169.36,23.256935,26.4243,2,TASC
169.37,23.257009,26.3949,2,TASC
169.38,23.257082,26.3654,2,TASC
169.39,23.257155,26.336,2,TASC
169.4,23.257228,26.3065,2,TASC
169.41,23.257301,26.2771,2,TASC
169.42,23.257374,26.2476,2,TASC
169.43,23.257447,26.2182,2,TASC
169.44,23.25752,26.1887,2,TASC
169.45,23.257592,26.1593,2,TASC
169.46,23.257665,26.1298,2,TASC
169.47,23.257737,26.1004,2,TASC
169.48,23.25781,26.071,2,TASC
169.49,23.257882,26.0415,2,TASC
169.5,23.257954,26.0121,2,TASC
169.51,23.258027,25.9826,2,TASC
169.52,23.258099,25.9532,2,TASC
169.53,23.258171,25.9237,2,TASC
169.54,23.258243,25.8943,2,TASC
169.55,23.258314,25.8649,2,TASC
169.56,23.258386,25.8354,2,TASC
169.57,23.258458,25.806,2,TASC
169.58,23.25853,25.7765,2,TASC
169.59,23.258601,25.7471,2,TASC
169.6,23.258672,25.7177,2,TASC
169.61,23.258744,25.6882,2,TASC
169.62,23.258815,25.6588,2,TASC
169.63,23.258886,25.6294,2,TASC
169.64,23.258957,25.5999,2,TASC
169.65,23.259028,25.5705,2,TASC
169.66,23.259099,25.5411,2,TASC
169.67,23.25917,25.5116,2,TASC
169.68,23.259241,25.4822,2,TASC
169.69,23.259312,25.4528,2,TASC
169.7,23.259382,25.4233,2,TASC
169.71,23.259453,25.3939,2,TASC
169.72,23.259523,25.3645,2,TASC
169.73,23.259594,25.335,2,TASC
169.74,23.259664,25.3056,2,TASC
169.75,23.259734,25.2762,2,TASC
169.76,23.259804,25.2467,2,TASC
169.77,23.259874,25.2173,2,TASC
169.78,23.259944,25.1879,2,TASC
169.79,23.260014,25.1585,2,TASC
169.8,23.260084,25.129,2,TASC
169.81,23.260154,25.0996,2,TASC
169.82,23.260223,25.0702,2,TASC
169.83,23.260293,25.0408,2,TASC
169.84,23.260362,25.0113,2,TASC
169.85,23.260432,24.9819,2,TASC
169.86,23.260501,24.9525,2,TASC
169.87,23.26057,24.9231,2,TASC
169.88,23.26064,24.8937,2,TASC
169.89,23.260709,24.8642,2,TASC
169.9,23.260778,24.8348,2,TASC
169.91,23.260846,24.8054,2,TASC
169.92,23.260915,24.776,2,TASC
169.93,23.260984,24.7466,2,TASC
169.94,23.261053,24.7171,2,TASC
169.95,23.261121,24.6877,2,TASC
169.96,23.26119,24.6583,2,TASC
169.97,23.261258,24.6289,2,TASC
169.98,23.261327,24.5995,2,TASC
169.99,23.261395,24.57,2,TASC
170.0,23.261463,24.5406,2,TASC
170.01,23.261531,24.5112,2,TASC
170.02,23.261599,24.4818,2,TASC
170.03,23.261667,24.4524,2,TASC
170.04,23.261735,24.423,2,TASC
170.05,23.261803,24.3936,2,TASC
170.06,23.26187,24.3642,2,TASC
170.07,23.261938,24.3347,2,TASC
170.08,23.262005,24.3053,2,TASC
170.09,23.262073,24.2759,2,TASC
170.1,23.26214,24.2465,2,TASC
170.11,23.262207,24.2171,2,TASC
170.12,23.262275,24.1877,2,TASC
170.13,23.262342,24.1583,2,TASC
170.14,23.262409,24.1289,2,TASC
170.15,23.262476,24.0995,2,TASC
170.16,23.262543,24.0701,2,TASC
170.17,23.262609,24.0407,2,TASC
170.18,23.262676,24.0113,2,TASC
170.19,23.262743,23.9818,2,TASC
170.2,23.262809,23.9524,2,TASC
170.21,23.262876,23.923,2,TASC
170.22,23.262942,23.8936,2,TASC
170.23,23.263008,23.8642,2,TASC
170.24,23.263074,23.8348,2,TASC
170.25,23.263141,23.8054,2,TASC
170.26,23.263207,23.776,2,TASC
170.27,23.263273,23.7466,2,TASC
170.28,23.263338,23.7172,2,TASC
170.29,23.263404,23.6878,2,TASC
170.3,23.26347,23.6584,2,TASC
170.31,23.263536,23.629,2,TASC
170.32,23.263601,23.5996,2,TASC
170.33,23.263667,23.5702,2,TASC
170.34,23.263732,23.5408,2,TASC
170.35,23.263797,23.5114,2,TASC
170.36,23.263863,23.482,2,TASC
170.37,23.263928,23.4527,2,TASC
170.38,23.263993,23.4233,2,TASC
170.39,23.264058,23.3939,2,TASC
170.4,23.264123,23.3645,2,TASC
170.41,23.264188,23.3351,2,TASC
170.42,23.264252,23.3057,2,TASC
170.43,23.264317,23.2763,2,TASC
170.44,23.264381,23.2469,2,TASC
170.45,23.264446,23.2175,2,TASC
170.46,23.26451,23.1881,2,TASC
170.47,23.264575,23.1587,2,TASC
170.48,23.264639,23.1293,2,TASC
170.49,23.264703,23.1,2,TASC
170.5,23.264767,23.0706,2,TASC
170.51,23.264831,23.0412,2,TASC
170.52,23.264895,23.0118,2,TASC
170.53,23.264959,22.9824,2,TASC
170.54,23.265023,22.953,2,TASC
170.55,23.265086,22.9236,2,TASC
170.56,23.26515,22.8942,2,TASC
170.57,23.265214,22.8649,2,TASC
170.58,23.265277,22.8355,2,TASC
170.59,23.26534,22.8061,2,TASC
170.6,23.265404,22.7767,2,TASC
170.61,23.265467,22.7473,2,TASC
170.62,23.26553,22.7179,2,TASC
170.63,23.265593,22.6886,2,TASC
170.64,23.265656,22.6592,2,TASC
170.65,23.265719,22.6298,2,TASC
170.66,23.265781,22.6004,2,TASC
170.67,23.265844,22.571,2,TASC
170.68,23.265907,22.5417,2,TASC
170.69,23.265969,22.5123,2,TASC
170.7,23.266032,22.4829,2,TASC
170.71,23.266094,22.4535,2,TASC
170.72,23.266156,22.4242,2,TASC
170.73,23.266219,22.3948,2,TASC
170.74,23.266281,22.3654,2,TASC
170.75,23.266343,22.336,2,TASC
170.76,23.266405,22.3067,2,TASC
170.77,23.266467,22.2773,2,TASC
170.78,23.266528,22.2479,2,TASC
170.79,23.26659,22.2185,2,TASC
170.8,23.266652,22.1892,2,TASC
170.81,23.266713,22.1598,2,TASC
170.82,23.266775,22.1304,2,TASC
170.83,23.266836,22.101,2,TASC
170.84,23.266898,22.0717,2,TASC
170.85,23.266959,22.0423,2,TASC
170.86,23.26702,22.0129,2,TASC
170.87,23.267081,21.9836,2,TASC
170.88,23.267142,21.9542,2,TASC
170.89,23.267203,21.9248,2,TASC
170.9,23.267264,21.8955,2,TASC
170.91,23.267324,21.8661,2,TASC
170.92,23.267385,21.8367,2,TASC
170.93,23.267446,21.8074,2,TASC
170.94,23.267506,21.778,2,TASC
170.95,23.267567,21.7486,2,TASC
170.96,23.267627,21.7193,2,TASC
170.97,23.267687,21.6899,2,TASC
170.98,23.267747,21.6605,2,TASC
170.99,23.267807,21.6312,2,TASC
171.0,23.267867,21.6018,2,TASC
171.01,23.267927,21.5725,2,TASC
171.02,23.267987,21.5431,2,TASC
171.03,23.268047,21.5137,2,TASC
171.04,23.268107,21.4844,2,TASC
171.05,23.268166,21.455,2,TASC
171.06,23.268226,21.4257,2,TASC
171.07,23.268285,21.3963,2,TASC
171.08,23.268345,21.3669,2,TASC
171.09,23.268404,21.3376,2,TASC
171.1,23.268463,21.3082,2,TASC
171.11,23.268522,21.2789,2,TASC
171.12,23.268581,21.2495,2,TASC
171.13,23.26864,21.2202,2,TASC
171.14,23.268699,21.1908,2,TASC
171.15,23.268758,21.1614,2,TASC
171.16,23.268816,21.1321,2,TASC
171.17,23.268875,21.1027,2,TASC
171.18,23.268934,21.0734,2,TASC
171.19,23.268992,21.044,2,TASC
171.2,23.26905,21.0147,2,TASC
171.21,23.269109,20.9853,2,TASC
171.22,23.269167,20.956,2,TASC
171.23,23.269225,20.9266,2,TASC
171.24,23.269283,20.8973,2,TASC
171.25,23.269341,20.8679,2,TASC
171.26,23.269399,20.8386,2,TASC
171.27,23.269457,20.8092,2,TASC
171.28,23.269514,20.7799,2,TASC
171.29,23.269572,20.7505,2,TASC
171.3,23.26963,20.7212,2,TASC
171.31,23.269687,20.6918,2,TASC
171.32,23.269745,20.6625,2,TASC
171.33,23.269802,20.6332,2,TASC
171.34,23.269859,20.6038,2,TASC
171.35,23.269916,20.5745,2,TASC
171.36,23.269973,20.5451,2,TASC
171.37,23.27003,20.5158,2,TASC
171.38,23.270087,20.4864,2,TASC
171.39,23.270144,20.4571,2,TASC
171.4,23.270201,20.4277,2,TASC
171.41,23.270257,20.3984,2,TASC
171.42,23.270314,20.3691,2,TASC
171.43,23.270371,20.3397,2,TASC
171.44,23.270427,20.3104,2,TASC
171.45,23.270483,20.281,2,TASC
171.46,23.27054,20.2517,2,TASC
171.47,23.270596,20.2224,2,TASC
171.48,23.270652,20.193,2,TASC
171.49,23.270708,20.1637,2,TASC
171.5,23.270764,20.1344,2,TASC
171.51,23.27082,20.105,2,TASC
171.52,23.270875,20.0757,2,TASC
171.53,23.270931,20.0463,2,TASC
171.54,23.270987,20.017,2,TASC
171.55,23.271042,19.9877,2,TASC
171.56,23.271098,19.9583,2,TASC
171.57,23.271153,19.929,2,TASC
171.58,23.271208,19.8997,2,TASC
171.59,23.271263,19.8703,2,TASC
171.6,23.271319,19.841,2,TASC
171.61,23.271374,19.8117,2,TASC
171.62,23.271429,19.7823,2,TASC
171.63,23.271483,19.753,2,TASC
171.64,23.271538,19.7237,2,TASC
171.65,23.271593,19.6944,2,TASC
171.66,23.271647,19.665,2,TASC
171.67,23.271702,19.6357,2,TASC
171.68,23.271756,19.6064,2,TASC
171.69,23.271811,19.577,2,TASC
171.7,23.271865,19.5477,2,TASC
171.71,23.271919,19.5184,2,TASC
171.72,23.271974,19.4891,2,TASC
171.73,23.272028,19.4597,2,TASC
171.74,23.272082,19.4304,2,TASC
171.75,23.272135,19.4011,2,TASC
171.76,23.272189,19.3718,2,TASC
171.77,23.272243,19.3424,2,TASC
171.78,23.272297,19.3131,2,TASC
171.79,23.27235,19.2838,2,TASC
171.8,23.272404,19.2545,2,TASC
171.81,23.272457,19.2251,2,TASC
171.82,23.27251,19.1958,2,TASC
171.83,23.272564,19.1665,2,TASC
171.84,23.272617,19.1372,2,TASC
171.85,23.27267,19.1079,2,TASC
171.86,23.272723,19.0785,2,TASC
171.87,23.272776,19.0492,2,TASC
171.88,23.272829,19.0199,2,TASC
171.89,23.272881,18.9906,2,TASC
171.9,23.272934,18.9613,2,TASC
171.91,23.272987,18.9319,2,TASC
171.92,23.273039,18.9026,2,TASC
171.93,23.273092,18.8733,2,TASC
171.94,23.273144,18.844,2,TASC
171.95,23.273196,18.8147,2,TASC
171.96,23.273248,18.7854,2,TASC
171.97,23.2733,18.756,2,TASC
171.98,23.273352,18.7267,2,TASC
171.99,23.273404,18.6974,2,TASC
172.0,23.273456,18.6681,2,TASC
172.01,23.273508,18.6388,2,TASC
172.02,23.27356,18.6095,2,TASC
172.03,23.273611,18.5802,2,TASC
172.04,23.273663,18.5509,2,TASC
172.05,23.273714,18.5215,2,TASC
172.06,23.273766,18.4922,2,TASC
172.07,23.273817,18.4629,2,TASC
172.08,23.273868,18.4336,2,TASC
172.09,23.273919,18.4043,2,TASC
172.1,23.27397,18.375,2,TASC
172.11,23.274021,18.3457,2,TASC
172.12,23.274072,18.3164,2,TASC
172.13,23.274123,18.2871,2,TASC
172.14,23.274174,18.2578,2,TASC
172.15,23.274224,18.2285,2,TASC
172.16,23.274275,18.1992,2,TASC
172.17,23.274325,18.1699,2,TASC
172.18,23.274376,18.1405,2,TASC
172.19,23.274426,18.1112,2,TASC
172.2,23.274476,18.0819,2,TASC
172.21,23.274526,18.0526,2,TASC
172.22,23.274577,18.0233,2,TASC
172.23,23.274626,17.994,2,TASC
172.24,23.274676,17.9647,2,TASC
172.25,23.274726,17.9354,2,TASC
172.26,23.274776,17.9061,2,TASC
172.27,23.274826,17.8768,2,TASC
172.28,23.274875,17.8475,2,TASC
172.29,23.274925,17.8182,2,TASC
172.3,23.274974,17.7889,2,TASC
172.31,23.275023,17.7596,2,TASC
172.32,23.275073,17.7303,2,TASC
172.33,23.275122,17.701,2,TASC
172.34,23.275171,17.6717,2,TASC
172.35,23.27522,17.6424,2,TASC
172.36,23.275269,17.6131,2,TASC
172.37,23.275318,17.5838,2,TASC
172.38,23.275366,17.5546,2,TASC
172.39,23.275415,17.5253,2,TASC
172.4,23.275464,17.496,2,TASC
172.41,23.275512,17.4667,2,TASC
172.42,23.275561,17.4374,2,TASC
172.43,23.275609,17.4081,2,TASC
172.44,23.275657,17.3788,2,TASC
172.45,23.275706,17.3495,2,TASC
172.46,23.275754,17.3202,2,TASC
172.47,23.275802,17.2909,2,TASC
172.48,23.27585,17.2616,2,TASC
172.49,23.275897,17.2323,2,TASC
172.5,23.275945,17.203,2,TASC
172.51,23.275993,17.1738,2,TASC
172.52,23.276041,17.1445,2,TASC
172.53,23.276088,17.1152,2,TASC
172.54,23.276136,17.0859,2,TASC
172.55,23.276183,17.0566,2,TASC
172.56,23.27623,17.0273,2,TASC
172.57,23.276278,16.998,2,TASC
172.58,23.276325,16.9687,2,TASC
172.59,23.276372,16.9394,2,TASC
172.6,23.276419,16.9102,2,TASC
172.61,23.276466,16.8809,2,TASC
172.62,23.276512,16.8516,2,TASC
172.63,23.276559,16.8223,2,TASC
172.64,23.276606,16.793,2,TASC
172.65,23.276652,16.7637,2,TASC
172.66,23.276699,16.7345,2,TASC
172.67,23.276745,16.7052,2,TASC
172.68,23.276792,16.6759,2,TASC
172.69,23.276838,16.6466,2,TASC
172.7,23.276884,16.6173,2,TASC
