time,position,speed,action,source
105.0,22.479465,53.9659,0,DQN
106.0,22.494367,53.3352,0,DQN
107.0,22.509118,52.9752,0,DQN
108.0,22.523807,52.7879,0,DQN
109.0,22.538444,52.6012,0,DQN
110.0,22.553029,52.4151,0,DQN
111.0,22.567563,52.2296,0,DQN
112.0,22.582045,52.0446,0,DQN
113.0,22.596476,51.8602,0,DQN
114.0,22.610856,51.6763,0,DQN
115.0,22.625185,51.493,0,DQN
116.0,22.639463,51.3103,0,DQN
117.0,22.65369,51.1281,0,DQN
118.0,22.667867,50.9465,0,DQN
119.0,22.681993,50.7654,0,DQN
120.0,22.696069,50.5848,0,DQN
121.0,22.71008,50.2501,0,DQN
122.0,22.723983,49.8562,0,DQN
123.0,22.737776,49.4634,0,DQN
124.0,22.751461,49.0719,0,DQN
125.0,22.765038,48.6815,0,DQN
126.0,22.778506,48.2922,0,DQN
127.0,22.791866,47.904,0,DQN
128.0,22.805118,47.517,0,DQN
129.0,22.818263,47.1311,0,DQN
130.0,22.831301,46.7463,0,DQN
131.0,22.844232,46.3626,0,DQN
132.0,22.857057,45.9799,0,DQN
133.0,22.869776,45.5983,0,DQN
134.0,22.882388,45.2178,0,DQN
135.0,22.894896,44.8383,0,DQN
136.0,22.907298,44.4599,0,DQN
137.0,22.919595,44.0825,0,DQN
138.0,22.931787,43.7062,0,DQN
139.0,22.943875,43.3308,0,DQN
140.0,22.955859,42.9565,0,DQN
141.0,22.967739,42.5831,0,DQN
142.0,22.979515,42.2108,0,DQN
143.0,22.991188,41.8394,0,DQN
144.0,23.002758,41.469,0,DQN
145.0,23.014226,41.0996,0,DQN
146.0,23.02559,40.7311,0,DQN
147.0,23.036853,40.3635,0,DQN
148.0,23.048014,39.9969,0,DQN
149.0,23.059073,39.6313,0,DQN
150.0,23.07003,39.2665,0,DQN
151.0,23.080886,38.9027,0,DQN
152.0,23.091642,38.5398,0,DQN
153.0,23.102296,38.1548,0,DQN
154.0,23.112828,37.6844,0,DQN
155.0,23.12323,37.2153,0,DQN
156.0,23.133502,36.7472,0,DQN
157.0,23.143644,36.2803,0,DQN
158.0,23.153657,35.8145,0,DQN
159.0,23.16354,35.3498,0,DQN
160.0,23.173294,34.8862,0,DQN
161.0,23.18292,34.4236,0,DQN
162.0,23.192417,33.9621,0,DQN
162.1,23.19336,33.916,0,DQN
162.2,23.194301,33.8699,0,DQN
162.3,23.195242,33.8239,0,DQN
162.4,23.19618,33.7778,0,DQN
162.5,23.197118,33.7317,0,DQN
162.6,23.198054,33.6857,0,DQN
162.7,23.198989,33.6397,0,DQN
162.8,23.199923,33.5937,0,DQN
162.9,23.200856,33.5476,0,DQN
163.0,23.201787,33.5017,0,DQN
163.1,23.202717,33.4557,0,DQN
163.2,23.203645,33.4097,0,DQN
163.3,23.204573,33.3637,0,DQN
163.4,23.205499,33.3178,0,DQN
163.5,23.206423,33.2718,0,DQN
163.6,23.207347,33.2259,0,DQN
163.7,23.208269,33.18,0,DQN
163.8,23.20919,33.134,0,DQN
163.9,23.21011,33.0881,0,DQN
164.0,23.211028,33.0422,0,DQN
164.1,23.211945,32.9964,0,DQN
164.2,23.212861,32.9505,0,DQN
164.3,23.213776,32.9046,0,DQN
164.4,23.214689,32.8588,0,DQN
164.5,23.215601,32.8129,0,DQN
164.6,23.216512,32.7671,0,DQN
164.7,23.217421,32.7213,0,DQN
164.8,23.21833,32.6755,0,DQN
164.9,23.219237,32.6297,0,DQN
165.0,23.220142,32.5839,0,DQN
165.1,23.221047,32.5381,0,DQN
165.2,23.22195,32.4923,0,DQN
165.3,23.222852,32.4465,0,DQN
165.4,23.223752,32.4008,0,DQN
165.5,23.224652,32.355,0,DQN
165.6,23.22555,32.3093,0,DQN
165.7,23.226446,32.2636,0,DQN
165.8,23.227342,32.2179,0,DQN
165.9,23.228236,32.1722,0,DQN
166.0,23.229129,32.1265,0,DQN
166.1,23.230021,32.0808,0,DQN
166.2,23.230911,32.0351,0,DQN
166.3,23.231801,31.9895,0,DQN
166.4,23.232688,31.9438,2,DQN
166.5,23.233571,31.6482,0,DQN
166.6,23.23445,31.6026,1,DQN
166.7,23.235329,31.7168,0,DQN
166.8,23.23621,31.6712,1,DQN
166.9,23.237091,31.785,0,DQN
167.0,23.237973,31.7394,1,DQN
167.1,23.238857,31.8528,0,DQN
167.2,23.239741,31.8071,1,DQN
167.3,23.240626,31.9202,1,TASC
167.4,23.241514,32.0326,2,TASC
167.41,23.241603,32.003,2,TASC
167.42,23.241692,31.9734,2,TASC
167.43,23.241781,31.9439,2,TASC
167.44,23.24187,31.9143,2,TASC
167.45,23.241958,31.8848,2,TASC
167.46,23.242047,31.8552,2,TASC
167.47,23.242135,31.8256,2,TASC
167.48,23.242223,31.7961,2,TASC
167.49,23.242312,31.7665,2,TASC
167.5,23.2424,31.7369,2,TASC
167.51,23.242488,31.7074,2,TASC
167.52,23.242576,31.6778,2,TASC
167.53,23.242664,31.6483,2,TASC
167.54,23.242751,31.6187,2,TASC
167.55,23.242839,31.5892,2,TASC
167.56,23.242927,31.5596,2,TASC
167.57,23.243014,31.53,2,TASC
167.58,23.243102,31.5005,2,TASC
167.59,23.243189,31.4709,2,TASC
167.6,23.243277,31.4414,2,TASC
167.61,23.243364,31.4118,2,TASC
167.62,23.243451,31.3823,2,TASC
167.63,23.243538,31.3527,2,TASC
167.64,23.243625,31.3232,2,TASC
167.65,23.243712,31.2936,2,TASC
167.66,23.243799,31.2641,2,TASC
167.67,23.243886,31.2345,2,TASC
167.68,23.243972,31.205,2,TASC
167.69,23.244059,31.1754,2,TASC
167.7,23.244146,31.1459,2,TASC
167.71,23.244232,31.1163,2,TASC
167.72,23.244318,31.0868,2,TASC
167.73,23.244405,31.0572,2,TASC
167.74,23.244491,31.0277,2,TASC
167.75,23.244577,30.9981,2,TASC
167.76,23.244663,30.9686,2,TASC
167.77,23.244749,30.939,2,TASC
167.78,23.244835,30.9095,2,TASC
167.79,23.244921,30.88,2,TASC
167.8,23.245006,30.8504,2,TASC
167.81,23.245092,30.8209,2,TASC
167.82,23.245177,30.7913,2,TASC
167.83,23.245263,30.7618,2,TASC
167.84,23.245348,30.7323,2,TASC
167.85,23.245434,30.7027,2,TASC
167.86,23.245519,30.6732,2,TASC
167.87,23.245604,30.6436,2,TASC
167.88,23.245689,30.6141,2,TASC
167.89,23.245774,30.5846,2,TASC
167.9,23.245859,30.555,2,TASC
167.91,23.245943,30.5255,2,TASC
167.92,23.246028,30.496,2,TASC
167.93,23.246113,30.4664,2,TASC
167.94,23.246197,30.4369,2,TASC
167.95,23.246282,30.4074,2,TASC
167.96,23.246366,30.3778,2,TASC
167.97,23.246451,30.3483,2,TASC
167.98,23.246535,30.3188,2,TASC
167.99,23.246619,30.2893,2,TASC
168.0,23.246703,30.2597,2,TASC
168.01,23.246787,30.2302,2,TASC
168.02,23.246871,30.2007,2,TASC
168.03,23.246955,30.1711,2,TASC
168.04,23.247038,30.1416,2,TASC
168.05,23.247122,30.1121,2,TASC
168.06,23.247206,30.0826,2,TASC
168.07,23.247289,30.053,2,TASC
168.08,23.247372,30.0235,2,TASC
168.09,23.247456,29.994,2,TASC
168.1,23.247539,29.9645,2,TASC
168.11,23.247622,29.9349,2,TASC
168.12,23.247705,29.9054,2,TASC
168.13,23.247788,29.8759,2,TASC
168.14,23.247871,29.8464,2,TASC
168.15,23.247954,29.8169,2,TASC
168.16,23.248037,29.7873,2,TASC
168.17,23.248119,29.7578,2,TASC
168.18,23.248202,29.7283,2,TASC
168.19,23.248284,29.6988,2,TASC
168.2,23.248367,29.6693,2,TASC
168.21,23.248449,29.6398,2,TASC
168.22,23.248531,29.6102,2,TASC
168.23,23.248614,29.5807,2,TASC
168.24,23.248696,29.5512,2,TASC
168.25,23.248778,29.5217,2,TASC
168.26,23.24886,29.4922,2,TASC
168.27,23.248941,29.4627,2,TASC
168.28,23.249023,29.4332,2,TASC
168.29,23.249105,29.4037,2,TASC
168.3,23.249186,29.3741,2,TASC
168.31,23.249268,29.3446,2,TASC
168.32,23.249349,29.3151,2,TASC
168.33,23.249431,29.2856,2,TASC
168.34,23.249512,29.2561,2,TASC
168.35,23.249593,29.2266,2,TASC
168.36,23.249674,29.1971,2,TASC
168.37,23.249755,29.1676,2,TASC
168.38,23.249836,29.1381,2,TASC
168.39,23.249917,29.1086,2,TASC
168.4,23.249998,29.0791,2,TASC
168.41,23.250079,29.0496,2,TASC
168.42,23.250159,29.0201,2,TASC
168.43,23.25024,28.9906,2,TASC
168.44,23.25032,28.9611,2,TASC
168.45,23.250401,28.9316,2,TASC
168.46,23.250481,28.9021,2,TASC
168.47,23.250561,28.8726,2,TASC
168.48,23.250641,28.8431,2,TASC
168.49,23.250721,28.8136,2,TASC
168.5,23.250801,28.7841,2,TASC
168.51,23.250881,28.7546,2,TASC
168.52,23.250961,28.7251,2,TASC
168.53,23.251041,28.6956,2,TASC
168.54,23.25112,28.6661,2,TASC
168.55,23.2512,28.6366,2,TASC
168.56,23.251279,28.6071,2,TASC
168.57,23.251359,28.5776,2,TASC
168.58,23.251438,28.5481,2,TASC
168.59,23.251517,28.5186,2,TASC
168.6,23.251596,28.4891,2,TASC
168.61,23.251675,28.4596,2,TASC
168.62,23.251754,28.4301,2,TASC
168.63,23.251833,28.4006,2,TASC
168.64,23.251912,28.3711,2,TASC
168.65,23.251991,28.3417,2,TASC
168.66,23.252069,28.3122,2,TASC
168.67,23.252148,28.2827,2,TASC
168.68,23.252226,28.2532,2,TASC
168.69,23.252305,28.2237,2,TASC
168.7,23.252383,28.1942,2,TASC
168.71,23.252461,28.1647,2,TASC
168.72,23.252539,28.1353,2,TASC
168.73,23.252618,28.1058,2,TASC
168.74,23.252695,28.0763,2,TASC
168.75,23.252773,28.0468,2,TASC
168.76,23.252851,28.0173,2,TASC
168.77,23.252929,27.9878,2,TASC
168.78,23.253007,27.9584,2,TASC
168.79,23.253084,27.9289,2,TASC
168.8,23.253162,27.8994,2,TASC
168.81,23.253239,27.8699,2,TASC
168.82,23.253316,27.8404,2,TASC
168.83,23.253394,27.811,2,TASC
168.84,23.253471,27.7815,2,TASC
168.85,23.253548,27.752,2,TASC
168.86,23.253625,27.7225,2,TASC
168.87,23.253702,27.693,2,TASC
168.88,23.253779,27.6636,2,TASC
168.89,23.253856,27.6341,2,TASC
168.9,23.253932,27.6046,2,TASC
168.91,23.254009,27.5751,2,TASC
168.92,23.254085,27.5457,2,TASC
168.93,23.254162,27.5162,2,TASC
168.94,23.254238,27.4867,2,TASC
168.95,23.254314,27.4573,2,TASC
168.96,23.254391,27.4278,2,TASC
168.97,23.254467,27.3983,2,TASC
168.98,23.254543,27.3688,2,TASC
168.99,23.254619,27.3394,2,TASC
169.0,23.254694,27.3099,2,TASC
169.01,23.25477,27.2804,2,TASC
169.02,23.254846,27.251,2,TASC
169.03,23.254922,27.2215,2,TASC
169.04,23.254997,27.192,2,TASC
169.05,23.255073,27.1626,2,TASC
169.06,23.255148,27.1331,2,TASC
169.07,23.255223,27.1036,2,TASC
169.08,23.255298,27.0742,2,TASC
169.09,23.255374,27.0447,2,TASC
169.1,23.255449,27.0153,2,TASC
169.11,23.255524,26.9858,2,TASC
169.12,23.255598,26.9563,2,TASC
169.13,23.255673,26.9269,2,TASC
169.14,23.255748,26.8974,2,TASC
169.15,23.255823,26.868,2,TASC
169.16,23.255897,26.8385,2,TASC
169.17,23.255972,26.809,2,TASC
169.18,23.256046,26.7796,2,TASC
169.19,23.25612,26.7501,2,TASC
169.2,23.256195,26.7207,2,TASC
169.21,23.256269,26.6912,2,TASC
169.22,23.256343,26.6618,2,TASC
169.23,23.256417,26.6323,2,TASC
169.24,23.256491,26.6028,2,TASC
169.25,23.256564,26.5734,2,TASC
169.26,23.256638,26.5439,2,TASC
169.27,23.256712,26.5145,2,TASC
169.28,23.256785,26.485,2,TASC
169.29,23.256859,26.4556,2,TASC
169.3,23.256932,26.4261,2,TASC
169.31,23.257006,26.3967,2,TASC
169.32,23.257079,26.3672,2,TASC
169.33,23.257152,26.3378,2,TASC
169.34,23.257225,26.3083,2,TASC
169.35,23.257298,26.2789,2,TASC
169.36,23.257371,26.2494,2,TASC
169.37,23.257444,26.22,2,TASC
169.38,23.257517,26.1905,2,TASC
169.39,23.257589,26.1611,2,TASC
169.4,23.257662,26.1316,2,TASC
169.41,23.257734,26.1022,2,TASC
169.42,23.257807,26.0728,2,TASC
169.43,23.257879,26.0433,2,TASC
169.44,23.257951,26.0139,2,TASC
169.45,23.258024,25.9844,2,TASC
169.46,23.258096,25.955,2,TASC
169.47,23.258168,25.9255,2,TASC
169.48,23.25824,25.8961,2,TASC
169.49,23.258311,25.8667,2,TASC
169.5,23.258383,25.8372,2,TASC
169.51,23.258455,25.8078,2,TASC
169.52,23.258526,25.7783,2,TASC
169.53,23.258598,25.7489,2,TASC
169.54,23.258669,25.7195,2,TASC
169.55,23.258741,25.69,2,TASC
169.56,23.258812,25.6606,2,TASC
169.57,23.258883,25.6312,2,TASC
169.58,23.258954,25.6017,2,TASC
169.59,23.259025,25.5723,2,TASC
169.6,23.259096,25.5429,2,TASC
169.61,23.259167,25.5134,2,TASC
169.62,23.259238,25.484,2,TASC
169.63,23.259309,25.4546,2,TASC
169.64,23.259379,25.4251,2,TASC
169.65,23.25945,25.3957,2,TASC
169.66,23.25952,25.3663,2,TASC
169.67,23.259591,25.3368,2,TASC
169.68,23.259661,25.3074,2,TASC
169.69,23.259731,25.278,2,TASC
169.7,23.259801,25.2485,2,TASC
169.71,23.259871,25.2191,2,TASC
169.72,23.259941,25.1897,2,TASC
169.73,23.260011,25.1603,2,TASC
169.74,23.260081,25.1308,2,TASC
169.75,23.260151,25.1014,2,TASC
169.76,23.260221,25.072,2,TASC
169.77,23.26029,25.0426,2,TASC
169.78,23.26036,25.0131,2,TASC
169.79,23.260429,24.9837,2,TASC
169.8,23.260498,24.9543,2,TASC
169.81,23.260568,24.9249,2,TASC
169.82,23.260637,24.8954,2,TASC
169.83,23.260706,24.866,2,TASC
169.84,23.260775,24.8366,2,TASC
169.85,23.260844,24.8072,2,TASC
169.86,23.260912,24.7778,2,TASC
169.87,23.260981,24.7483,2,TASC
169.88,23.26105,24.7189,2,TASC
169.89,23.261118,24.6895,2,TASC
169.9,23.261187,24.6601,2,TASC
169.91,23.261255,24.6307,2,TASC
169.92,23.261324,24.6013,2,TASC
169.93,23.261392,24.5718,2,TASC
169.94,23.26146,24.5424,2,TASC
169.95,23.261528,24.513,2,TASC
169.96,23.261596,24.4836,2,TASC
169.97,23.261664,24.4542,2,TASC
169.98,23.261732,24.4248,2,TASC
169.99,23.2618,24.3954,2,TASC
170.0,23.261867,24.366,2,TASC
170.01,23.261935,24.3365,2,TASC
170.02,23.262003,24.3071,2,TASC
170.03,23.26207,24.2777,2,TASC
170.04,23.262137,24.2483,2,TASC
170.05,23.262205,24.2189,2,TASC
170.06,23.262272,24.1895,2,TASC
170.07,23.262339,24.1601,2,TASC
170.08,23.262406,24.1307,2,TASC
170.09,23.262473,24.1013,2,TASC
170.1,23.26254,24.0719,2,TASC
170.11,23.262607,24.0425,2,TASC
170.12,23.262673,24.013,2,TASC
170.13,23.26274,23.9836,2,TASC
170.14,23.262806,23.9542,2,TASC
170.15,23.262873,23.9248,2,TASC
170.16,23.262939,23.8954,2,TASC
170.17,23.263006,23.866,2,TASC
170.18,23.263072,23.8366,2,TASC
170.19,23.263138,23.8072,2,TASC
170.2,23.263204,23.7778,2,TASC
170.21,23.26327,23.7484,2,TASC
170.22,23.263336,23.719,2,TASC
170.23,23.263402,23.6896,2,TASC
170.24,23.263467,23.6602,2,TASC
170.25,23.263533,23.6308,2,TASC
170.26,23.263599,23.6014,2,TASC
170.27,23.263664,23.572,2,TASC
170.28,23.263729,23.5426,2,TASC
170.29,23.263795,23.5132,2,TASC
170.3,23.26386,23.4838,2,TASC
170.31,23.263925,23.4544,2,TASC
170.32,23.26399,23.4251,2,TASC
170.33,23.264055,23.3957,2,TASC
170.34,23.26412,23.3663,2,TASC
170.35,23.264185,23.3369,2,TASC
170.36,23.26425,23.3075,2,TASC
170.37,23.264314,23.2781,2,TASC
170.38,23.264379,23.2487,2,TASC
170.39,23.264443,23.2193,2,TASC
170.4,23.264508,23.1899,2,TASC
170.41,23.264572,23.1605,2,TASC
170.42,23.264636,23.1311,2,TASC
170.43,23.264701,23.1017,2,TASC
170.44,23.264765,23.0724,2,TASC
170.45,23.264829,23.043,2,TASC
170.46,23.264893,23.0136,2,TASC
170.47,23.264956,22.9842,2,TASC
170.48,23.26502,22.9548,2,TASC
170.49,23.265084,22.9254,2,TASC
170.5,23.265147,22.896,2,TASC
170.51,23.265211,22.8667,2,TASC
170.52,23.265274,22.8373,2,TASC
170.53,23.265338,22.8079,2,TASC
170.54,23.265401,22.7785,2,TASC
170.55,23.265464,22.7491,2,TASC
170.56,23.265527,22.7197,2,TASC
170.57,23.26559,22.6904,2,TASC
170.58,23.265653,22.661,2,TASC
170.59,23.265716,22.6316,2,TASC
170.6,23.265779,22.6022,2,TASC
170.61,23.265842,22.5728,2,TASC
170.62,23.265904,22.5435,2,TASC
170.63,23.265967,22.5141,2,TASC
170.64,23.266029,22.4847,2,TASC
170.65,23.266092,22.4553,2,TASC
170.66,23.266154,22.426,2,TASC
170.67,23.266216,22.3966,2,TASC
170.68,23.266278,22.3672,2,TASC
170.69,23.26634,22.3378,2,TASC
170.7,23.266402,22.3085,2,TASC
170.71,23.266464,22.2791,2,TASC
170.72,23.266526,22.2497,2,TASC
170.73,23.266588,22.2203,2,TASC
170.74,23.266649,22.191,2,TASC
170.75,23.266711,22.1616,2,TASC
170.76,23.266772,22.1322,2,TASC
170.77,23.266834,22.1028,2,TASC
170.78,23.266895,22.0735,2,TASC
170.79,23.266956,22.0441,2,TASC
170.8,23.267018,22.0147,2,TASC
170.81,23.267079,21.9854,2,TASC
170.82,23.26714,21.956,2,TASC
170.83,23.267201,21.9266,2,TASC
170.84,23.267261,21.8973,2,TASC
170.85,23.267322,21.8679,2,TASC
170.86,23.267383,21.8385,2,TASC
170.87,23.267443,21.8092,2,TASC
170.88,23.267504,21.7798,2,TASC
170.89,23.267564,21.7504,2,TASC
170.9,23.267625,21.7211,2,TASC
170.91,23.267685,21.6917,2,TASC
170.92,23.267745,21.6623,2,TASC
170.93,23.267805,21.633,2,TASC
170.94,23.267865,21.6036,2,TASC
170.95,23.267925,21.5743,2,TASC
170.96,23.267985,21.5449,2,TASC
170.97,23.268045,21.5155,2,TASC
170.98,23.268104,21.4862,2,TASC
170.99,23.268164,21.4568,2,TASC
171.0,23.268223,21.4275,2,TASC
171.01,23.268283,21.3981,2,TASC
171.02,23.268342,21.3687,2,TASC
171.03,23.268402,21.3394,2,TASC
171.04,23.268461,21.31,2,TASC
171.05,23.26852,21.2807,2,TASC
171.06,23.268579,21.2513,2,TASC
171.07,23.268638,21.222,2,TASC
171.08,23.268697,21.1926,2,TASC
171.09,23.268755,21.1632,2,TASC
171.1,23.268814,21.1339,2,TASC
171.11,23.268873,21.1045,2,TASC
171.12,23.268931,21.0752,2,TASC
171.13,23.26899,21.0458,2,TASC
171.14,23.269048,21.0165,2,TASC
171.15,23.269106,20.9871,2,TASC
171.16,23.269165,20.9578,2,TASC
171.17,23.269223,20.9284,2,TASC
171.18,23.269281,20.8991,2,TASC
171.19,23.269339,20.8697,2,TASC
171.2,23.269397,20.8404,2,TASC
171.21,23.269455,20.811,2,TASC
171.22,23.269512,20.7817,2,TASC
171.23,23.26957,20.7523,2,TASC
171.24,23.269627,20.723,2,TASC
171.25,23.269685,20.6936,2,TASC
171.26,23.269742,20.6643,2,TASC
171.27,23.2698,20.6349,2,TASC
171.28,23.269857,20.6056,2,TASC
171.29,23.269914,20.5763,2,TASC
171.3,23.269971,20.5469,2,TASC
171.31,23.270028,20.5176,2,TASC
171.32,23.270085,20.4882,2,TASC
171.33,23.270142,20.4589,2,TASC
171.34,23.270199,20.4295,2,TASC
171.35,23.270255,20.4002,2,TASC
171.36,23.270312,20.3709,2,TASC
171.37,23.270368,20.3415,2,TASC
171.38,23.270425,20.3122,2,TASC
171.39,23.270481,20.2828,2,TASC
171.4,23.270537,20.2535,2,TASC
171.41,23.270594,20.2242,2,TASC
171.42,23.27065,20.1948,2,TASC
171.43,23.270706,20.1655,2,TASC
171.44,23.270762,20.1361,2,TASC
171.45,23.270818,20.1068,2,TASC
171.46,23.270873,20.0775,2,TASC
171.47,23.270929,20.0481,2,TASC
171.48,23.270985,20.0188,2,TASC
171.49,23.27104,19.9895,2,TASC
171.5,23.271096,19.9601,2,TASC
171.51,23.271151,19.9308,2,TASC
171.52,23.271206,19.9015,2,TASC
171.53,23.271261,19.8721,2,TASC
171.54,23.271317,19.8428,2,TASC
171.55,23.271372,19.8135,2,TASC
171.56,23.271426,19.7841,2,TASC
171.57,23.271481,19.7548,2,TASC
171.58,23.271536,19.7255,2,TASC
171.59,23.271591,19.6961,2,TASC
171.6,23.271646,19.6668,2,TASC
171.61,23.2717,19.6375,2,TASC
171.62,23.271755,19.6082,2,TASC
171.63,23.271809,19.5788,2,TASC
171.64,23.271863,19.5495,2,TASC
171.65,23.271917,19.5202,2,TASC
171.66,23.271972,19.4908,2,TASC
171.67,23.272026,19.4615,2,TASC
171.68,23.27208,19.4322,2,TASC
171.69,23.272134,19.4029,2,TASC
171.7,23.272187,19.3735,2,TASC
171.71,23.272241,19.3442,2,TASC
171.72,23.272295,19.3149,2,TASC
171.73,23.272348,19.2856,2,TASC
171.74,23.272402,19.2563,2,TASC
171.75,23.272455,19.2269,2,TASC
171.76,23.272509,19.1976,2,TASC
171.77,23.272562,19.1683,2,TASC
171.78,23.272615,19.139,2,TASC
171.79,23.272668,19.1096,2,TASC
171.8,23.272721,19.0803,2,TASC
171.81,23.272774,19.051,2,TASC
171.82,23.272827,19.0217,2,TASC
171.83,23.27288,18.9924,2,TASC
171.84,23.272932,18.9631,2,TASC
171.85,23.272985,18.9337,2,TASC
171.86,23.273037,18.9044,2,TASC
171.87,23.27309,18.8751,2,TASC
171.88,23.273142,18.8458,2,TASC
171.89,23.273194,18.8165,2,TASC
171.9,23.273247,18.7872,2,TASC
171.91,23.273299,18.7578,2,TASC
171.92,23.273351,18.7285,2,TASC
171.93,23.273403,18.6992,2,TASC
171.94,23.273454,18.6699,2,TASC
171.95,23.273506,18.6406,2,TASC
171.96,23.273558,18.6113,2,TASC
171.97,23.27361,18.582,2,TASC
171.98,23.273661,18.5526,2,TASC
171.99,23.273713,18.5233,2,TASC
172.0,23.273764,18.494,2,TASC
172.01,23.273815,18.4647,2,TASC
172.02,23.273866,18.4354,2,TASC
172.03,23.273918,18.4061,2,TASC
172.04,23.273969,18.3768,2,TASC
172.05,23.27402,18.3475,2,TASC
172.06,23.27407,18.3182,2,TASC
172.07,23.274121,18.2889,2,TASC
172.08,23.274172,18.2596,2,TASC
172.09,23.274223,18.2303,2,TASC
172.1,23.274273,18.2009,2,TASC
172.11,23.274324,18.1716,2,TASC
172.12,23.274374,18.1423,2,TASC
172.13,23.274424,18.113,2,TASC
172.14,23.274475,18.0837,2,TASC
172.15,23.274525,18.0544,2,TASC
172.16,23.274575,18.0251,2,TASC
172.17,23.274625,17.9958,2,TASC
172.18,23.274675,17.9665,2,TASC
172.19,23.274725,17.9372,2,TASC
172.2,23.274774,17.9079,2,TASC
172.21,23.274824,17.8786,2,TASC
172.22,23.274874,17.8493,2,TASC
172.23,23.274923,17.82,2,TASC
172.24,23.274972,17.7907,2,TASC
172.25,23.275022,17.7614,2,TASC
