run_id,time,section,position,phase,current_notch,holding_time,prev_notch,prev_notch_duration,current_speed,speed_limit,signal_speed,required_speed,target_speed_no_stop,v_std,v_std_deviation,dist_to_next_station,time_to_next_station,req_stop_dist,delta_stop,current_gradient,coast_accel,power_accel,next_limit_info,next_gradient_info,coast_reachable,coast_arrival_speed,delay,total_delay,stations_remaining,total_remaining_distance,total_remaining_time,is_dwelling,dwell_elapsed,dwell_min,dwell_max,dwell_over_std,time_to_stop_limit,forward_info,forward_train_delay,standard_headway,forward_clear_remaining_time,forward_observed_delay,forward_dwell_elapsed,forward_departed_next,backward_info,mode,reward,reason
early_brake__on_time__solo_delay20,57.0000,0,21.4657,巡航フェーズ（駅間走行中）,力行（加速）中,36.0000,ブレーキ（減速）,30.0000,54.5224,70.0000,70.0000,69.7317,69.7317,54.5220,0.0003,1824.2862,123.0000,138.9474,1685.3388,-2.1000,-0.1183,0.7591,この先制限速度なし,34m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,19.9999,2,3201.2862,283.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay20,75.0000,0,21.7720,巡航フェーズ（駅間走行中）,惰行中,2.0000,力行（加速）,52.0000,64.8495,70.0000,70.0000,69.2908,69.2908,64.1898,0.6597,1518.0216,105.0000,195.5509,1322.4707,0.0000,-0.2276,0.5042,この先制限速度なし,この先目立った勾配なし,1.0000,25.1630,0.0000,19.9642,2,2895.0216,265.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay20,93.0000,0,22.0862,巡航フェーズ（駅間走行中）,惰行中,20.0000,力行（加速）,52.0000,60.8822,70.0000,70.0000,65.9252,65.9252,60.2226,0.6595,1203.8034,87.0000,172.6088,1031.1946,0.0000,-0.2135,0.5742,この先制限速度なし,213m先に上り勾配12.5‰あり,1.0000,25.1655,0.0000,19.7732,2,2580.8034,247.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay20,111.0000,0,22.3796,巡航フェーズ（駅間走行中）,惰行中,38.0000,力行（加速）,52.0000,54.9410,70.0000,70.0000,58.9236,58.9236,54.2512,0.6898,910.3748,69.0000,141.0560,769.3188,12.5000,-0.6348,0.2368,この先制限速度なし,120m先で上り勾配12.5‰が終わり平坦になる,1.0000,25.1481,0.0000,19.5661,2,2287.3748,229.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay20,129.0000,0,22.6320,巡航フェーズ（駅間走行中）,惰行中,56.0000,力行（加速）,52.0000,48.0445,70.0000,70.0000,58.1070,58.1070,47.3001,0.7443,658.0036,51.0000,108.2698,549.7337,0.0000,-0.1728,0.7961,この先制限速度なし,68m先に上り勾配6.1‰あり,1.0000,25.4517,0.0000,19.3023,2,2035.0036,211.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay20,147.0000,0,22.8510,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0000,惰行,70.0000,29.8729,70.0000,70.0000,70.0000,70.0000,41.7675,-11.8946,438.9712,33.0000,42.1974,396.7738,6.1000,-0.3427,1.3482,この先制限速度なし,248m先に上り勾配9.2‰あり,0.0000,0.0000,0.0000,19.7425,2,1815.9712,193.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay60,61.0000,0,21.1124,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,30.0000,なし（または停止）,0.0000,3.1655,70.0000,70.0000,70.0000,70.0000,1.9871,1.1784,2177.5520,119.0000,0.4738,2177.0783,-2.1000,-0.0130,3.0809,この先制限速度なし,387m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,60.3625,2,3554.5520,279.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay60,79.0000,0,21.2310,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0000,ブレーキ（減速）,30.0000,38.4252,70.0000,70.0000,70.0000,70.0000,38.4249,0.0003,2058.9718,101.0000,69.5756,1989.3962,-2.1000,-0.0729,1.1687,この先制限速度なし,268m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,60.0004,2,3435.9718,261.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay60,97.0000,0,21.4657,巡航フェーズ（駅間走行中）,力行（加速）中,36.0000,ブレーキ（減速）,30.0000,54.5224,70.0000,70.0000,70.0000,70.0000,54.5220,0.0003,1824.2862,83.0000,138.9474,1685.3388,-2.1000,-0.1183,0.7591,この先制限速度なし,34m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,59.9999,2,3201.2862,243.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay60,115.0000,0,21.7720,巡航フェーズ（駅間走行中）,惰行中,2.0000,力行（加速）,52.0000,64.8495,70.0000,70.0000,70.0000,70.0000,64.1898,0.6597,1518.0216,65.0000,195.5509,1322.4707,0.0000,-0.2276,0.5042,この先制限速度なし,この先目立った勾配なし,1.0000,25.1630,0.0000,59.9642,2,2895.0216,225.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay60,133.0000,0,22.0862,巡航フェーズ（駅間走行中）,惰行中,20.0000,力行（加速）,52.0000,60.8822,70.0000,70.0000,70.0000,70.0000,60.2226,0.6595,1203.8034,47.0000,172.6088,1031.1946,0.0000,-0.2135,0.5742,この先制限速度なし,213m先に上り勾配12.5‰あり,1.0000,25.1655,0.0000,59.7732,2,2580.8034,207.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay60,151.0000,0,22.3796,巡航フェーズ（駅間走行中）,惰行中,38.0000,力行（加速）,52.0000,54.9410,70.0000,70.0000,70.0000,70.0000,54.2512,0.6898,910.3748,29.0000,141.0560,769.3188,12.5000,-0.6348,0.2368,この先制限速度なし,120m先で上り勾配12.5‰が終わり平坦になる,1.0000,25.1481,0.0000,59.5661,2,2287.3748,189.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay60,169.0000,0,22.6320,巡航フェーズ（駅間走行中）,惰行中,56.0000,力行（加速）,52.0000,48.0445,70.0000,70.0000,70.0000,70.0000,47.3001,0.7443,658.0036,11.0000,108.2698,549.7337,0.0000,-0.1728,0.7961,この先制限速度なし,68m先に上り勾配6.1‰あり,1.0000,25.4517,0.0000,59.3023,2,2035.0036,171.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__solo_delay60,187.0000,0,22.8510,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0000,惰行,70.0000,29.8729,70.0000,70.0000,70.0000,70.0000,41.7675,-11.8946,438.9712,0.0000,42.1974,396.7738,6.1000,-0.3427,1.3482,この先制限速度なし,248m先に上り勾配9.2‰あり,0.0000,0.0000,7.0000,59.7425,2,1815.9712,153.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,先行列車なし,0.0000,0.0000,0.0000,0.0000,0.0000,,後続列車なし,,,
early_brake__on_time__hw120_v65_b30_c30,1.0000,0,21.1124,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,30.0000,なし（または停止）,0.0000,3.1655,70.0000,69.9979,64.8030,64.8030,1.9871,1.1784,2177.5520,179.0000,0.4738,2177.0783,-2.1000,-0.0130,3.0809,この先制限速度なし,387m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.3625,2,3554.5520,339.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1662.0m 先を 44.0km/h で走行中,0.0000,120.0000,90.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b30_c30,19.0000,0,21.2310,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0000,ブレーキ（減速）,30.0000,38.4252,70.0000,69.9979,64.6617,64.6617,38.4249,0.0003,2058.9718,161.0000,69.5756,1989.3962,-2.1000,-0.0729,1.1687,この先制限速度なし,268m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.0004,2,3435.9718,321.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1746.9m 先を 37.4km/h で走行中,0.0000,120.0000,72.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b30_c30,37.0000,0,21.4657,巡航フェーズ（駅間走行中）,力行（加速）中,36.0000,ブレーキ（減速）,30.0000,54.5224,70.0000,69.9979,64.5993,64.5993,54.5220,0.0003,1824.2862,143.0000,138.9474,1685.3388,-2.1000,-0.1183,0.7591,この先制限速度なし,34m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.0000,2,3201.2862,303.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1682.8m 先を 30.5km/h で走行中,0.0000,120.0000,54.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b30_c30,55.0000,0,21.7720,巡航フェーズ（駅間走行中）,惰行中,2.0000,力行（加速）,52.0000,64.8495,70.0000,69.9979,64.8495,64.8495,64.1898,0.6597,1518.0216,125.0000,195.5509,1322.4707,0.0000,-0.2276,0.5042,この先制限速度なし,この先目立った勾配なし,1.0000,25.1630,0.0000,0.0000,2,2895.0216,285.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1506.2m 先を 15.8km/h で走行中,0.0000,120.0000,36.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b30_c30,73.0000,0,22.0862,巡航フェーズ（駅間走行中）,惰行中,20.0000,力行（加速）,52.0000,60.8822,70.0000,69.9979,60.8822,60.8822,60.2226,0.6595,1203.8034,107.0000,172.6088,1031.1946,0.0000,-0.2135,0.5742,この先制限速度なし,213m先に上り勾配12.5‰あり,1.0000,25.1655,0.0000,0.0000,2,2580.8034,267.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1203.8m 先に停車中,0.0000,120.0000,18.0000,0.0000,12.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b30_c30,91.0000,0,22.3796,巡航フェーズ（駅間走行中）,惰行中,38.0000,力行（加速）,52.0000,54.9410,70.0000,69.9979,54.9410,54.9410,54.2512,0.6898,910.3748,89.0000,141.0560,769.3188,12.5000,-0.6348,0.2368,この先制限速度なし,120m先で上り勾配12.5‰が終わり平坦になる,1.0000,25.1481,0.0000,0.0000,2,2287.3748,249.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 910.5m 先を 1.6km/h で走行中,0.0000,120.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
early_brake__on_time__hw120_v65_b30_c30,109.0000,0,22.6320,巡航フェーズ（駅間走行中）,惰行中,56.0000,力行（加速）,52.0000,48.0445,70.0000,69.9979,48.0445,48.0445,47.3001,0.7443,658.0036,71.0000,108.2698,549.7337,0.0000,-0.1728,0.7961,この先制限速度なし,68m先に上り勾配6.1‰あり,1.0000,25.4517,0.0000,0.0000,2,2035.0036,231.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 757.1m 先を 32.7km/h で走行中,0.0000,120.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
early_brake__on_time__hw120_v65_b30_c30,127.0000,0,22.8510,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0000,惰行,70.0000,29.8729,70.0000,69.9979,38.7046,38.7046,41.7675,-11.8946,438.9712,53.0000,42.1974,396.7738,6.1000,-0.3427,1.3482,この先制限速度なし,248m先に上り勾配9.2‰あり,0.0000,0.0000,0.0000,0.0000,2,1815.9712,213.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 735.2m 先を 44.4km/h で走行中,0.0000,120.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
early_brake__on_time__hw120_v65_b60_c60,1.0000,0,21.1124,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,30.0000,なし（または停止）,0.0000,3.1655,70.0000,69.9979,64.8030,64.8030,1.9871,1.1784,2177.5520,179.0000,0.4738,2177.0783,-2.1000,-0.0130,3.0809,この先制限速度なし,387m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.3625,2,3554.5520,339.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1662.0m 先を 44.0km/h で走行中,0.0000,120.0000,90.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b60_c60,19.0000,0,21.2310,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0000,ブレーキ（減速）,30.0000,38.4252,70.0000,69.9979,64.6617,64.6617,38.4249,0.0003,2058.9718,161.0000,69.5756,1989.3962,-2.1000,-0.0729,1.1687,この先制限速度なし,268m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.0004,2,3435.9718,321.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1746.9m 先を 37.4km/h で走行中,0.0000,120.0000,72.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b60_c60,37.0000,0,21.4657,巡航フェーズ（駅間走行中）,力行（加速）中,36.0000,ブレーキ（減速）,30.0000,54.5224,70.0000,69.9979,64.5993,64.5993,54.5220,0.0003,1824.2862,143.0000,138.9474,1685.3388,-2.1000,-0.1183,0.7591,この先制限速度なし,34m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.0000,2,3201.2862,303.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1682.8m 先を 30.5km/h で走行中,0.0000,120.0000,54.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b60_c60,55.0000,0,21.7720,巡航フェーズ（駅間走行中）,惰行中,2.0000,力行（加速）,52.0000,64.8495,70.0000,69.9979,64.8495,64.8495,64.1898,0.6597,1518.0216,125.0000,195.5509,1322.4707,0.0000,-0.2276,0.5042,この先制限速度なし,この先目立った勾配なし,1.0000,25.1630,0.0000,0.0000,2,2895.0216,285.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1506.2m 先を 15.8km/h で走行中,0.0000,120.0000,36.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b60_c60,73.0000,0,22.0862,巡航フェーズ（駅間走行中）,惰行中,20.0000,力行（加速）,52.0000,60.8822,70.0000,69.9979,60.8822,60.8822,60.2226,0.6595,1203.8034,107.0000,172.6088,1031.1946,0.0000,-0.2135,0.5742,この先制限速度なし,213m先に上り勾配12.5‰あり,1.0000,25.1655,0.0000,0.0000,2,2580.8034,267.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1203.8m 先に停車中,0.0000,120.0000,18.0000,0.0000,12.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b60_c60,91.0000,0,22.3796,巡航フェーズ（駅間走行中）,惰行中,38.0000,力行（加速）,52.0000,54.9410,70.0000,69.9979,54.9410,54.9410,54.2512,0.6898,910.3748,89.0000,141.0560,769.3188,12.5000,-0.6348,0.2368,この先制限速度なし,120m先で上り勾配12.5‰が終わり平坦になる,1.0000,25.1481,0.0000,0.0000,2,2287.3748,249.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 910.4m 先に停車中,0.0000,120.0000,0.0000,0.0000,30.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b60_c60,109.0000,0,22.6320,巡航フェーズ（駅間走行中）,惰行中,56.0000,力行（加速）,52.0000,48.0445,70.0000,69.9979,48.0445,48.0445,47.3001,0.7443,658.0036,71.0000,108.2698,549.7337,0.0000,-0.1728,0.7961,この先制限速度なし,68m先に上り勾配6.1‰あり,1.0000,25.4517,0.0000,0.0000,2,2035.0036,231.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 658.0m 先に停車中,0.0000,120.0000,15.0000,18.0000,48.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v65_b60_c60,127.0000,0,22.8510,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0000,惰行,70.0000,29.8729,70.0000,69.9979,38.7046,38.7046,41.7675,-11.8946,438.9712,53.0000,42.1974,396.7738,6.1000,-0.3427,1.3482,この先制限速度なし,248m先に上り勾配9.2‰あり,0.0000,0.0000,0.0000,0.0000,2,1815.9712,213.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 454.2m 先を 15.7km/h で走行中,0.0000,120.0000,0.0000,0.0000,0.0000,発車済み,後続列車なし,,,
early_brake__on_time__hw120_v50_b30_c120,1.0000,0,21.1124,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,30.0000,なし（または停止）,0.0000,3.1655,70.0000,69.9979,64.8030,64.8030,1.9871,1.1784,2177.5520,179.0000,0.4738,2177.0783,-2.1000,-0.0130,3.0809,この先制限速度なし,387m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.3625,2,3554.5520,339.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1483.0m 先を 46.7km/h で走行中,0.0000,120.0000,106.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v50_b30_c120,19.0000,0,21.2310,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0000,ブレーキ（減速）,30.0000,38.4252,70.0000,69.9979,64.6617,64.6617,38.4249,0.0003,2058.9718,161.0000,69.5756,1989.3962,-2.1000,-0.0729,1.1687,この先制限速度なし,268m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.0004,2,3435.9718,321.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1587.5m 先を 41.6km/h で走行中,0.0000,120.0000,88.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v50_b30_c120,37.0000,0,21.4657,巡航フェーズ（駅間走行中）,力行（加速）中,36.0000,ブレーキ（減速）,30.0000,54.5224,70.0000,69.9979,64.5993,64.5993,54.5220,0.0003,1824.2862,143.0000,138.9474,1685.3388,-2.1000,-0.1183,0.7591,この先制限速度なし,34m先に下り勾配6.7‰あり,0.0000,0.0000,0.0000,0.0000,2,3201.2862,303.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1544.6m 先を 35.1km/h で走行中,0.0000,120.0000,70.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v50_b30_c120,55.0000,0,21.7720,巡航フェーズ（駅間走行中）,惰行中,2.0000,力行（加速）,52.0000,64.8495,70.0000,69.9979,64.8495,64.8495,64.1898,0.6597,1518.0216,125.0000,195.5509,1322.4707,0.0000,-0.2276,0.5042,この先制限速度なし,この先目立った勾配なし,1.0000,25.1630,0.0000,0.0000,2,2895.0216,285.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1397.1m 先を 28.0km/h で走行中,0.0000,120.0000,52.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v50_b30_c120,73.0000,0,22.0862,巡航フェーズ（駅間走行中）,惰行中,20.0000,力行（加速）,52.0000,60.8822,70.0000,69.9979,60.8822,60.8822,60.2226,0.6595,1203.8034,107.0000,172.6088,1031.1946,0.0000,-0.2135,0.5742,この先制限速度なし,213m先に上り勾配12.5‰あり,1.0000,25.1655,0.0000,0.0000,2,2580.8034,267.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 1198.1m 先を 11.0km/h で走行中,0.0000,120.0000,34.0000,0.0000,0.0000,未発車,後続列車なし,,,
early_brake__on_time__hw120_v50_b30_c120,91.0000,0,22.3796,巡航フェーズ（駅間走行中）,惰行中,38.0000,力行（加速）,52.0000,54.9410,70.0000,69.9979,54.9410,54.9410,54.2512,0.6898,910.3748,89.0000,141.0560,769.3188,12.5000,-0.6348,0.2368,この先制限速度なし,120m先で上り勾配12.5‰が終わり平坦になる,1.0000,25.1481,0.0000,0.0000,2,2287.3748,249.0000,0.0000,0.0000,30.0000,300.0000,0.0000,0.0000,前方 910.4m 先に停車中,0.0000,120.0000,16.0000,0.0000,14.0000,未発車,後続列車なし,,,
