raw_speed,raw_stat_dist,raw_rem_time,raw_hold_time,raw_pre_act,raw_stat_dist_2,raw_fw_dist,raw_cbtc_signal,norm_speed,norm_stat_dist_wide,norm_stat_dist_zoom,norm_rem_time,norm_hold_time,norm_pre_act_c,norm_pre_act_a,norm_pre_act_d,norm_fw_dist,norm_cbtc_signal,norm_speed_limit,norm_req_stop_dist,norm_margin_stop_dist,phase_accel,phase_cruise,phase_limit,phase_decel,phase_stop,norm_fw_speed,norm_gradient,norm_next_grade_dist,norm_next_grade_val,norm_next_limit_dist,norm_next_limit_val,norm_prev_notch_duration,norm_target_no_stop,mode_normal,mode_delay_recovery,mode_anti_mid_stop,mode_spacing,Q_coast,Q_accel,Q_decel,step_reward,llm_reward,time,position,speed_limit,fw_position,fw_speed,mode,action,gradient,fw_dwell_elapsed
28.74076563054452,2.124919558623116,168.0000000000002,12.000000000000005,1,2.124919558623116,2.124919558623116,70.0,0.35925958,1.3124598,1.0,0.46666667,0.4,0.0,1.0,0.0,1.3124598,0.875,0.875,0.045228127,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.66983914,-0.1675,1.0,0.875,1.0,0.6946008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.999999999999789,21.165080441376883,70.0,,,normal,1,-2.1,0.0
30.39497732598752,2.116701871878522,167.00000000000023,13.000000000000005,1,2.116701871878522,2.116701871878522,70.0,0.3799372,1.3083509,1.0,0.46388888,0.43333334,0.0,1.0,0.0,1.3083509,0.875,0.875,0.050548103,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.65340376,-0.1675,1.0,0.875,1.0,0.69453984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.999999999999767,21.173298128121477,70.0,,,normal,1,-2.1,0.0
31.96118741293167,2.1080371352702265,166.00000000000026,14.000000000000005,1,2.1080371352702265,2.1080371352702265,70.0,0.39951485,1.3040186,1.0,0.4611111,0.46666667,0.0,1.0,0.0,1.3040186,0.875,0.875,0.0558524,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.63607424,-0.1675,1.0,0.875,1.0,0.6944788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999746,21.181962864729773,70.0,,,normal,1,-2.1,0.0
33.38956556163591,2.0989567704531,165.00000000000028,15.000000000000005,1,2.0989567704531,2.0989567704531,70.0,0.41736957,1.2994784,1.0,0.45833334,0.5,0.0,1.0,0.0,1.2994784,0.875,0.875,0.059590418,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.61791354,-0.1675,1.0,0.875,1.0,0.6963877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.999999999999725,21.1910432295469,70.0,,,normal,1,-2.1,0.0
34.74124400116306,2.0894905654534384,164.00000000000028,16.000000000000007,1,2.0894905654534384,2.0894905654534384,70.0,0.43426555,1.2947453,1.0,0.45555556,0.53333336,0.0,1.0,0.0,1.2947453,0.875,0.875,0.06447219,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.59898114,-0.1675,1.0,0.875,1.0,0.69363713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.999999999999703,21.20050943454656,70.0,,,normal,1,-2.1,0.0
36.020771480221505,2.0796591052485525,163.00000000000014,17.000000000000007,1,2.0796591052485525,2.0796591052485525,70.0,0.45025966,1.2898296,1.0,0.45277777,0.56666666,0.0,1.0,0.0,1.2898296,0.875,0.875,0.06926636,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.5793182,-0.1675,1.0,0.875,1.0,0.69781697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.999999999999858,21.210340894751447,70.0,,,normal,1,-2.1,0.0
37.231931443069435,2.069481896506094,162.0,18.000000000000007,1,2.069481896506094,2.069481896506094,70.0,0.46539915,1.2847409,1.0,0.45,0.6,0.0,1.0,0.0,1.2847409,0.875,0.875,0.073958874,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.5589638,-0.1675,1.0,0.875,1.0,0.69503546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.000000000000014,21.220518103493905,70.0,,,normal,1,-2.1,0.0
38.42520543202613,2.0589717781665904,160.99999999999983,19.000000000000007,1,2.0589717781665904,2.0589717781665904,70.0,0.48031506,1.279486,1.0,0.44722223,0.6333333,0.0,1.0,0.0,1.279486,0.875,0.875,0.08047503,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0525,0.53794354,-0.1675,1.0,0.875,1.0,0.69491094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00000000000017,21.23102822183341,70.0,,,normal,1,-2.1,0.0
39.53786155146717,2.0481402613025104,159.99999999999966,20.000000000000007,1,2.0481402613025104,2.0481402613025104,70.0,0.49422327,1.2740701,1.0,0.44444445,0.6666667,0.0,1.0,0.0,1.2740701,0.875,0.875,0.08422006,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.51628053,-0.1675,1.0,0.875,1.0,0.696959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000327,21.24185973869749,70.0,,,normal,1,-2.1,0.0
40.58822488598231,2.0370088400947353,158.99999999999952,21.000000000000007,1,2.0370088400947353,2.0370088400947353,70.0,0.5073528,1.2685044,1.0,0.44166666,0.7,0.0,1.0,0.0,1.2685044,0.875,0.875,0.08870532,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.4940177,-0.1675,1.0,0.875,1.0,0.69201386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.000000000000483,21.252991159905264,70.0,,,normal,1,-2.1,0.0
41.5822664799225,2.0255936227656477,157.99999999999937,22.000000000000007,1,2.0255936227656477,2.0255936227656477,70.0,0.5197783,1.2627968,1.0,0.43888888,0.73333335,0.0,1.0,0.0,1.2627968,0.875,0.875,0.09305404,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.47118723,-0.1675,1.0,0.875,1.0,0.6986502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.00000000000064,21.26440637723435,70.0,,,normal,1,-2.1,0.0
42.52872754108959,2.01390952097929,156.9999999999992,23.000000000000007,1,2.01390952097929,2.01390952097929,70.0,0.5316091,1.2569548,1.0,0.43611112,0.76666665,0.0,1.0,0.0,1.2569548,0.875,0.875,0.0972883,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.44781905,-0.1675,1.0,0.875,1.0,0.6960356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000000000796,21.27609047902071,70.0,,,normal,1,-2.1,0.0
43.467615797622145,2.0019648644447336,155.99999999999903,24.000000000000007,1,2.0019648644447336,2.0019648644447336,70.0,0.5433452,1.2509824,1.0,0.43333334,0.8,0.0,1.0,0.0,1.2509824,0.875,0.875,0.10270219,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.42392972,-0.1675,1.0,0.875,1.0,0.69585645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.000000000000952,21.288035135555265,70.0,,,normal,1,-2.1,0.0
44.4073152454624,1.9897583418141238,154.9999999999989,25.000000000000007,1,1.9897583418141238,1.9897583418141238,70.0,0.55509144,1.2448791,1.0,0.43055555,0.8333333,0.0,1.0,0.0,1.2448791,0.875,0.875,0.10713378,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.39951667,-0.1675,1.0,0.875,1.0,0.69583774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.00000000000111,21.300241658185875,70.0,,,normal,1,-2.1,0.0
45.33131704463812,1.9772929988316754,153.99999999999875,26.000000000000007,1,1.9772929988316754,1.9772929988316754,70.0,0.56664145,1.2386465,1.0,0.42777777,0.8666667,0.0,1.0,0.0,1.2386465,0.875,0.875,0.11157942,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.374586,-0.1675,1.0,0.875,1.0,0.691168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.000000000001265,21.312707001168324,70.0,,,normal,1,-2.1,0.0
46.23984668729646,1.9645731642795425,152.99999999999858,27.000000000000007,1,1.9645731642795425,1.9645731642795425,70.0,0.5779981,1.2322866,1.0,0.425,0.9,0.0,1.0,0.0,1.2322866,0.875,0.875,0.11603552,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.34914634,-0.1675,1.0,0.875,1.0,0.6958002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.00000000000142,21.325426835720457,70.0,,,normal,1,-2.1,0.0
47.133127735266775,1.9516031045731133,151.9999999999984,28.000000000000007,1,1.9516031045731133,1.9516031045731133,70.0,0.5891641,1.2258016,1.0,0.42222223,0.93333334,0.0,1.0,0.0,1.2258016,0.875,0.875,0.1204987,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.32320622,-0.1675,1.0,0.875,1.0,0.69113004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.000000000001577,21.338396895426886,70.0,,,normal,1,-2.1,0.0
48.01138178645524,1.938387024302088,150.99999999999827,29.000000000000007,1,1.938387024302088,1.938387024302088,70.0,0.6001423,1.2191935,1.0,0.41944444,0.96666664,0.0,1.0,0.0,1.2191935,0.875,0.875,0.124965735,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.29677406,-0.1675,1.0,0.875,1.0,0.6957624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.000000000001734,21.35161297569791,70.0,,,normal,1,-2.1,0.0
48.87482844365983,1.9249290667802867,149.99999999999812,30.000000000000007,1,1.9249290667802867,1.9249290667802867,70.0,0.61093533,1.2124646,1.0,0.41666666,1.0,0.0,1.0,0.0,1.2124646,0.875,0.875,0.12943353,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.26985812,-0.1675,1.0,0.875,1.0,0.6957435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.00000000000189,21.365070933219712,70.0,,,normal,1,-2.1,0.0
49.72368528573123,1.911233314604086,148.99999999999795,31.000000000000007,1,1.911233314604086,1.911233314604086,70.0,0.6215461,1.2056167,1.0,0.4138889,1.0,0.0,1.0,0.0,1.2056167,0.875,0.875,0.13389918,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.24246663,-0.1675,1.0,0.875,1.0,0.6980353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.000000000002046,21.378766685395913,70.0,,,normal,1,-2.1,0.0
50.55816784100678,1.8973037902183343,147.99999999999778,32.00000000000001,1,1.8973037902183343,1.8973037902183343,70.0,0.6319771,1.1986519,1.0,0.41111112,1.0,0.0,1.0,0.0,1.1986519,0.875,0.875,0.1383599,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.21460758,-0.1675,1.0,0.875,1.0,0.69801635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0000000000022,21.392696209781665,70.0,,,normal,1,-2.1,0.0
51.378489562944814,1.8831444564893935,146.999999999998,33.00000000000001,1,1.8831444564893935,1.8831444564893935,70.0,0.6422311,1.1915722,1.0,0.40833333,1.0,0.0,1.0,0.0,1.1915722,0.875,0.875,0.14281304,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.18628891,-0.1675,1.0,0.875,1.0,0.6979974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.000000000002004,21.406855543510606,70.0,,,normal,1,-2.1,0.0
52.18486180788789,1.8687592172847083,145.99999999999818,34.00000000000001,1,1.8687592172847083,1.8687592172847083,70.0,0.6523108,1.1843796,1.0,0.40555555,1.0,0.0,1.0,0.0,1.1843796,0.875,0.875,0.14725614,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.15751843,-0.1675,1.0,0.875,1.0,0.6979784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.000000000001805,21.42124078271529,70.0,,,normal,1,-2.1,0.0
52.97749381488468,1.8541519180581503,144.9999999999984,35.00000000000001,1,1.8541519180581503,1.8541519180581503,70.0,0.6622187,1.177076,1.0,0.4027778,1.0,0.0,1.0,0.0,1.177076,0.875,0.875,0.15168679,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.12830384,-0.1675,1.0,0.875,1.0,0.6979593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.000000000001606,21.43584808194185,70.0,,,normal,1,-2.1,0.0
53.75659268750127,1.8393263464408776,143.99999999999858,36.00000000000001,1,1.8393263464408776,1.8393263464408776,70.0,0.67195743,1.1696632,1.0,0.4,1.0,0.0,1.0,0.0,1.1696632,0.875,0.875,0.15610276,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.09865269,-0.1675,1.0,0.875,1.0,0.69794023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.00000000000141,21.45067365355912,70.0,,,normal,1,-2.1,0.0
54.522363377553184,1.8242862328366947,142.9999999999988,37.00000000000001,1,1.8242862328366947,1.8242862328366947,70.0,0.6815295,1.1621431,1.0,0.39722222,1.0,0.0,1.0,0.0,1.1621431,0.875,0.875,0.16050196,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.06857247,-0.1675,1.0,0.875,1.0,0.69328845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.00000000000121,21.465713767163304,70.0,,,normal,1,-2.1,0.0
55.27500867069228,1.8090352510219283,141.99999999999898,38.00000000000001,1,1.8090352510219283,1.8090352510219283,70.0,0.6909376,1.1545177,1.0,0.39444444,1.0,0.0,1.0,0.0,1.1545177,0.875,0.875,0.16488235,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.038070504,-0.1675,1.0,0.875,1.0,0.6979019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.00000000000101,21.48096474897807,70.0,,,normal,1,-2.1,0.0
56.01472917378099,1.793577018748909,140.9999999999992,39.00000000000001,1,1.793577018748909,1.793577018748909,70.0,0.7001841,1.1467885,1.0,0.39166668,1.0,0.0,1.0,0.0,1.1467885,0.875,0.875,0.16924207,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0525,0.0071540377,-0.1675,1.0,0.875,1.0,0.7001841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00000000000081,21.49642298125109,70.0,,,normal,1,-2.1,0.0
56.86586343327023,1.7779016202179747,139.99999999999937,40.00000000000001,1,1.7779016202179747,1.7779016202179747,70.0,0.7108233,1.1389508,1.0,0.3888889,1.0,0.0,1.0,0.0,1.1389508,0.875,0.875,0.18605725,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.27580324,0.0,1.0,0.875,1.0,0.7108233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.00000000000061,21.512098379782024,70.0,,,normal,1,-6.7,0.0
57.73908262527237,1.7619827019064402,138.9999999999996,41.00000000000001,1,1.7619827019064402,1.7619827019064402,70.0,0.7217385,1.1309913,1.0,0.3861111,1.0,0.0,1.0,0.0,1.1309913,0.875,0.875,0.1916945,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.2439654,0.0,1.0,0.875,1.0,0.7217385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00000000000041,21.52801729809356,70.0,,,normal,1,-6.7,0.0
58.597213985238675,1.7458233445234868,137.99999999999977,42.00000000000001,1,1.7458233445234868,1.7458233445234868,70.0,0.73246515,1.1229117,1.0,0.38333333,1.0,0.0,1.0,0.0,1.1229117,0.875,0.875,0.19731149,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.21164669,0.0,1.0,0.875,1.0,0.73246515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.00000000000021,21.544176655476512,70.0,,,normal,1,-6.7,0.0
59.4404865393385,1.7294277069528619,137.0,43.00000000000001,1,1.7294277069528619,1.7294277069528619,70.0,0.7430061,1.1147139,1.0,0.38055557,1.0,0.0,1.0,0.0,1.1147139,0.875,0.875,0.20290552,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.17885542,0.0,1.0,0.875,1.0,0.7430061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.000000000000014,21.560572293047137,70.0,,,normal,1,-6.7,0.0
60.269126993146735,1.712799884784868,136.00000000000017,44.00000000000001,1,1.712799884784868,1.712799884784868,70.0,0.7533641,1.1063999,1.0,0.37777779,1.0,0.0,1.0,0.0,1.1063999,0.875,0.875,0.20847397,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.14559977,0.0,1.0,0.875,1.0,0.7533641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.999999999999815,21.57720011521513,70.0,,,normal,1,-6.7,0.0
61.083359710399804,1.695943910964143,135.0000000000004,45.00000000000001,1,1.695943910964143,1.695943910964143,70.0,0.763542,1.0979719,1.0,0.375,1.0,0.0,1.0,0.0,1.0979719,0.875,0.875,0.21401438,0.987953,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.11188782,0.0,1.0,0.875,1.0,0.763542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.999999999999616,21.594056089035856,70.0,,,normal,1,-6.7,0.0
61.883406693976156,1.6788637564428122,134.00000000000057,46.00000000000001,1,1.6788637564428122,1.6788637564428122,70.0,0.7735426,1.0894319,1.0,0.37222221,1.0,0.0,1.0,0.0,1.0894319,0.875,0.875,0.21952449,0.9728928,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.07772751,0.0,1.0,0.875,1.0,0.7735426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99999999999942,21.611136243557187,70.0,,,normal,1,-6.7,0.0
62.66948756902297,1.6615633308387032,133.0000000000008,47.00000000000001,1,1.6615633308387032,1.6615633308387032,70.0,0.7833686,1.0807817,1.0,0.36944443,1.0,0.0,1.0,0.0,1.0807817,0.875,0.875,0.22500212,0.95770746,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.04312666,0.0,1.0,0.875,1.0,0.7833686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99999999999922,21.628436669161296,70.0,,,normal,1,-6.7,0.0
63.44181956815132,1.6440464830979877,132.00000000000097,48.00000000000001,1,1.6440464830979877,1.6440464830979877,70.0,0.79302275,1.0720233,1.0,0.36666667,1.0,0.0,1.0,0.0,1.0720233,0.875,0.875,0.23044528,0.9424008,0.0,1.0,0.0,0.0,0.0,1.0,-0.1675,0.008092966,0.0,1.0,0.875,1.0,0.79302275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.99999999999902,21.64595351690201,70.0,,,normal,1,-6.7,0.0
64.01982676502095,1.6263366317579049,131.0000000000012,49.00000000000001,1,1.6263366317579049,1.6263366317579049,70.0,0.80024785,1.0631683,1.0,0.3638889,1.0,0.0,1.0,0.0,1.0631683,0.875,0.875,0.21372074,0.9417439,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.80024785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.99999999999882,21.663663368242094,70.0,,,normal,1,0.0,0.0
64.53416485320778,1.6084809854409734,130.00000000000136,50.00000000000001,1,1.6084809854409734,1.6084809854409734,70.0,0.80667704,1.0542405,1.0,0.3611111,1.0,0.0,1.0,0.0,1.0542405,0.875,0.875,0.2170894,0.92759436,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.80667704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999862,21.681519014559026,70.0,,,normal,1,0.0,0.0
65.03946568219119,1.5904837386042523,129.0000000000016,51.00000000000001,1,1.5904837386042523,1.5904837386042523,70.0,0.81299335,1.0452418,1.0,0.35833332,1.0,0.0,1.0,0.0,1.0452418,0.875,0.875,0.22042288,0.9133739,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.81299335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.99999999999842,21.699516261395747,70.0,,,normal,1,0.0,0.0
