time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,mode,reward,reason
95.0,Train11,巡航フェーズ（駅間走行中）,惰行中,36.0,力行（加速）,6.0,70.0,70.0,43.02,70.0,1115.1,32.0,97.84425407697628,0.0,0.0,この先制限速度なし,125m先に上り勾配12.5‰あり,前方721.1m先を57.6km/h,後続列車なし,10.0,108.0,未発車,35.0,42.5,anti_mid_stop,1.0,先行列車が塞いで駅間停車防止モード。現在速度がtarget_speed_no_stop上限以内で惰行し、CBTC・制限速度遵守、ノコギリ運転なしの適切な運転と判断した。
104.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,6.0,70.0,70.0,47.34,70.0,832.4,18.0,101.23610585772182,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方373.6m先を59.3km/h,後続列車なし,10.0,112.0,未発車,22.0,59.7,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。target_speed_no_stop以下で加速中で上限超過なし、適切な操作と判断し高評価。
123.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,6.0,70.0,70.0,48.38,70.0,898.4,29.0,105.67719316111497,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方774.6m先を34.1km/h,後続列車なし,10.0,87.0,未発車,28.0,62.4,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop(62.4km/h)を大きく下回る惰行と、合理的根拠なしの力行→惰行切替がノコギリ運転と判定され、reward上限が0.3以下に抑えられた。
195.29999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,力行（加速）,0.5,70.0,34.2,35.09,70.0,81.2,0.0,58.152957816110586,15.4,9.2,この先制限速度なし,この先目立った勾配なし,前方105.2m先を18.9km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,normal,0.4,delta_stopが23.05mと大きく、駅手前でのブレーキ開始が早すぎるため停止位置が手前にずれ、評価を0.4とした。
25.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,ブレーキ（減速）,6.0,70.0,70.0,30.04,70.0,2071.3,25.0,49.424153128264734,0.0,-2.1,この先制限速度なし,281m先に下り勾配6.7‰あり,前方462.4m先を63.0km/h,後続列車なし,10.0,163.0,未発車,35.0,51.7,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在の加速は target_speed_no_stop(51.7km/h) 未満だが上限超過でもなく、CBTC・制限速度違反もなく安全に適切な操作なので高評価。
225.39999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,惰行,0.1,70.0,36.3,37.93,70.0,76.0,0.0,67.86064295419429,45.5,9.2,この先制限速度なし,この先目立った勾配なし,前方112.0m先を22.4km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,delay_recovery,0.6,delta_stopが8.14mでやや早めのブレーキとなりやや減点、他は制限速度・CBTC順守で安全なため0.6とした。
188.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,4.0,70.0,70.0,42.8,70.0,587.9,0.0,89.52296923731124,11.0,6.1,この先制限速度なし,397m先に上り勾配9.2‰あり,前方588.3m先を0.0km/h,後続列車なし,10.0,28.0,未発車,22.0,69.7,normal,0.2,巡航フェーズでrequired_speed(70km/h)に対し42.8km/hと大幅に遅れ、無理由の惰行と力行→惰行の短時間切替がノコギリ運転と判定され、上限0.3に抑えて0.2とした。
129.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,惰行,6.0,70.0,70.0,61.51,70.0,882.8,36.0,169.58165643642994,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方851.4m先を17.1km/h,後続列車なし,10.0,74.0,未発車,35.0,63.1,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop未満で加速中であり、上限超過もなく安全かつ適切な運転と判断した。
106.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,惰行,1.0,70.0,70.0,56.99,70.0,830.8,19.0,145.95819980548592,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方404.6m先を58.4km/h,後続列車なし,10.0,110.0,未発車,22.0,59.7,anti_mid_stop,1.0,先行列車が塞ぎ駅間停車防止モード。現在速度57km/hはtarget_speed_no_stop(59.7km/h)未満で上限超過なし、加速は適切かつCBTC・制限速度遵守のため高評価。
32.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,19.0,ブレーキ（減速）,6.0,70.0,70.0,39.37,70.0,2003.2,18.0,84.4950358619731,0.0,-2.1,この先制限速度なし,213m先に下り勾配6.7‰あり,前方394.3m先を63.0km/h,後続列車なし,10.0,178.0,未発車,28.0,46.0,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop以下で加速中であり、過速度やノコギリ運転はなく安全かつ適切な操作。
194.09999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7999999999999999,惰行,17.400000000000006,70.0,28.0,29.16,70.0,86.8,0.0,40.258151427551105,16.2,9.2,この先制限速度なし,この先目立った勾配なし,前方87.2m先を0.0km/h,後続列車なし,10.0,6.9,未発車,22.0,20.2,anti_mid_stop,0.2,CBTC遵守はしているが、現在のブレーキが早すぎてdelta_stopが30m超過し、駅到達が大幅に遅れるため大幅減点となる。
134.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,力行（加速）,13.0,70.0,70.0,36.96,70.0,719.4,36.0,72.45287638739285,0.0,0.0,この先制限速度なし,129m先に上り勾配6.1‰あり,前方707.4m先を10.7km/h,後続列車なし,10.0,69.0,未発車,35.0,38.3,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop(38.3km/h)に近く、惰行は許容範囲であり違反なし。
198.2999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0999999999999999,惰行,0.2,70.0,0.0,1.5,70.0,39.2,0.0,0.10739923181416723,20.4,9.2,この先制限速度なし,この先目立った勾配なし,前方46.4m先を10.9km/h,後続列車なし,10.0,0.0,発車済み,28.0,70.0,normal,0.2,ブレーキが駅手前で早すぎるため停止位置が大きく手前にずれ、遅延とエネルギー浪費が生じる。
227.19999999999982,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.400000000000001,惰行,0.1,70.0,34.5,32.6,70.0,58.4,0.0,50.24634022445774,47.3,9.2,この先制限速度なし,この先目立った勾配なし,前方106.3m先を25.1km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,delay_recovery,0.6,次駅減速フェーズでブレーキは適切だが、delta_stopが8.15 mでやや早めのブレーキとなり、停止位置精度がやや不足しているため0.6とした。
153.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,6.0,70.0,70.0,39.46,70.0,561.2,25.0,76.2228537705379,0.0,6.1,この先制限速度なし,371m先に上り勾配9.2‰あり,前方561.6m先を0.0km/h,後続列車なし,10.0,57.0,未発車,28.0,41.3,anti_mid_stop,0.9,先行列車が停車しているため駅間停車防止モード。現在速度はtarget_speed_no_stop未満で、加速は安全かつ必要な操作であり基準を満たす。
153.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,6.0,力行（加速）,4.0,70.0,70.0,28.54,70.0,564.7,24.0,40.06802948496619,0.0,6.1,この先制限速度なし,374m先に上り勾配9.2‰あり,前方564.1m先を3.0km/h,後続列車なし,10.0,48.0,未発車,22.0,45.2,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、速度がtarget_speed_no_stopを大きく下回りブレーキし、加減速が7秒未満で逆転しているため減点し、rewardは0.2とする。
175.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,ブレーキ（減速）,6.0,70.0,70.0,44.02,70.0,744.6,3.0,102.3886987512047,0.0,0.0,この先制限速度なし,154m先に上り勾配6.1‰あり,前方745.0m先を0.0km/h,後続列車なし,10.0,41.0,未発車,22.0,63.8,anti_mid_stop,1.0,先行列車が停車しているため駅間停車防止モードと判定し、target_speed_no_stop以下での加速は適切であり、他に安全違反やノコギリ運転はなく高評価とする。
211.79999999999927,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.899999999999995,力行（加速）,0.1,70.0,0.0,0.13,70.0,35.2,0.0,0.0008068976445768589,33.9,9.2,この先制限速度なし,この先目立った勾配なし,前方38.6m先を7.4km/h,後続列車なし,10.0,0.0,発車済み,28.0,70.0,delay_recovery,0.0,先行列車が40m未満の距離にあり衝突リスクと判定されたため、即0点ルールが適用されrewardは0.0となった。
206.89999999999972,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.6000000000000003,力行（加速）,0.1,70.0,20.9,22.16,70.0,53.5,0.0,23.310103622101625,27.0,9.2,この先制限速度なし,この先目立った勾配なし,前方70.7m先を16.3km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,normal,0.0,delta_stopが30.19mで過度に早いブレーキかつ加速0.1s後すぐブレーキというノコギリ運転が発生し、reward上限が0.0になる。
44.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,29.0,70.0,70.0,49.58,70.0,1852.7,25.0,133.20854845977735,0.0,-2.1,この先制限速度なし,62m先に下り勾配6.7‰あり,前方577.0m先を63.4km/h,後続列車なし,10.0,144.0,未発車,35.0,51.2,anti_mid_stop,0.9,先行列車が塞ぎ駅間停車防止モードで、現在速度はtarget_speed_no_stop付近の惰行で安全かつ適切なため高評価とした。
198.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,1.0,70.0,42.9,44.19,70.0,136.1,0.0,91.83210781239876,21.0,9.2,この先制限速度なし,この先目立った勾配なし,前方136.5m先を0.0km/h,後続列車なし,10.0,3.0,未発車,22.0,53.1,anti_mid_stop,0.0,惰行→減速への短時間切替（保持時間2秒未満）がノコギリ運転と判定され、reward上限が0.0となるため全体評価は0.0。
89.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,ブレーキ（減速）,6.0,70.0,70.0,38.33,70.0,1296.3,22.0,77.86897524469592,0.0,0.0,この先制限速度なし,306m先に上り勾配12.5‰あり,前方685.0m先を62.1km/h,後続列車なし,10.0,106.0,未発車,28.0,49.8,anti_mid_stop,0.4,先行列車が塞いでいるため駅間停車防止モード。加速はtarget_speed_no_stop未満で適切だが、直前のブレーキからの短時間切替が合理性なしのノコギリ運転と判定され、reward上限0.5となる。
145.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,6.0,70.0,70.0,36.33,70.0,707.6,30.0,70.0261967889235,0.0,0.0,この先制限速度なし,117m先に上り勾配6.1‰あり,前方704.6m先を5.6km/h,後続列車なし,10.0,50.0,未発車,28.0,48.8,anti_mid_stop,0.4,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop未満で加速は適切だが、惰行→力行の7秒未満切替がノコギリ運転と判定され、reward上限が0.4に抑えられる。
75.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,6.0,力行（加速）,6.0,70.0,70.0,15.63,70.0,1532.6,19.0,13.07409826928943,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方677.1m先を63.0km/h,後続列車なし,10.0,135.0,未発車,28.0,49.4,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop以下で走行すべきだが、過度なブレーキで低速を維持しノコギリ運転と判定されたため減点し0.2とする。
73.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,力行（加速）,6.0,70.0,70.0,20.84,70.0,1542.7,18.0,23.199807315304934,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方652.3m先を62.8km/h,後続列車なし,10.0,137.0,未発車,28.0,49.2,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、速度がtarget_speed_no_stopを大きく下回りブレーキし、ノコギリ運転も発生しているため評価は低く0.2とした。
96.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,5.0,70.0,70.0,68.92,70.0,1046.1,33.0,246.90987942084104,0.0,0.0,この先制限速度なし,56m先に上り勾配12.5‰あり,前方668.1m先を57.2km/h,後続列車なし,10.0,92.0,未発車,35.0,44.6,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度が target_speed_no_stop を上回っているが、ブレーキで速度を下げる操作は適切で安全違反はなく、他の評価項目でも問題なし。
210.6999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,力行（加速）,2.0000000000000004,70.0,20.7,20.45,70.0,32.3,0.0,19.862909528718856,30.8,9.2,この先制限速度なし,この先目立った勾配なし,前方70.3m先を22.8km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,delay_recovery,0.6,ブレーキはCBTC信号に沿って適切だが、delta_stopが12.44mでやや早めのブレーキ開始となり評価を0.6とした。
25.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,1.0,70.0,58.0,20.86,70.0,2053.5,13.0,23.925953198725274,0.0,-2.1,この先制限速度なし,263m先に下り勾配6.7‰あり,前方229.2m先を54.5km/h,後続列車なし,10.0,176.0,未発車,22.0,47.7,anti_mid_stop,0.0,ノコギリ運転（力行→惰行が7秒未満で合理的理由なし）と過度な低速惰行によりreward上限が0.0となった。
203.99999999999972,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,8.099999999999987,力行（加速）,4.0,70.0,14.9,16.89,70.0,58.7,0.0,13.564676562841486,26.1,9.2,この先制限速度なし,この先目立った勾配なし,前方60.6m先を5.4km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,normal,0.2,次駅減速フェーズでブレーキ開始が距離余裕45mと遅すぎ、早すぎるブレーキにより停止位置誤差が大きくなるため低評価。
23.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,19.0,70.0,45.7,38.03,70.0,2016.5,12.0,78.8977890035522,0.0,-2.1,この先制限速度なし,226m先に下り勾配6.7‰あり,前方162.3m先を53.0km/h,後続列車なし,10.0,178.0,未発車,22.0,46.3,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop 46.3km/hを8.3km/h下回るが10km/h超過ではなく、CBTC・制限速度遵守、ノコギリ運転なしで安全に走行しているため高評価。
189.09999999999982,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.1999999999999975,力行（加速）,6.0,70.0,23.4,23.57,70.0,73.9,0.0,26.357819522870994,11.2,9.2,この先制限速度なし,この先目立った勾配なし,前方76.0m先を5.7km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,normal,0.2,ブレーキが早すぎてdelta_stopが47.5mと大きく、必要以上に減速しているため高評価の余地がなく、0.2点に減点した。
210.8999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7,力行（加速）,2.0000000000000004,70.0,20.7,19.86,70.0,31.2,0.0,18.736970289422786,31.0,9.2,この先制限速度なし,この先目立った勾配なし,前方70.4m先を23.1km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,delay_recovery,0.6,次駅減速フェーズでブレーキは適切だが、delta_stopが12.46mでやや遅れ、減点要因となる。
195.5999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.6,力行（加速）,0.5,70.0,33.8,34.2,70.0,78.3,0.0,55.261846891467904,15.7,9.2,この先制限速度なし,この先目立った勾配なし,前方104.0m先を19.4km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,normal,0.3,ブレーキが早すぎて停止位置が手前になり、遅延拡大の可能性があるため減点し0.3とする。
135.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,6.0,70.0,70.0,38.15,70.0,984.6,29.0,66.03251634667893,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方948.3m先を18.4km/h,後続列車なし,10.0,75.0,未発車,28.0,67.7,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop以下で加速中であり、過剰加速やノコギリ運転はなく安全かつ適切な操作。
142.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,12.0,70.0,70.0,36.76,70.0,738.1,29.0,71.67813246814625,0.0,0.0,この先制限速度なし,148m先に上り勾配6.1‰あり,前方728.8m先を9.4km/h,後続列車なし,10.0,53.0,未発車,28.0,48.1,anti_mid_stop,0.2,先行列車が塞いで駅間停車防止モード。現在速度がtarget_speed_no_stopを10km/h以上下回る惰行で過度低速と判断し減点し0.2とする。
23.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,22.0,70.0,47.6,41.58,70.0,2025.6,12.0,94.132870604381,0.0,-2.1,この先制限速度なし,235m先に下り勾配6.7‰あり,前方171.4m先を53.0km/h,後続列車なし,10.0,193.0,未発車,22.0,43.5,anti_mid_stop,1.0,先行列車が塞ぎ駅間停車防止モードで、現在速度はtarget_speed_no_stop付近で惰行しており、制限速度・CBTC遵守、ノコギリ運転なし、間隔問題なしのため高評価。
188.49999999999986,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.6,力行（加速）,6.0,70.0,24.9,25.33,70.0,77.9,0.0,30.42175738604874,10.6,9.2,この先制限速度なし,この先目立った勾配なし,前方79.3m先を4.1km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,normal,0.2,ブレーキ開始が早すぎて停止位置が大幅に手前になるため大幅減点し、全体評価は0.2とする。
87.0,Train11,巡航フェーズ（駅間走行中）,惰行中,28.0,力行（加速）,6.0,70.0,70.0,44.31,70.0,1212.1,30.0,103.7252452764956,0.0,0.0,この先制限速度なし,222m先に上り勾配12.5‰あり,前方686.4m先を61.0km/h,後続列車なし,10.0,116.0,未発車,35.0,43.8,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度44.3km/hはtarget_speed_no_stop 43.8km/h＋5km/h以内で惰行を維持し、過加速やノコギリ運転はなく安全かつ省エネと判断した。
199.2999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7,力行（加速）,0.1,70.0,30.6,29.83,70.0,45.7,0.0,42.1181676146562,19.4,9.2,この先制限速度なし,この先目立った勾配なし,前方94.4m先を25.2km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,normal,0.5,ブレーキはCBTC信号に従っているが、delta_stopが3.58mで停車位置が手前になるため減点し、rewardは0.5とする。
91.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,6.0,70.0,70.0,69.59,70.0,1033.2,31.0,251.60714545685232,0.0,0.0,この先制限速度なし,43m先に上り勾配12.5‰あり,前方574.3m先を59.3km/h,後続列車なし,10.0,97.0,未発車,35.0,42.6,anti_mid_stop,0.6,先行列車が遅延して塞いでいるため駅間停車防止モード。現在速度は上限を超えているが、ブレーキで減速しようとしており安全上問題はなく、適切な減速操作と判断した。
84.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,9.0,70.0,70.0,47.65,70.0,1333.2,13.0,119.72060988596351,0.0,0.0,この先制限速度なし,343m先に上り勾配12.5‰あり,前方529.8m先を62.6km/h,後続列車なし,10.0,117.0,未発車,22.0,47.8,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop付近で加速は適切で、他の安全項目に違反なし。
46.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,ブレーキ（減速）,6.0,70.0,70.0,38.66,70.0,1792.3,18.0,81.50609150800128,0.0,-2.1,この先制限速度なし,2m先に下り勾配6.7‰あり,前方428.9m先を63.0km/h,後続列車なし,10.0,164.0,未発車,28.0,43.6,anti_mid_stop,0.5,先行列車が塞ぎ駅間停車防止モードで、target_speed_no_stop以下の加速は適切だが、直前のブレーキから6秒で力行への切替が短くノコギリ運転と判定され、上限0.5に抑えられる。
198.1999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.9999999999999999,惰行,0.2,70.0,0.0,1.79,70.0,39.2,0.0,0.15293264929206227,20.3,9.2,この先制限速度なし,この先目立った勾配なし,前方46.2m先を10.7km/h,後続列車なし,10.0,0.0,発車済み,28.0,70.0,normal,0.2,ブレーキ開始が早すぎ、delta_stopが39mと大きく早期停止となり、停止位置精度が低く安全性を損なうため0.2点とした。
207.4999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.2000000000000006,力行（加速）,0.1,70.0,20.5,20.4,70.0,50.0,0.0,19.766227533096124,27.6,9.2,この先制限速度なし,この先目立った勾配なし,前方70.0m先を17.4km/h,後続列車なし,10.0,0.0,発車済み,22.0,70.0,normal,0.2,次駅減速フェーズでブレーキ開始が早すぎ、delta_stopが30m超過し早期停止となり遅延とエネルギー損失が大きいため低評価。
194.49999999999991,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.2,惰行,17.400000000000006,70.0,26.8,27.98,70.0,83.6,0.0,37.08299412644539,16.6,9.2,この先制限速度なし,この先目立った勾配なし,前方84.0m先を0.0km/h,後続列車なし,10.0,6.5,未発車,22.0,19.3,anti_mid_stop,0.9,先行列車が停車している駅間停車防止モードだが、CBTC信号に沿った適切なブレーキで停止位置も確保できているため高評価とし0.9とする。
204.0999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,8.199999999999987,力行（加速）,4.0,70.0,14.7,16.59,70.0,58.2,0.0,13.088283500414441,26.2,9.2,この先制限速度なし,この先目立った勾配なし,前方60.3m先を5.7km/h,後続列車なし,10.0,0.0,発車済み,35.0,70.0,normal,0.2,ブレーキ開始が早すぎてdelta_stopが45.11mと大幅に手前で減速しており、停止位置達成が危険なため0.2点とした。
77.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,18.0,70.0,70.0,46.86,70.0,1423.7,12.0,115.83751621575038,0.0,0.0,この先制限速度なし,433m先に上り勾配12.5‰あり,前方498.4m先を62.6km/h,後続列車なし,10.0,124.0,未発車,22.0,48.7,anti_mid_stop,0.9,先行列車が塞ぎ駅間停車防止モード。現在速度46.9km/hはtarget_speed_no_stop48.7km/hに近く惰行は適切で、制限速度・CBTC遵守、ノコギリ運転なし。
