time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,mode,reward,reason
54.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,惰行,12.0,70.0,70.0,57.93,70.0,1561.7,41.0,175.80808915958158,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方723.6m先を62.4km/h,後続列車なし,0.0,119.0,未発車,40.0,54.9,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。現在速度はtarget_speed_no_stopを3km/h上回り、上限5km/h以内の加速で安全・適切と判断し高評価とした。
41.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,7.0,70.0,70.0,52.61,70.0,1777.1,40.0,159.79983746807665,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方711.9m先を63.0km/h,後続列車なし,0.0,147.0,未発車,40.0,35.0,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モードで、現在速度がtarget_speed_no_stop+5km/hを大きく上回っており過加速とみなされ減点対象となる。
50.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,力行（加速）,17.0,70.0,70.0,55.68,70.0,1650.9,65.0,178.60846855156663,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方1091.1m先を61.8km/h,後続列車なし,10.0,103.0,未発車,70.0,52.5,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モードと判定し、現在速度はtarget_speed_no_stop上限内で惰行しており、制限・CBTC遵守、ノコギリ運転なし、間隔適切と評価できるため高評価とした。
156.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,13.0,力行（加速）,20.0,70.0,70.0,44.0,70.0,344.1,22.0,94.55479275762961,0.0,6.1,この先制限速度なし,154m先に上り勾配9.2‰あり,前方344.5m先を0.0km/h,後続列車なし,0.0,32.0,未発車,40.0,36.0,anti_mid_stop,0.5,先行列車が塞いでいるため駅間停車防止モードと判定し、速度が target_speed_no_stop の上限＋5km/h を超えているため過加速とみなし減点し、評価は中程度の0.5とした。
180.9999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.4000000000000001,力行（加速）,0.6,70.0,25.7,22.04,70.0,80.8,0.0,23.059284476384736,3.1,9.2,この先制限速度なし,この先目立った勾配なし,前方81.2m先を0.0km/h,後続列車なし,0.0,7.0,未発車,40.0,18.8,anti_mid_stop,0.2,次駅減速フェーズでdelta_stopが57.7mと大幅に早くブレーキを開始し、停止位置誤差が大きいため0.2点とした。
183.7999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.8000000000000005,惰行,10.1,70.0,26.0,33.42,70.0,81.7,0.0,52.787536039609385,5.9,9.2,この先制限速度なし,この先目立った勾配なし,前方82.0m先を0.0km/h,後続列車なし,0.0,4.2,未発車,40.0,21.5,anti_mid_stop,0.0,CBTC信号速度26km/hを超える33.4km/hでブレーキせずに加速しており、信号無視の安全違反のため即時0点とする。
96.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,22.0,70.0,70.0,57.39,70.0,1012.1,39.0,172.6078498080761,0.0,0.0,この先制限速度なし,22m先に上り勾配12.5‰あり,前方710.1m先を51.7km/h,後続列車なし,10.0,87.0,未発車,40.0,45.2,anti_mid_stop,0.2,先行が塞いで駅間停車防止モード。target_speed_no_stop(45.2km/h)を超える力行は機外停車リスクがあるため減点し、0.2とした。
35.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,ブレーキ（減速）,30.0,70.0,70.0,52.98,70.0,1854.2,55.0,151.77626602905448,0.0,-2.1,この先制限速度なし,64m先に下り勾配6.7‰あり,前方946.3m先を62.7km/h,後続列車なし,0.0,138.0,未発車,55.0,52.9,anti_mid_stop,0.9,先行列車が塞いでいる駅間停車防止モードで、現在速度はtarget_speed_no_stop付近にあり上限超過の力行でもなく安全・省エネ的に適切と判断した。
88.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,8.0,70.0,70.0,49.22,70.0,1197.8,43.0,127.62024527201531,0.0,0.0,この先制限速度なし,207m先に上り勾配12.5‰あり,前方851.2m先を55.5km/h,後続列車なし,5.0,105.0,未発車,40.0,46.1,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードと判定し、現在速度はtarget_speed_no_stop＋5km/h以内で惰行しているため適切と判断し高評価とした。
55.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,5.0,70.0,70.0,47.23,70.0,1703.5,35.0,129.25114144516198,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方795.7m先を62.7km/h,後続列車なし,5.0,138.0,未発車,40.0,36.9,anti_mid_stop,0.8,先行列車が塞いでいるため駅間停車防止モード。現在速度が target_speed_no_stop(36.9km/h) を上回っているのでブレーキで減速させる操作は適切で、他に安全・速度・間隔違反はなし。
92.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,2.0,70.0,70.0,62.46,70.0,1089.5,61.0,203.7452768882017,0.0,0.0,この先制限速度なし,99m先に上り勾配12.5‰あり,前方975.0m先を32.8km/h,後続列車なし,5.0,71.0,未発車,55.0,56.9,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モードと判定し、速度はtarget_speed_no_stop付近でブレーキにより適切に減速しており、制限・CBTC遵守、ノコギリ運転なし、間隔も適切なので高評価とした。
63.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,惰行,13.0,70.0,70.0,54.81,70.0,1538.8,31.0,157.70350712106466,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方683.4m先を63.0km/h,後続列車なし,10.0,120.0,未発車,40.0,54.0,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モードと判定され、現在速度はtarget_speed_no_stop付近で加速は許容範囲内のため高評価とした。
54.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,9.0,70.0,70.0,60.18,70.0,1553.8,47.0,189.44134798648605,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方803.0m先を63.1km/h,後続列車なし,10.0,114.0,未発車,55.0,56.6,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。現在速度はtarget_speed_no_stop＋5km/h以内で加速しており、制限速度・CBTC遵守、ノコギリ運転なしで安全に走行しているため高評価。
125.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,8.0,70.0,70.0,47.86,47.9,462.8,52.0,111.6422381946372,0.0,6.1,この先制限速度なし,272m先に上り勾配9.2‰あり,前方462.1m先を3.0km/h,後続列車なし,0.0,48.0,未発車,40.0,38.1,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度は上限を超えているがブレーキで減速し target_speed_no_stop に近づけているので適切な操作と判断。
167.99999999999932,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.6000000000000003,力行（加速）,0.1,70.0,0.0,9.88,9.9,7.6,10.0,4.6506994566098765,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方8.4m先を2.8km/h,後続列車なし,10.0,0.0,未発車,55.0,9.9,normal,0.5,低速域でdelta_stopが2.95mと規定範囲外であり、ブレーキ開始がやや早すぎるため減点し、全体評価は0.5とする。
177.99999999999915,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0999999999999999,力行（加速）,0.1,70.0,0.0,3.65,0.0,0.0,0.0,0.7154182845842519,0.1,0.0,この先制限速度なし,この先目立った勾配なし,前方0.6m先を2.8km/h,後続列車なし,5.0,0.0,未発車,55.0,0.0,normal,0.0,先行列車が0.6m先にあり衝突リスクが高いため即時0点とする。
48.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,11.0,70.0,70.0,53.93,70.0,1723.9,52.0,167.76531851297796,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方955.5m先を63.3km/h,後続列車なし,5.0,115.0,未発車,55.0,48.8,anti_mid_stop,0.8,駅間停車防止モードでtarget_speed_no_stop(48.8km/h)を5km/h超える53.9km/hで走行しており、過加速が機外停車リスクを招くため減点した。
44.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,惰行,6.0,70.0,70.0,50.07,70.0,1781.7,51.0,144.99194933779734,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方943.6m先を62.4km/h,後続列車なし,5.0,119.0,未発車,55.0,48.8,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードと判定し、速度はtarget_speed_no_stop上限付近で適切に加速しており、他の安全・間隔・省エネ項目も問題なし。
85.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,6.0,70.0,70.0,60.71,70.0,1172.6,61.0,192.72262670738894,0.0,0.0,この先制限速度なし,182m先に上り勾配12.5‰あり,前方985.7m先を40.4km/h,後続列車なし,5.0,93.0,未発車,55.0,49.9,anti_mid_stop,0.2,先行列車が塞ぎ駅間停車防止モードで、現在速度が target_speed_no_stop を大きく上回り、かつ 6 秒未満の力行→惰行切替に合理的根拠がなく、エネルギー効率も低下しているため減点し、reward 0.2 とした。
51.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,惰行,1.0,70.0,70.0,51.65,70.0,1784.0,46.0,154.12255165849277,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方980.7m先を62.6km/h,後続列車なし,10.0,117.0,未発車,55.0,50.2,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop＋5km/h以内で加速しており、制限・CBTC遵守、間隔・ノコギリ運転なしで安全かつ適切な操作と判断した。
87.0,Train11,巡航フェーズ（駅間走行中）,惰行中,15.0,力行（加速）,6.0,70.0,70.0,61.22,61.2,996.8,81.0,195.90514413740104,0.0,0.0,この先制限速度なし,6m先に上り勾配12.5‰あり,前方978.1m先を13.3km/h,後続列車なし,0.0,71.0,未発車,70.0,52.6,anti_mid_stop,0.2,先行列車が遅く塞いでいるため駅間停車防止モードでtarget_speed_no_stop 52.6km/hが基準だが、現在61.2km/hで上限を超えており、間隔が縮小し省エネ性が低下しているため0.2とした。
93.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,13.0,70.0,70.0,59.03,70.0,1039.6,61.0,182.4131151846529,0.0,0.0,この先制限速度なし,49m先に上り勾配12.5‰あり,前方934.0m先を31.5km/h,後続列車なし,5.0,85.0,未発車,55.0,46.8,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モードとなり、target_speed_no_stop以下に減速すべき状況でブレーキは適切。即時安全違反はなく、評価は高い。
38.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,ブレーキ（減速）,30.0,70.0,70.0,55.28,70.0,1809.0,45.0,164.99036638750835,0.0,-2.1,この先制限速度なし,19m先に下り勾配6.7‰あり,前方779.1m先を63.3km/h,後続列車なし,10.0,130.0,未発車,55.0,54.5,anti_mid_stop,1.0,先行列車が塞いで駅間停車防止モードとなり、現在速度は target_speed_no_stop＋5km/h以内での加速で安全・適切と判断したため高評価とした。
40.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,ブレーキ（減速）,1.0,70.0,70.0,53.7,70.0,1782.9,75.0,166.36416346063695,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方1223.1m先を61.8km/h,後続列車なし,0.0,118.0,未発車,70.0,49.5,anti_mid_stop,0.0,先行列車との間隔は十分だが、ブレーキ後1秒で加速に切替えた操作は合理的根拠がなくノコギリ運転と判定され、reward上限が0.0点となる。
125.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,9.0,惰行,1.0,70.0,70.0,55.44,55.4,604.6,53.0,161.2839110472219,0.0,0.0,この先制限速度なし,14m先に上り勾配6.1‰あり,前方605.0m先を0.0km/h,後続列車なし,10.0,13.0,未発車,70.0,55.4,normal,0.6,巡航フェーズでrequired_speedに達しているのに加速を続けているため、不要な力行とエネルギー浪費が減点要因となった。
72.0,Train11,巡航フェーズ（駅間走行中）,惰行中,17.0,力行（加速）,6.0,70.0,70.0,55.92,70.0,1273.5,45.0,164.0374808133764,0.0,0.0,この先制限速度なし,283m先に上り勾配12.5‰あり,前方747.8m先を61.0km/h,後続列車なし,0.0,101.0,未発車,40.0,50.8,anti_mid_stop,0.8,先行列車が塞いでいるため駅間停車防止モードで、速度は target_speed_no_stop の許容上限内で惰行しており安全かつ省エネと判断した。
51.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,3.0,70.0,70.0,54.07,70.0,1678.9,52.0,168.6209244163323,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方963.0m先を63.4km/h,後続列車なし,5.0,112.0,未発車,55.0,49.3,anti_mid_stop,0.2,先行列車が塞いで駅間停車防止モード。target_speed_no_stop付近で速度は許容範囲だが、惰行→ブレーキへの7秒未満切替に合理的根拠がなくノコギリ運転と判定し、上限0.3の評価となり0.2にした。
40.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,2.0,力行（加速）,39.0,70.0,70.0,53.52,70.0,1778.4,56.0,165.2714978073805,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方957.7m先を62.5km/h,後続列車なし,0.0,133.0,未発車,55.0,40.9,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モード。現在速度が target_speed_no_stop を超えているがブレーキで減速しており、機外停車回避の適切な操作と判断した。
182.99999999999966,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.7000000000000004,ブレーキ（減速）,0.7999999999999999,70.0,0.0,26.29,70.0,47.9,0.0,32.75972281205303,5.1,9.2,この先制限速度なし,この先目立った勾配なし,前方48.6m先を2.8km/h,後続列車なし,10.0,0.0,未発車,40.0,70.0,normal,0.0,CBTC信号が0km/hなのに減速せず惰行しており、信号無視となるため即時0点とする。
91.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,4.0,70.0,70.0,47.41,70.0,1087.0,50.0,118.53441887918555,0.0,0.0,この先制限速度なし,96m先に上り勾配12.5‰あり,前方852.4m先を45.4km/h,後続列車なし,0.0,97.0,未発車,40.0,44.3,anti_mid_stop,0.3,先行列車が塞いで駅間停車防止モードとなり、現在速度がtarget_speed_no_stopを超えている状態で、ブレーキへの短時間切替が合理的理由なく行われたノコギリ運転と判定し、reward上限0.3に抑えた。
86.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,33.0,70.0,70.0,63.37,70.0,1219.9,66.0,209.59081149304535,0.0,0.0,この先制限速度なし,229m先に上り勾配12.5‰あり,前方1096.1m先を34.1km/h,後続列車なし,0.0,87.0,未発車,55.0,54.9,anti_mid_stop,0.4,先行列車が塞いで駅間停車防止モード。現在速度が target_speed_no_stop(54.9km/h) を5km/h超えており過加速とみなされ減点。
77.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,9.0,70.0,70.0,63.46,70.0,1189.1,71.0,210.17315658448615,0.0,0.0,この先制限速度なし,199m先に上り勾配12.5‰あり,前方1024.4m先を39.5km/h,後続列車なし,10.0,76.0,未発車,70.0,59.1,anti_mid_stop,0.9,先行列車が塞ぎ駅間停車防止モードで、速度が target_speed_no_stop(59.1km/h) を 4.4km/h 上回る範囲で加速しており、制限・CBTC・間隔・ノコギリ運転すべて安全基準を満たすため高評価。
40.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,36.0,70.0,70.0,53.41,70.0,1779.8,50.0,164.6054403600664,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方872.0m先を62.7km/h,後続列車なし,5.0,138.0,未発車,55.0,39.0,anti_mid_stop,0.2,先行列車が塞いで駅間停車防止モード。現在速度が target_speed_no_stop＋5km/h を超えており過剰加速とみなされ、評価を大幅に減点した。
156.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,6.0,惰行,23.0,70.0,47.4,36.33,36.3,155.0,22.0,62.301365712390655,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方155.4m先を0.0km/h,後続列車なし,0.0,17.0,未発車,40.0,25.3,anti_mid_stop,0.2,先行列車が停車中で駅間停車防止モード。target_speed_no_stop 25.3km/h を超えて11km/h 加速し機外停車リスクが高いため大幅減点し0.2とした。
81.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,9.0,70.0,70.0,65.5,70.0,1117.4,71.0,223.57572248743432,0.0,0.0,この先制限速度なし,127m先に上り勾配12.5‰あり,前方993.6m先を34.1km/h,後続列車なし,10.0,72.0,未発車,70.0,58.9,anti_mid_stop,0.4,先行が塞ぎ駅間停車防止モードで、target_speed_no_stop 58.9km/h を超えて65.5km/h の力行は過剰加速と判断し減点した。
146.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,6.0,70.0,70.0,47.33,70.0,463.9,32.0,109.21487750111882,0.0,6.1,この先制限速度なし,273m先に上り勾配9.2‰あり,前方464.3m先を0.0km/h,後続列車なし,0.0,42.0,未発車,40.0,40.9,anti_mid_stop,0.9,先行列車が停車しているため駅間停車防止モード。target_speed_no_stopを超える速度は惰行で自然減速させており、速度上限・CBTC遵守で高評価。
49.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,19.0,惰行,6.0,70.0,70.0,59.75,70.0,1656.9,71.0,205.06277004619383,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方1164.8m先を60.1km/h,後続列車なし,5.0,99.0,未発車,70.0,55.9,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。現在速度はtarget_speed_no_stop上限内で加速しており、制限・CBTC遵守、間隔適正のため高評価。
131.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,力行（加速）,12.0,70.0,70.0,46.47,46.5,382.2,47.0,105.33098854325226,0.0,6.1,この先制限速度なし,192m先に上り勾配9.2‰あり,前方382.6m先を0.0km/h,後続列車なし,10.0,37.0,未発車,55.0,36.9,anti_mid_stop,0.9,先行列車が停車しているためtarget_speed_no_stop以下に抑える必要があり、現在は惰行で速度を自然減速させており適切な操作と判断した。
47.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,7.0,70.0,70.0,55.74,70.0,1675.3,77.0,178.98592970457418,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方1232.8m先を58.9km/h,後続列車なし,0.0,111.0,未発車,70.0,49.7,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。現在速度が target_speed_no_stop を僅か上回っているが惰行で減速に向かうため適切と判断し高評価。
57.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,24.0,70.0,70.0,52.86,70.0,1696.3,48.0,161.2943202801191,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方998.0m先を63.2km/h,後続列車なし,10.0,111.0,未発車,55.0,49.4,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。速度はtarget_speed_no_stop付近で惰行しており、制限速度・CBTC遵守、ノコギリ運転なしで安全に運転している。
183.49999999999935,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,2.3000000000000007,ブレーキ（減速）,1.2,70.0,0.0,15.72,70.0,38.3,0.0,11.754623852060323,5.6,9.2,この先制限速度なし,この先目立った勾配なし,前方38.7m先を0.0km/h,後続列車なし,0.0,4.5,未発車,40.0,11.2,anti_mid_stop,0.0,CBTC信号が0km/hなのにブレーキせず15.7km/hで加速しており、即時0点ルールに該当するため0.0とした。
177.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,5.0,ブレーキ（減速）,6.0,70.0,35.3,25.9,70.0,108.5,1.0,31.799613455269647,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方108.9m先を0.0km/h,後続列車なし,0.0,11.0,未発車,40.0,21.2,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。現在速度はtarget_speed_no_stop上限以内で惰行し、CBTC・制限速度を遵守、停止位置も確保できるため高評価。
48.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,49.0,ブレーキ（減速）,30.0,70.0,70.0,63.44,70.0,1644.0,64.0,230.5235605020014,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方1050.0m先を61.9km/h,後続列車なし,10.0,90.0,未発車,70.0,63.0,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop付近で上限超過なく加速しており、安全・省エネで適切な操作。
168.69999999999933,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,力行（加速）,0.1,70.0,0.0,9.77,9.8,4.8,9.3,4.5478450857529955,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方5.1m先を0.0km/h,後続列車なし,5.0,9.3,未発車,40.0,3.8,anti_mid_stop,1.0,先行列車が停車しているため駅間停車防止モードで、target_speed_no_stop以下に減速し信号0km/hに従ってブレーキしているので安全かつ停止位置も適正で高評価。
34.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,ブレーキ（減速）,30.0,70.0,70.0,52.18,70.0,1868.8,40.0,147.3033411749892,0.0,-2.1,この先制限速度なし,78m先に下り勾配6.7‰あり,前方680.9m先を63.0km/h,後続列車なし,0.0,154.0,未発車,40.0,48.6,anti_mid_stop,1.0,先行列車が塞いで駅間停車防止モード。現在速度が target_speed_no_stop の許容範囲内で加速し、制限速度・CBTC遵守、列車間隔も適切なため高評価。
149.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,7.0,力行（加速）,17.0,70.0,70.0,42.04,70.0,351.0,29.0,86.40526709329592,0.0,6.1,この先制限速度なし,160m先に上り勾配9.2‰あり,前方351.4m先を0.0km/h,後続列車なし,5.0,29.0,未発車,55.0,38.5,anti_mid_stop,0.9,先行列車が停車しているため駅間停車防止モード。現在速度はtarget_speed_no_stop 38.5km/h を3.5km/h上回る程度で、過加速でもなく適切に惰行しているため高評価。
